	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2012 06 08	09:03:00	61	62.910967	8.211015		3D	68	14.2	6	0	5	7	11	587	01000011	0	00000001	00000000	Init		
	2012 06 08	09:15:00	30	62.910572	8.210985		3D	-10	11.0	6	0	0	0	13	600	01000010	0	00000001	00000000			
	2012 06 08	09:45:00	30	62.911232	8.211425		3D	102	4.8	5	0	0	0	13	604	01000010	0	00000001	00000000			
	2012 06 08	10:15:00	45	62.911007	8.210952		3D	62	5.6	4	0	22	24	16	608	01000010	0	00000001	00000000			
	2012 06 08	10:45:00	60	62.911113	8.211387		2D	0	2.5	3	0	34	16	17	609	10000010	0	00000001	00000000			
	2012 06 08	11:15:00	45	62.911407	8.210267		3D	52	2.3	6	0	3	0	18	610	01000010	0	00000001	00000000			
	2012 06 08	11:45:00	30	62.911412	8.210315		3D	57	1.4	6	0	4	2	18	611	01000010	0	00000001	00000000			
	2012 06 08	12:15:00	30	62.911387	8.210335		3D	49	1.2	5	0	1	1	16	611	01000010	0	00000001	00000000			
	2012 06 08	12:45:00	30	62.910958	8.211163		3D	47	1.9	4	0	13	2	19	612	01000010	0	00000001	00000000			
	2012 06 08	13:15:00	44	62.911008	8.211333		3D	61	1.2	5	0	13	13	21	613	01000010	0	00000001	00000000			
	2012 06 08	13:45:00	45	62.911437	8.210275		3D	51	1.0	7	0	1	0	19	611	01000010	0	00000001	00000000			
	2012 06 08	14:15:00	44	62.911453	8.210302		3D	59	1.5	6	0	0	0	20	610	01000010	0	00000001	00000000			
	2012 06 08	14:45:00	30	62.909143	8.212617		3D	76	1.6	5	0	20	12	21	614	01000010	0	00000001	00000000			
	2012 06 08	15:15:00	44	62.908785	8.229617		3D	205	5.5	4	0	23	24	19	612	01000010	0	00000001	00000000			
	2012 06 08	15:45:00	42	62.906475	8.226275		3D	359	4.6	4	0	20	13	18	611	01000010	0	00000001	00000000			
	2012 06 08	16:15:00	71	62.904937	8.224722		2D	0	2.6	3	0	29	13	19	611	10000010	0	00000001	00000000			
	2012 06 08	16:45:00	63	62.902953	8.223475		2D	0	5.8	3	0	44	32	20	612	10000010	0	00000001	00000000			
	2012 06 08	17:15:00	44	62.902853	8.224222		3D	417	7.0	4	0	2	2	19	611	01000010	0	00000001	00000000			
	2012 06 08	17:45:00	62	62.902702	8.224233		3D	404	1.7	5	0	3	5	19	611	01000010	0	00000001	00000000			
	2012 06 08	18:15:00	30	62.901800	8.226675		3D	415	1.6	5	0	14	5	18	612	01000010	0	00000001	00000000			
	2012 06 08	18:45:00	30	62.901653	8.226297		3D	408	3.7	4	0	0	0	16	610	01000010	0	00000001	00000000			
	2012 06 08	19:15:00	45	62.901800	8.226063		3D	402	1.2	6	0	1	0	17	610	01000010	0	00000001	00000000			
