	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2014 06 03	15:15:00	30	62.910905	8.210885		3D	50	3.1	4	0	0	0	24	627	01000010	0	00000001	00000000			
	2014 06 03	15:45:00	35	62.911860	8.209860		3D	63	2.7	5	0	25	20	21	626	01000010	0	00000001	00000000			
	2014 06 03	16:15:00	46	62.909012	8.211887		3D	66	2.6	4	0	31	27	19	624	01000010	0	00000001	00000000			
	2014 06 03	16:45:00	30	62.908390	8.210820		3D	74	1.7	4	0	19	14	19	623	01000010	0	00000001	00000000			
	2014 06 03	17:15:00	45	62.909055	8.211945		3D	61	1.7	6	0	0	0	20	623	01000010	0	00000001	00000000			
	2014 06 03	17:45:00	30	62.908922	8.211418		3D	65	1.3	5	0	4	8	20	624	01000010	0	00000001	00000000			
	2014 06 03	18:15:00	30	62.909293	8.211673		3D	64	1.2	5	0	0	0	20	624	01000010	0	00000001	00000000			
	2014 06 03	18:45:00	47	62.908582	8.210135		3D	76	4.0	4	0	6	14	19	623	01000010	0	00000001	00000000			
	2014 06 03	19:15:00	45	62.909380	8.212225		3D	77	2.9	5	0	25	19	18	622	01000010	0	00000001	00000000			
	2014 06 03	19:45:00	30	62.908787	8.211207		3D	53	2.5	5	0	11	12	16	621	01000010	0	00000001	00000000			
	2014 06 03	20:15:00	30	62.908388	8.210287		3D	55	1.4	5	0	15	9	15	621	01000010	0	00000001	00000000			
	2014 06 03	20:45:00	30	62.908982	8.211452		3D	64	3.6	4	0	0	0	14	621	01000010	0	00000001	00000000			
	2014 06 03	21:15:00	67	62.909270	8.212645		3D	88	2.3	4	0	10	20	14	621	01000010	0	00000001	00000000			
	2014 06 03	21:45:00	30	62.909248	8.212755		3D	67	3.0	4	0	0	0	15	622	01000010	0	00000001	00000000			
	2014 06 03	22:15:00	30	62.909330	8.212713		3D	110	2.0	4	0	0	0	15	622	01000010	0	00000001	00000000			
	2014 06 03	22:45:00	35	62.908998	8.212298		3D	65	1.2	6	0	22	17	14	622	01000010	0	00000001	00000000			
	2014 06 03	23:15:00	30	62.909900	8.213303		3D	83	1.2	6	0	6	4	12	620	01000010	0	00000001	00000000			
	2014 06 03	23:45:00	30	62.909453	8.212538		3D	78	1.3	5	0	0	0	12	620	01000010	0	00000001	00000000			
	2014 06 04	00:15:00	63	62.909145	8.212538		3D	73	1.4	7	0	14	10	12	621	01000010	0	00000001	00000000			
	2014 06 04	00:45:00	30	62.909582	8.212672		3D	67	1.4	6	0	7	5	12	622	01000010	0	00000001	00000000			
	2014 06 04	01:15:00	30	62.908083	8.209822		3D	57	1.3	6	0	12	21	12	621	01000010	0	00000001	00000000			
	2014 06 04	01:45:00	30	62.908988	8.211900		3D	55	2.3	4	0	0	0	13	622	01000010	0	00000001	00000000			
	2014 06 04	02:15:00	30	62.908962	8.212060		3D	60	2.2	4	0	0	0	13	623	01000010	0	00000001	00000000			
	2014 06 04	02:45:00	46	62.909103	8.212065		3D	66	1.1	6	0	0	0	14	623	01000010	0	00000001	00000000			
	2014 06 04	03:15:00	30	62.908397	8.210908		3D	67	1.3	5	0	17	13	15	625	01000010	0	00000001	00000000			
	2014 06 04	03:45:00	46	62.908443	8.210175		3D	60	4.6	4	0	17	14	13	623	01000010	0	00000001	00000000			
	2014 06 04	04:15:00		Time Out								61	38	13	621	00001000	0	00000001	00000000			
	2014 06 04	04:45:00	45	62.909230	8.212512		3D	68	1.4	7	0	0	5	14	622	01000010	0	00000001	00000000			
	2014 06 04	05:15:00	30	62.907768	8.209873		3D	71	1.5	7	0	11	17	15	625	01000010	0	00000001	00000000			
	2014 06 04	05:45:00	30	62.909230	8.211848		3D	68	1.7	6	0	0	2	15	625	01000010	0	00000001	00000000			
	2014 06 04	06:15:00	30	62.909322	8.212382		3D	65	1.9	5	0	14	6	15	625	01000010	0	00000001	00000000			
	2014 06 04	06:45:00	30	62.909357	8.212432		3D	62	3.4	4	0	0	0	18	626	01000010	0	00000001	00000000			
	2014 06 04	07:15:00	45	62.909397	8.212327		3D	72	2.9	5	0	0	1	20	625	01000010	0	00000001	00000000			
	2014 06 04	07:45:00	30	62.908693	8.211393		3D	64	2.6	5	0	1	3	20	627	01000010	0	00000001	00000000			
	2014 06 04	08:15:00	30	62.908208	8.209768		3D	56	4.0	5	0	15	14	21	627	01000010	0	00000001	00000000			
	2014 06 04	08:45:00	38	62.909152	8.211337		3D	76	8.5	5	0	13	3	22	626	01000010	0	00000001	00000000			
	2014 06 04	09:15:00	46	62.909398	8.211248		3D	66	1.0	7	0	0	0	21	625	01000010	0	00000001	00000000			
	2014 06 04	09:45:00	30	62.909380	8.211680		3D	72	1.8	5	0	6	0	20	627	01000010	0	00000001	00000000			
	2014 06 04	10:15:00	51	62.909205	8.211682		3D	77	1.8	4	0	0	0	21	624	01000010	0	00000001	00000000			
	2014 06 04	10:45:00	30	62.909353	8.211473		3D	72	4.0	4	0	0	2	21	627	01000010	0	00000001	00000000			
	2014 06 04	11:15:00	45	62.909083	8.211910		3D	69	1.8	5	0	22	15	22	626	01000010	0	00000001	00000000			
	2014 06 04	11:45:00	50	62.909668	8.212577		3D	75	2.1	4	0	3	2	21	625	01000010	0	00000001	00000000			
	2014 06 04	12:15:00	61	62.909567	8.212712		3D	74	2.9	5	0	4	3	22	625	01000010	0	00000001	00000000			
	2014 06 04	12:45:00	30	62.909603	8.212667		3D	66	2.5	4	0	2	2	24	627	01000010	0	00000001	00000000			
	2014 06 04	13:15:00	34	62.909950	8.213283		3D	76	1.7	5	0	7	11	25	627	01000010	0	00000001	00000000			
	2014 06 04	13:45:00	30	62.907838	8.209813		3D	68	2.1	4	0	15	19	21	627	01000010	0	00000001	00000000			
	2014 06 04	14:15:00	60	62.908640	8.209663		2D	0	2.5	3	0	35	35	21	624	10000010	0	00000001	00000000			
	2014 06 04	14:45:00	45	62.908657	8.210720		3D	69	1.6	6	0	0	1	22	625	01000010	0	00000001	00000000			
	2014 06 04	15:15:00	30	62.908655	8.210560		3D	59	2.2	5	0	0	0	24	627	01000010	0	00000001	00000000			
	2014 06 04	15:45:00	60	62.908625	8.210585		3D	51	4.2	4	0	2	6	23	625	01000010	0	00000001	00000000			
	2014 06 04	16:15:00	44	62.908628	8.210735		3D	47	1.8	5	0	12	15	21	625	01000010	0	00000001	00000000			
	2014 06 04	16:45:00	30	62.908247	8.209810		3D	59	1.3	5	0	17	16	19	626	01000010	0	00000001	00000000			
	2014 06 04	17:15:00	45	62.909710	8.212452		3D	130	1.5	4	0	24	16	18	624	01000010	0	00000001	00000000			
	2014 06 04	17:45:00	44	62.909658	8.212808		3D	68	1.3	5	0	0	0	19	624	01000010	0	00000001	00000000			
	2014 06 04	18:15:00	30	62.909127	8.212257		3D	83	1.6	4	0	9	13	19	626	01000010	0	00000001	00000000			
	2014 06 04	18:45:00	63	62.909685	8.212740		2D	0	2.4	3	0	23	23	19	623	10000010	0	00000001	00000000			
	2014 06 04	19:15:00	44	62.908977	8.210443		3D	143	1.8	4	0	0	1	17	624	01000010	0	00000001	00000000			
	2014 06 04	19:45:00	30	62.909995	8.213202		3D	77	2.2	4	0	9	10	17	625	01000010	0	00000001	00000000			
	2014 06 04	20:15:00	30	62.909808	8.212590		3D	53	1.4	4	0	0	2	16	625	01000010	0	00000001	00000000			
	2014 06 04	20:45:00	34	62.909015	8.212800		3D	60	2.7	7	0	21	15	15	624	01000010	0	00000001	00000000			
	2014 06 04	21:15:00	30	62.909613	8.213065		3D	80	3.6	5	0	1	1	12	622	01000010	0	00000001	00000000			
	2014 06 04	21:45:00	30	62.909277	8.212510		3D	64	6.2	5	0	0	0	13	623	01000010	0	00000001	00000000			
	2014 06 04	22:15:00	30	62.908765	8.211770		3D	58	7.5	4	0	17	11	11	621	01000010	0	00000001	00000000			
	2014 06 04	22:45:00	44	62.909890	8.213545		3D	83	3.8	4	0	20	16	10	621	01000010	0	00000001	00000000			
	2014 06 04	23:15:00	45	62.909658	8.212800		3D	66	1.3	6	0	0	0	11	621	01000010	0	00000001	00000000			
	2014 06 04	23:45:00	30	62.909657	8.212610		3D	74	2.7	5	0	0	1	12	623	01000010	0	00000001	00000000			
