	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2006 01 01	10:24:00		Time Out								11	17	25	610	00001001	0	00000001	00000000	Init		
	2013 06 05	13:27:00	51	62.914157	8.184728		3D	49	1.7	5	0	0	4	25	614	01000011	0	00000001	00000000	Init		
	2013 06 13	11:44:00	116	62.984565	8.228207		3D	106	2.2	5	0	29	41	25	605	01000011	0	00000001	00000000	Init		
	2013 06 13	11:45:00	30	62.984635	8.228150		3D	100	2.3	5	0	9	10	25	610	01000010	0	00000001	00000000			
	2013 06 13	12:15:00	30	62.984788	8.228215		3D	105	4.2	4	0	1	0	25	615	01000010	0	00000001	00000000			
	2013 06 13	12:45:00	30	62.988207	8.236347		3D	111	3.3	4	0	17	13	24	615	01000010	0	00000001	00000000			
	2013 06 13	13:15:00	61	62.987973	8.234605		2D	0	2.9	3	0	31	30	24	613	10000010	0	00000001	00000000			
	2013 06 13	13:45:00	79	62.987802	8.232282		2D	0	3.7	3	0	43	42	23	613	10000010	0	00000001	00000000			
	2013 06 13	14:15:00	71	62.987367	8.233607		3D	112	2.6	5	0	24	23	24	613	01000010	0	00000001	00000000			
	2013 06 13	14:45:00	30	62.987130	8.232643		3D	115	2.5	5	0	18	14	25	616	01000010	0	00000001	00000000			
	2013 06 13	15:15:00	30	62.985353	8.229340		3D	91	2.6	4	0	0	0	24	616	01000010	0	00000001	00000000			
	2013 06 13	15:45:00	30	62.985403	8.229638		3D	105	4.3	4	0	0	0	23	616	01000010	0	00000001	00000000			
	2013 06 13	16:15:00	44	62.985533	8.225163		3D	120	2.0	4	0	27	18	22	614	01000010	0	00000001	00000000			
	2013 06 13	16:45:00	45	62.985535	8.224950		3D	119	1.7	5	0	32	19	21	613	01000010	0	00000001	00000000			
	2013 06 13	17:15:00	30	62.985227	8.227403		3D	118	1.6	4	0	0	0	18	614	01000010	0	00000001	00000000			
	2013 06 13	17:45:00	45	62.985332	8.225838		3D	116	1.5	5	0	14	7	19	613	01000010	0	00000001	00000000			
	2013 06 13	18:15:00	45	62.986045	8.236160		3D	105	1.9	4	0	26	26	18	613	01000010	0	00000001	00000000			
	2013 06 13	18:45:00	44	62.985105	8.225007		3D	126	4.7	4	0	35	25	17	613	01000010	0	00000001	00000000			
	2013 06 13	19:15:00	88	62.985762	8.224472		3D	129	5.8	5	0	67	52	17	611	01000010	0	00000001	00000000			
	2013 06 13	19:45:00	30	62.983970	8.222962		3D	149	2.7	4	0	18	14	17	613	01000010	0	00000001	00000000			
