	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2013 06 04	13:21:00	77	62.914170	8.184923		3D	50	1.6	5	0	0	0	25	604	01000011	0	00000001	00000000	Init		
	2013 06 04	13:45:00	33	62.914342	8.185272		3D	173	1.4	6	0	0	0	16	611	01000010	0	00000001	00000000			
	2013 06 04	14:15:00	30	62.914073	8.185038		3D	52	1.6	6	0	0	0	14	612	01000010	0	00000001	00000000			
	2013 06 04	14:45:00	30	62.914045	8.185200		3D	55	1.7	5	0	0	0	13	612	01000010	0	00000001	00000000			
	2013 06 04	15:15:00	30	62.914043	8.185395		3D	58	1.6	5	0	0	0	12	613	01000010	0	00000001	00000000			
	2013 06 04	15:45:00	48	62.913998	8.185208		3D	49	2.6	4	0	0	0	11	609	01000010	0	00000001	00000000			
	2013 06 04	16:15:00	44	62.914102	8.185103		3D	57	4.4	4	0	0	0	12	609	01000010	0	00000001	00000000			
	2013 06 04	16:45:00	61	62.914100	8.185172		2D	0	4.3	3	0	0	0	12	608	10000010	0	00000001	00000000			
	2013 06 04	17:15:00	70	62.913995	8.183855		3D	-24	5.4	5	0	0	0	12	608	01000010	0	00000001	00000000			
	2013 06 04	17:45:00	30	62.914088	8.185188		3D	55	2.8	5	0	0	0	11	611	01000010	0	00000001	00000000			
	2013 06 04	18:15:00		Time Out								0	0	10	606	00001000	0	00000001	00000000			
	2013 06 04	18:45:00		Time Out								0	0	10	605	00001000	0	00000001	00000000			
	2013 06 04	19:15:00		Time Out								0	0	10	605	00001000	0	00000001	00000000			
	2013 06 04	19:45:00	44	62.914145	8.185293		3D	57	1.9	6	0	0	0	8	608	01000010	0	00000001	00000000			
	2013 06 04	20:15:00	35	62.914115	8.185190		3D	57	1.6	5	0	0	0	8	608	01000010	0	00000001	00000000			
	2013 06 04	20:45:00	30	62.914228	8.185318		3D	79	1.6	5	0	0	0	8	610	01000010	0	00000001	00000000			
	2013 06 04	21:15:00	30	62.913962	8.185357		3D	1	1.7	4	0	0	0	8	610	01000010	0	00000001	00000000			
	2013 06 04	21:45:00	45	62.914033	8.185237		3D	41	1.9	6	0	0	0	7	608	01000010	0	00000001	00000000			
	2013 06 04	22:15:00	30	62.914095	8.185077		3D	48	4.4	4	0	0	0	7	609	01000010	0	00000001	00000000			
	2013 06 04	22:45:00	30	62.914300	8.184655		3D	82	4.8	4	0	0	0	8	610	01000010	0	00000001	00000000			
	2013 06 04	23:15:00	45	62.914060	8.185478		3D	58	2.9	6	0	0	0	8	608	01000010	0	00000001	00000000			
	2013 06 04	23:19:00		Mortality										8	608	00000100	0	00000001	00000000			
	2013 06 04	23:45:00	30	62.914003	8.185198		3D	42	3.8	5	0	0	0	7	610	01000010	0	00000001	00000000			
	2013 06 05	00:15:00	44	62.914015	8.185278		3D	48	2.6	4	0	0	0	7	608	01000010	0	00000001	00000000			
	2013 06 05	00:45:00	30	62.914042	8.185277		3D	63	4.2	4	0	0	0	7	610	01000010	0	00000001	00000000			
	2013 06 05	01:15:00		Time Out								0	0	7	606	00001000	0	00000001	00000000			
	2013 06 05	01:45:00	66	62.914147	8.185008		3D	62	2.1	6	0	0	0	7	606	01000010	0	00000001	00000000			
	2013 06 05	02:15:00	30	62.914062	8.185338		3D	35	1.7	6	0	0	0	7	609	01000010	0	00000001	00000000			
