	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2013 06 05	11:59:00	54	62.914215	8.184758		3D	43	1.2	6	0	0	0	23	617	01000011	0	00000001	00000000	Init		
	2013 06 21	08:03:00	42	62.910902	8.210887		3D	63	2.0	4	0	0	0	22	600	01000011	0	00000001	00000000	Init		
	2013 06 21	08:15:00	30	62.910952	8.210538		3D	123	2.5	4	0	0	0	20	617	01000010	0	00000001	00000000			
	2013 06 21	08:45:00	47	62.910607	8.211112		3D	13	1.6	4	0	0	0	19	615	01000010	0	00000001	00000000			
	2013 06 21	09:15:00	66	62.910873	8.210993		3D	43	3.9	4	0	11	14	18	614	01000010	0	00000001	00000000			
	2013 06 21	09:45:00	44	62.911277	8.209775		3D	59	3.5	4	0	18	14	16	615	01000010	0	00000001	00000000			
	2013 06 21	10:15:00	62	62.910767	8.209088		2D	0	2.5	3	0	28	22	17	614	10000010	0	00000001	00000000			
	2013 06 21	10:45:00	44	62.911132	8.208742		3D	20	1.6	4	0	31	24	17	615	01000010	0	00000001	00000000			
	2013 06 21	11:15:00	30	62.911262	8.208983		3D	44	2.2	4	0	12	9	16	616	01000010	0	00000001	00000000			
	2013 06 21	11:45:00	62	62.911402	8.209150		3D	40	4.1	4	0	4	4	17	615	01000010	0	00000001	00000000			
	2013 06 21	12:15:00	30	62.910760	8.209168		3D	49	3.3	4	0	14	11	15	616	01000010	0	00000001	00000000			
	2013 06 21	12:45:00	44	62.911257	8.208877		3D	39	2.4	4	0	21	11	15	615	01000010	0	00000001	00000000			
	2013 06 21	13:15:00	30	62.911385	8.209138		3D	44	1.6	4	0	0	0	16	616	01000010	0	00000001	00000000			
	2013 06 21	13:45:00	44	62.911430	8.208907		3D	42	3.2	4	0	13	14	17	615	01000010	0	00000001	00000000			
	2013 06 21	14:15:00	44	62.910960	8.209022		3D	42	2.9	5	0	28	15	16	615	01000010	0	00000001	00000000			
	2013 06 21	14:45:00	30	62.910783	8.209372		3D	42	3.4	5	0	17	9	15	616	01000010	0	00000001	00000000			
	2013 06 21	15:15:00	30	62.911150	8.208768		3D	38	3.6	4	0	17	12	16	617	01000010	0	00000001	00000000			
	2013 06 21	15:45:00	44	62.911335	8.209873		3D	46	2.8	4	0	25	19	16	614	01000010	0	00000001	00000000			
	2013 06 21	16:15:00	30	62.911117	8.210695		3D	51	1.8	4	0	0	0	16	616	01000010	0	00000001	00000000			
	2013 06 21	16:45:00	30	62.911370	8.209865		3D	55	1.6	4	0	19	15	15	616	01000010	0	00000001	00000000			
	2013 06 21	17:15:00	44	62.912002	8.210190		3D	43	2.2	4	0	26	16	15	615	01000010	0	00000001	00000000			
	2013 06 21	17:45:00	30	62.908742	8.218803		3D	171	2.0	4	0	19	14	16	616	01000010	0	00000001	00000000			
	2013 06 21	18:15:00	45	62.906690	8.223118		3D	360	4.3	4	0	22	19	15	615	01000010	0	00000001	00000000			
