	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2012 06 08	09:33:00	53	62.910890	8.210958		3D	57	1.1	8	0	4	6	12	606	01000011	0	00000001	00000000	Init		
	2012 06 08	09:45:00	30	62.910857	8.211215		3D	63	1.4	6	0	0	0	12	614	01000010	0	00000001	00000000			
	2012 06 08	10:15:00	30	62.910918	8.210960		3D	55	1.2	6	0	3	3	15	616	01000010	0	00000001	00000000			
	2012 06 08	10:45:00	30	62.911035	8.211137		3D	59	1.5	5	0	4	2	17	618	01000010	0	00000001	00000000			
	2012 06 08	11:15:00	45	62.911457	8.210197		3D	63	2.1	7	0	5	4	18	618	01000010	0	00000001	00000000			
	2012 06 08	11:45:00	30	62.911405	8.210318		3D	83	1.4	6	0	1	0	20	620	01000010	0	00000001	00000000			
	2012 06 08	12:15:00	45	62.911188	8.210498		3D	37	1.4	4	0	33	21	19	618	01000010	0	00000001	00000000			
	2012 06 08	12:45:00	30	62.911405	8.210338		3D	31	1.9	4	0	1	1	19	620	01000010	0	00000001	00000000			
	2012 06 08	13:15:00	30	62.911453	8.210285		3D	74	1.3	4	0	2	2	16	618	01000010	0	00000001	00000000			
	2012 06 08	13:45:00	45	62.911428	8.210347		3D	53	1.2	6	0	0	1	17	617	01000010	0	00000001	00000000			
	2012 06 08	14:15:00	30	62.911437	8.210275		3D	61	3.0	4	0	0	0	18	618	01000010	0	00000001	00000000			
	2012 06 08	14:45:00	60	62.908910	8.212643		3D	85	4.3	4	0	35	28	20	617	01000010	0	00000001	00000000			
	2012 06 08	15:15:00	60	62.907885	8.230522		2D	0	13.9	3	0	36	36	19	617	10000010	0	00000001	00000000			
	2012 06 08	15:45:00	68	62.906430	8.226178		3D	361	4.5	4	0	36	21	17	616	01000010	0	00000001	00000000			
	2012 06 08	16:15:00	49	62.905443	8.224973		3D	369	2.4	4	0	32	23	19	617	01000010	0	00000001	00000000			
	2012 06 08	16:45:00	30	62.903078	8.223497		3D	395	1.8	4	0	15	12	19	619	01000010	0	00000001	00000000			
	2012 06 08	17:15:00	44	62.902783	8.224057		3D	395	2.1	4	0	6	4	18	618	01000010	0	00000001	00000000			
