	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2013 06 06	13:04:00	69	62.914210	8.184757		3D	51	7.6	4	0	11	18	24	611	01000011	584	00000001	00000000	Init		
	2013 06 13	11:50:00	162	62.984708	8.228197		3D	109	1.5	6	0	0	0	24	603	01000011	0	00000001	00000000	Init		
	2013 06 13	12:15:00	44	62.984788	8.228275		3D	109	4.1	4	0	17	0	26	612	01000010	0	00000001	00000000			
	2013 06 13	12:45:00		Time Out								43	30	24	610	00001000	0	00000001	00000000			
	2013 06 13	13:15:00		Time Out								39	45	22	610	00001000	0	00000001	00000000			
	2013 06 13	13:45:00	87	62.987520	8.235468		2D	0	6.4	3	0	40	36	21	609	10000010	0	00000001	00000000			
	2013 06 13	14:15:00	71	62.987495	8.233827		3D	114	2.2	5	0	23	18	22	611	01000010	0	00000001	00000000			
	2013 06 13	14:45:00	45	62.986767	8.232422		3D	104	5.8	4	0	2	3	22	612	01000010	0	00000001	00000000			
	2013 06 13	15:15:00	44	62.985425	8.229493		3D	106	1.5	6	0	0	1	22	613	01000010	0	00000001	00000000			
	2013 06 13	15:45:00	44	62.985433	8.229458		3D	99	2.9	6	0	1	5	21	613	01000010	0	00000001	00000000			
	2013 06 13	16:15:00	78	62.985215	8.224568		3D	98	2.4	4	0	55	30	21	611	01000010	0	00000001	00000000			
	2013 06 13	16:45:00	80	62.986175	8.223585		2D	0	2.8	3	0	56	28	19	611	10000010	0	00000001	00000000			
	2013 06 13	17:15:00	45	62.985125	8.226743		3D	113	1.7	4	0	0	0	18	611	01000010	0	00000001	00000000			
	2013 06 13	17:45:00	45	62.984787	8.224835		3D	118	3.5	4	0	28	19	18	611	01000010	0	00000001	00000000			
	2013 06 13	18:15:00		Time Out								44	38	17	610	00001000	0	00000001	00000000			
	2013 06 13	18:45:00	86	62.989712	8.237592		2D	0	13.6	3	0	32	31	16	609	10000010	0	00000001	00000000			
	2013 06 13	19:15:00	87	62.986863	8.233877		2D	0	7.2	3	0	49	26	15	609	10000010	0	00000001	00000000			
	2013 06 13	19:45:00	63	62.985385	8.231002		3D	93	1.3	8	0	8	6	14	609	01000010	0	00000001	00000000			
	2013 06 13	20:15:00	75	62.986118	8.236393		3D	91	2.3	4	0	58	46	15	609	01000010	0	00000001	00000000			
	2013 06 13	20:45:00	69	62.986078	8.236795		3D	33	2.0	5	0	54	44	15	609	01000010	0	00000001	00000000			
	2013 06 13	21:15:00	45	62.986060	8.236562		3D	93	1.6	7	0	2	6	14	610	01000010	0	00000001	00000000			
	2013 06 13	21:45:00	45	62.986043	8.236460		3D	94	1.9	7	0	0	0	15	610	01000010	0	00000001	00000000			
	2013 06 13	22:15:00	45	62.986008	8.235705		3D	96	1.9	6	0	0	0	14	610	01000010	0	00000001	00000000			
	2013 06 13	22:45:00		Time Out								18	17	14	609	00001000	0	00000001	00000000			
	2013 06 13	23:15:00	63	62.985632	8.231897		3D	94	1.8	6	0	8	6	13	609	01000010	0	00000001	00000000			
	2013 06 13	23:45:00	75	62.985527	8.231235		3D	98	1.4	5	0	0	0	12	608	01000010	0	00000001	00000000			
	2013 06 14	00:15:00		Time Out								0	0	12	608	00001000	0	00000001	00000000			
	2013 06 14	00:45:00	70	62.985652	8.230948		3D	151	2.9	4	0	2	2	12	608	01000010	0	00000001	00000000			
	2013 06 14	01:15:00		Time Out								0	0	12	608	00001000	0	00000001	00000000			
	2013 06 14	01:45:00	75	62.986813	8.235028		2D	0	3.7	3	0	1	1	12	609	10000010	0	00000001	00000000			
	2013 06 14	02:15:00	70	62.986603	8.234375		2D	0	3.0	3	0	2	0	13	608	10000010	0	00000001	00000000			
	2013 06 14	02:45:00	76	62.986157	8.233887		2D	0	4.1	3	0	0	0	13	608	10000010	0	00000001	00000000			
	2013 06 14	03:15:00	70	62.986512	8.235740		2D	0	5.1	3	0	3	0	12	608	10000010	0	00000001	00000000			
	2013 06 14	03:45:00	88	62.985423	8.233268		2D	0	1.9	3	0	1	0	11	608	10000010	0	00000001	00000000			
	2013 06 14	04:15:00	45	62.985823	8.233040		3D	97	2.2	6	0	0	0	11	608	01000010	0	00000001	00000000			
	2013 06 14	04:45:00	45	62.985865	8.233047		3D	101	2.0	6	0	0	0	11	609	01000010	0	00000001	00000000			
	2013 06 14	05:15:00		Time Out								51	30	11	608	00001000	0	00000001	00000000			
	2013 06 14	05:45:00	88	62.986107	8.230337		2D	0	4.6	3	0	57	42	12	608	10000010	0	00000001	00000000			
	2013 06 14	06:15:00	73	62.985748	8.229690		3D	111	1.8	5	0	30	21	12	608	01000010	0	00000001	00000000			
	2013 06 14	06:45:00	80	62.987337	8.232993		2D	0	4.6	3	0	46	33	13	608	10000010	0	00000001	00000000			
	2013 06 14	07:15:00		Time Out								59	47	13	608	00001000	0	00000001	00000000			
	2013 06 14	07:45:00	75	62.986925	8.229475		3D	25	3.1	4	0	50	34	13	609	01000010	0	00000001	00000000			
	2013 06 14	08:15:00	80	62.987488	8.227477		2D	0	2.9	3	0	44	44	14	609	10000010	0	00000001	00000000			
	2013 06 14	08:45:00	69	62.986378	8.228010		3D	110	2.8	5	0	44	45	13	609	01000010	0	00000001	00000000			
	2013 06 14	09:15:00	69	62.986242	8.228277		3D	118	3.5	6	0	45	36	14	609	01000010	0	00000001	00000000			
	2013 06 14	09:45:00	45	62.986260	8.228242		3D	115	1.7	7	0	0	0	14	609	01000010	0	00000001	00000000			
	2013 06 14	10:15:00	63	62.986233	8.227752		3D	113	1.8	6	0	45	30	15	609	01000010	0	00000001	00000000			
	2013 06 14	10:45:00	86	62.984943	8.226778		3D	104	2.9	4	0	43	29	13	608	01000010	0	00000001	00000000			
	2013 06 14	11:15:00	43	62.985390	8.225310		3D	123	1.0	8	0	0	0	14	609	01000010	0	00000001	00000000			
	2013 06 14	11:45:00	45	62.985365	8.225388		3D	118	2.4	5	0	0	0	14	609	01000010	0	00000001	00000000			
	2013 06 14	12:15:00	45	62.985405	8.225308		3D	126	1.3	5	0	0	1	15	610	01000010	0	00000001	00000000			
	2013 06 14	12:45:00	45	62.985402	8.225332		3D	120	1.2	6	0	0	3	18	611	01000010	0	00000001	00000000			
	2013 06 14	13:15:00	45	62.985395	8.225315		3D	119	1.3	7	0	0	1	18	611	01000010	0	00000001	00000000			
	2013 06 14	13:45:00	45	62.984475	8.224762		3D	109	5.6	4	0	33	24	16	611	01000010	0	00000001	00000000			
	2013 06 14	14:15:00	75	62.984255	8.224127		3D	121	1.9	5	0	55	46	16	609	01000010	0	00000001	00000000			
	2013 06 14	14:45:00	75	62.984115	8.223562		3D	92	2.6	4	0	52	42	16	609	01000010	0	00000001	00000000			
	2013 06 14	15:15:00	45	62.984508	8.224175		3D	116	1.5	7	0	0	0	15	610	01000010	0	00000001	00000000			
	2013 06 14	15:45:00	45	62.984588	8.224263		3D	143	3.3	6	0	0	0	14	610	01000010	0	00000001	00000000			
	2013 06 14	16:15:00	45	62.983448	8.224902		3D	-42	3.2	4	0	0	0	16	610	01000010	0	00000001	00000000			
	2013 06 14	16:45:00	75	62.985915	8.230113		3D	99	4.1	4	0	46	31	16	609	01000010	0	00000001	00000000			
	2013 06 14	17:15:00		Time Out								51	42	13	608	00001000	0	00000001	00000000			
	2013 06 14	17:45:00		Time Out								30	19	13	608	00001000	0	00000001	00000000			
	2013 06 14	18:15:00		Time Out								43	32	13	608	00001000	0	00000001	00000000			
	2013 06 14	18:45:00		Time Out								37	28	13	607	00001000	0	00000001	00000000			
	2013 06 14	19:15:00	78	62.987077	8.232300		3D	125	4.5	4	0	51	36	12	608	01000010	0	00000001	00000000			
	2013 06 14	19:45:00	75	62.986665	8.229987		3D	111	2.5	5	0	55	42	12	608	01000010	0	00000001	00000000			
	2013 06 14	20:15:00	45	62.986895	8.228925		3D	91	3.7	4	0	25	15	11	609	01000010	0	00000001	00000000			
	2013 06 14	20:45:00	75	62.986540	8.228260		3D	121	3.8	4	0	48	30	12	608	01000010	0	00000001	00000000			
	2013 06 14	21:15:00		Time Out								25	18	11	608	00001000	0	00000001	00000000			
	2013 06 14	21:45:00	45	62.986297	8.235725		3D	87	1.5	6	0	1	0	12	608	01000010	0	00000001	00000000			
	2013 06 14	22:15:00		Time Out								1	0	12	608	00001000	0	00000001	00000000			
	2013 06 14	22:45:00		Time Out								9	5	12	607	00001000	0	00000001	00000000			
	2013 06 14	23:15:00		Time Out								3	0	13	608	00001000	0	00000001	00000000			
	2013 06 14	23:45:00		Time Out								13	8	14	607	00001000	0	00000001	00000000			
	2013 06 15	00:15:00		Time Out								25	21	12	607	00001000	0	00000001	00000000			
	2013 06 15	00:45:00	70	62.985738	8.233410		2D	0	2.1	3	0	0	0	13	608	10000010	0	00000001	00000000			
	2013 06 15	01:15:00		Time Out								0	0	14	608	00001000	0	00000001	00000000			
	2013 06 15	01:45:00	70	62.986852	8.235083		2D	0	3.4	3	0	0	0	13	608	10000010	0	00000001	00000000			
	2013 06 15	02:15:00	63	62.985890	8.233570		3D	87	9.7	4	0	0	2	12	608	01000010	0	00000001	00000000			
	2013 06 15	02:45:00	45	62.986048	8.233125		3D	105	5.8	4	0	0	0	13	609	01000010	0	00000001	00000000			
	2013 06 15	03:15:00	45	62.985960	8.233452		3D	101	2.7	4	0	0	0	12	609	01000010	0	00000001	00000000			
	2013 06 15	03:45:00	45	62.986018	8.233460		3D	116	2.9	5	0	0	1	15	610	01000010	0	00000001	00000000			
	2013 06 15	04:15:00	45	62.985208	8.225985		3D	113	3.6	5	0	27	21	13	609	01000010	0	00000001	00000000			
	2013 06 15	04:45:00	45	62.984402	8.224005		3D	100	2.7	4	0	33	19	12	609	01000010	0	00000001	00000000			
	2013 06 15	05:15:00	45	62.984415	8.224073		3D	122	1.4	8	0	0	0	12	609	01000010	0	00000001	00000000			
	2013 06 15	05:45:00	45	62.984468	8.224093		3D	112	1.0	9	0	1	1	13	609	01000010	0	00000001	00000000			
	2013 06 15	06:15:00	78	62.983518	8.223547		2D	0	1.9	3	0	63	38	14	609	10000010	0	00000001	00000000			
	2013 06 15	06:45:00	45	62.984472	8.224983		3D	113	2.7	5	0	33	30	14	609	01000010	0	00000001	00000000			
	2013 06 15	07:15:00	88	62.983540	8.226965		2D	0	4.4	3	0	65	59	15	609	10000010	0	00000001	00000000			
	2013 06 15	07:45:00	75	62.984383	8.224868		3D	33	3.0	4	0	65	46	16	609	01000010	0	00000001	00000000			
	2013 06 15	08:15:00	45	62.984248	8.224415		3D	113	1.8	6	0	35	16	19	611	01000010	0	00000001	00000000			
	2013 06 15	08:45:00	69	62.984135	8.223778		3D	120	2.7	5	0	51	42	16	609	01000010	0	00000001	00000000			
	2013 06 15	09:15:00	80	62.984142	8.223960		3D	93	9.0	4	0	65	48	16	609	01000010	0	00000001	00000000			
	2013 06 15	09:45:00		Time Out								64	49	17	609	00001000	0	00000001	00000000			
