	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2014 06 03	14:45:00	30	62.910932	8.210953		3D	54	1.2	7	0	0	0	25	623	01000010	0	00000001	00000000			
	2014 06 03	15:15:00	30	62.910972	8.210993		3D	68	1.2	7	0	0	0	22	624	01000010	0	00000001	00000000			
	2014 06 03	15:45:00	30	62.911902	8.209842		3D	51	2.0	5	0	24	16	20	624	01000010	0	00000001	00000000			
	2014 06 03	16:15:00	36	62.909212	8.212240		3D	62	1.9	6	0	17	14	19	622	01000010	0	00000001	00000000			
	2014 06 03	16:45:00	30	62.908730	8.210885		3D	59	1.2	6	0	20	12	19	622	01000010	0	00000001	00000000			
	2014 06 03	17:15:00	30	62.909443	8.211585		3D	134	1.6	5	0	1	2	20	621	01000010	0	00000001	00000000			
	2014 06 03	17:45:00	44	62.908728	8.210610		3D	77	6.5	4	0	15	5	22	622	01000010	0	00000001	00000000			
	2014 06 03	18:15:00	44	62.908770	8.210843		3D	90	1.6	4	0	8	14	21	621	01000010	0	00000001	00000000			
	2014 06 03	18:45:00	60	62.908433	8.210090		2D	0	2.3	3	0	40	25	19	621	10000010	0	00000001	00000000			
	2014 06 03	19:15:00		Time Out								41	35	17	619	00001000	0	00000001	00000000			
	2014 06 03	19:45:00	44	62.908857	8.211192		3D	63	2.1	4	0	16	10	17	619	01000010	0	00000001	00000000			
	2014 06 03	20:15:00	37	62.908417	8.210293		3D	61	1.2	8	0	22	14	16	619	01000010	0	00000001	00000000			
	2014 06 03	20:45:00	30	62.909093	8.212007		3D	66	1.2	8	0	17	9	15	618	01000010	0	00000001	00000000			
	2014 06 03	21:15:00	30	62.909213	8.212448		3D	138	2.3	5	0	1	0	15	617	01000010	0	00000001	00000000			
	2014 06 03	21:45:00	30	62.909147	8.212247		3D	67	3.1	5	0	0	0	14	617	01000010	0	00000001	00000000			
	2014 06 03	22:15:00	30	62.909097	8.212372		3D	72	3.7	5	0	0	4	14	617	01000010	0	00000001	00000000			
	2014 06 03	22:45:00	44	62.909048	8.211743		3D	70	1.3	5	0	29	18	13	617	01000010	0	00000001	00000000			
	2014 06 03	23:15:00	30	62.910018	8.213120		3D	141	1.3	4	0	17	13	11	616	01000010	0	00000001	00000000			
	2014 06 03	23:45:00	44	62.909138	8.212260		3D	72	0.9	9	0	4	7	12	617	01000010	0	00000001	00000000			
	2014 06 04	00:15:00	30	62.909158	8.212278		3D	67	2.3	6	0	2	2	13	618	01000010	0	00000001	00000000			
