	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2012 06 07	13:15:00	30	62.985277	8.230950		3D	101	3.9	5	0	14	19	22	620	01000010	0	00000001	00000000			
	2012 06 07	13:45:00	30	62.984763	8.225328		3D	112	5.7	5	0	19	17	21	619	01000010	0	00000001	00000000			
	2012 06 07	14:15:00	71	62.985100	8.226902		3D	185	3.0	4	0	1	6	21	616	01000010	0	00000001	00000000			
	2012 06 07	14:45:00	36	62.984998	8.227453		3D	131	2.2	4	0	6	1	21	618	01000010	0	00000001	00000000			
	2012 06 07	15:15:00	45	62.985215	8.226405		3D	115	1.6	6	0	0	0	20	617	01000010	0	00000001	00000000			
	2012 06 07	15:45:00	30	62.985068	8.227272		3D	124	1.6	5	0	14	12	21	619	01000010	0	00000001	00000000			
	2012 06 07	16:15:00	30	62.984912	8.227840		3D	99	2.6	4	0	1	0	18	616	01000010	0	00000001	00000000			
	2012 06 07	16:45:00	30	62.985310	8.225747		3D	127	1.9	4	0	21	15	18	617	01000010	0	00000001	00000000			
	2012 06 07	17:15:00	71	62.985430	8.224965		3D	128	4.5	4	0	1	2	14	611	01000010	0	00000001	00000000			
	2012 06 07	17:45:00	30	62.985118	8.226575		3D	117	6.7	5	0	2	0	13	614	01000010	0	00000001	00000000			
	2012 06 07	18:15:00	30	62.985108	8.226293		3D	100	5.8	4	0	11	8	14	614	01000010	0	00000001	00000000			
	2012 06 07	18:45:00	44	62.984563	8.224233		3D	113	1.0	7	0	26	23	12	611	01000010	0	00000001	00000000			
	2012 06 07	19:15:00	30	62.984737	8.223588		3D	120	1.3	6	0	23	21	11	612	01000010	0	00000001	00000000			
	2012 06 07	19:45:00	30	62.985130	8.224060		3D	109	1.5	5	0	20	21	11	612	01000010	0	00000001	00000000			
	2012 06 07	20:15:00	30	62.984987	8.226253		3D	117	3.2	4	0	0	0	11	611	01000010	0	00000001	00000000			
	2012 06 07	20:45:00	30	62.985060	8.225908		3D	129	4.4	4	0	23	16	10	611	01000010	0	00000001	00000000			
	2012 06 07	21:15:00	44	62.985238	8.225803		3D	108	0.9	9	0	1	0	9	608	01000010	0	00000001	00000000			
	2012 06 07	21:45:00	30	62.985262	8.225877		3D	111	1.0	9	0	0	0	11	610	01000010	0	00000001	00000000			
	2012 06 07	22:15:00	30	62.985197	8.226020		3D	117	1.4	7	0	0	2	10	609	01000010	0	00000001	00000000			
	2012 06 07	22:45:00	30	62.985177	8.226108		3D	108	1.7	7	0	1	0	10	610	01000010	0	00000001	00000000			
	2012 06 07	23:15:00	30	62.985153	8.226157		3D	112	2.7	5	0	0	0	10	610	01000010	0	00000001	00000000			
	2012 06 07	23:45:00	41	62.985153	8.226308		3D	107	0.9	8	0	7	2	9	609	01000010	0	00000001	00000000			
	2012 06 08	00:15:00	30	62.985310	8.228013		3D	131	3.5	5	0	8	5	9	609	01000010	0	00000001	00000000			
	2012 06 08	00:45:00	30	62.985097	8.226608		3D	113	11.2	4	0	1	2	9	609	01000010	0	00000001	00000000			
	2012 06 08	01:15:00	30	62.985005	8.226532		3D	108	5.5	4	0	0	0	7	608	01000010	0	00000001	00000000			
	2012 06 08	01:45:00	44	62.985057	8.226433		3D	103	1.2	7	0	0	0	7	605	01000010	0	00000001	00000000			
	2012 06 08	02:15:00	30	62.985060	8.226443		3D	105	1.5	6	0	1	3	8	608	01000010	0	00000001	00000000			
	2012 06 08	02:45:00	30	62.985020	8.226505		3D	98	1.4	6	0	0	0	10	609	01000010	0	00000001	00000000			
	2012 06 08	03:15:00	30	62.985093	8.228288		3D	108	1.3	6	0	20	11	10	610	01000010	0	00000001	00000000			
	2012 06 08	03:45:00	30	62.984757	8.224543		3D	114	3.2	4	0	21	15	9	609	01000010	0	00000001	00000000			
	2012 06 08	04:15:00	45	62.984990	8.226545		3D	114	1.2	6	0	3	1	10	608	01000010	0	00000001	00000000			
	2012 06 08	04:45:00	30	62.984945	8.226620		3D	98	1.5	6	0	2	1	13	612	01000010	0	00000001	00000000			
	2012 06 08	05:15:00	30	62.984988	8.226578		3D	112	1.9	5	0	0	0	14	613	01000010	0	00000001	00000000			
	2012 06 08	05:45:00	30	62.983803	8.226555		3D	166	6.2	4	0	0	0	15	613	01000010	0	00000001	00000000			
	2012 06 08	06:15:00	43	62.985237	8.225802		3D	106	1.3	7	0	29	26	11	610	01000010	0	00000001	00000000			
