	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2015 06 22	13:14:00	77	62.914052	8.184947		3D	45	8.2	4	0	0	0	26	611	01000011	0	00000001	00000000	Init		
	2015 06 22	13:15:00	30	62.914043	8.184670		3D	54	8.4	4	0	0	0	26	621	01000010	0	00000001	00000000			
	2015 07 02	08:40:00	52	62.984622	8.227977		3D	100	2.2	5	0	0	1	23	620	01000011	0	00000001	00000000	Init		
	2015 07 02	08:45:00	30	62.984513	8.228250		3D	119	2.3	5	0	0	0	26	623	01000010	0	00000001	00000000			
	2015 07 02	09:15:00	30	62.984710	8.225125		3D	128	4.0	4	0	9	4	28	625	01000010	0	00000001	00000000			
	2015 07 02	09:45:00	61	62.985178	8.222607		2D	0	3.4	3	0	14	7	26	622	10000010	0	00000001	00000000			
	2015 07 02	10:15:00	44	62.985283	8.222363		3D	111	2.1	4	0	1	0	24	622	01000010	0	00000001	00000000			
	2015 07 02	10:45:00	51	62.985202	8.223717		3D	185	3.4	4	0	1	0	24	622	01000010	0	00000001	00000000			
	2015 07 02	11:15:00	46	62.984977	8.223187		3D	117	2.6	4	0	1	0	26	623	01000010	0	00000001	00000000			
	2015 07 02	11:45:00	30	62.985223	8.223083		3D	90	2.8	4	0	1	1	27	624	01000010	0	00000001	00000000			
	2015 07 02	12:15:00	62	62.985045	8.222888		2D	0	2.8	3	0	14	8	28	623	10000010	0	00000001	00000000			
	2015 07 02	12:45:00	44	62.985283	8.223390		3D	157	3.6	5	0	0	0	28	623	01000010	0	00000001	00000000			
	2015 07 02	13:15:00	30	62.985262	8.223268		3D	148	2.4	4	0	0	0	29	625	01000010	0	00000001	00000000			
	2015 07 02	13:45:00		Time Out								39	20	26	622	00001000	0	00000001	00000000			
	2015 07 02	14:15:00	45	62.985337	8.222635		3D	114	4.2	4	0	6	1	25	621	01000010	0	00000001	00000000			
	2015 07 02	14:45:00	44	62.985217	8.222887		3D	151	1.7	4	0	0	0	25	621	01000010	0	00000001	00000000			
	2015 07 02	15:15:00	30	62.985542	8.223407		3D	186	1.6	4	0	0	0	25	624	01000010	0	00000001	00000000			
	2015 07 02	15:45:00	30	62.985132	8.223202		3D	139	2.8	4	0	0	0	26	624	01000010	0	00000001	00000000			
	2015 07 02	16:15:00	45	62.985210	8.223085		3D	133	3.7	4	0	5	5	25	623	01000010	0	00000001	00000000			
	2015 07 02	16:45:00	45	62.985180	8.223130		3D	144	2.9	4	0	0	0	28	624	01000010	0	00000001	00000000			
	2015 07 02	17:15:00	30	62.985227	8.223028		3D	139	2.8	4	0	0	0	29	625	01000010	0	00000001	00000000			
	2015 07 02	17:45:00	44	62.985147	8.223078		3D	121	1.9	6	0	0	0	29	624	01000010	0	00000001	00000000			
	2015 07 02	18:15:00	30	62.985188	8.223172		3D	134	1.8	6	0	0	0	29	626	01000010	0	00000001	00000000			
	2015 07 02	18:45:00	44	62.985175	8.223275		3D	138	3.5	4	0	0	0	28	624	01000010	0	00000001	00000000			
	2015 07 02	19:04:00		Mortality										29	624	00000100	0	00000001	00000000			
	2015 07 02	19:15:00	30	62.985203	8.222910		3D	109	4.2	4	0	0	0	28	625	01000010	0	00000001	00000000			
	2015 07 02	19:45:00	30	62.985203	8.223130		3D	138	5.5	4	0	0	0	28	624	01000010	0	00000001	00000000			
	2015 07 02	20:15:00	45	62.985133	8.223172		3D	135	1.4	7	0	0	0	28	623	01000010	0	00000001	00000000			
	2015 07 02	20:45:00	30	62.985178	8.223218		3D	135	5.0	5	0	0	0	27	624	01000010	0	00000001	00000000			
