	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2013 06 13	22:15:00	40	62.984718	8.229410		3D	59	3.0	4	1	17	13	14	611	01000010	704	00001111	11111111			
	2013 06 13	22:45:00		Time Out								3	4	15	610	00001000	704	00001111	11111111			
	2013 06 13	23:15:00	92	62.984308	8.229230		2D	0	4.2	3	0	0	0	15	610	10001010	708	00001111	11111111			
	2013 06 13	23:45:00	22	62.984183	8.229382		3D	91	3.7	4	8	1	1	14	614	01000010	704	00001111	11111111			
	2013 06 14	00:15:00	28	62.984925	8.229658		3D	100	2.1	4	1	1	0	13	612	01000010	688	00001111	11111111			
	2013 06 14	00:45:00	56	62.984873	8.229432		2D	0	4.4	3	0	0	0	13	610	10001010	696	00001111	11111111			
	2013 06 14	01:15:00	62	62.984927	8.229063		2D	0	7.4	3	0	0	0	14	610	10001010	704	00001111	11111111			
	2013 06 14	01:45:00		Time Out								0	0	14	610	00001000	712	00001111	01111111			
	2013 06 14	02:15:00		Time Out								0	0	15	610	00001000	704	00001111	01111111			
	2013 06 14	02:45:00		Time Out								0	0	15	610	00001000	688	00001111	11111111			
	2013 06 14	03:15:00	74	62.984928	8.229442		3D	97	1.4	4	4	0	0	13	609	01000010	704	00001111	11111111			
	2013 06 14	03:45:00		Time Out								1	0	11	608	00001000	716	00001111	00111111			
	2013 06 14	04:15:00	55	62.985982	8.226903		2D	0	4.0	3	0	1	0	13	609	10001010	684	00001111	01111111			
	2013 06 14	04:45:00	40	62.985765	8.227045		3D	101	2.4	4	4	0	0	15	611	01000010	688	00001111	01111111			
	2013 06 14	05:15:00	61	62.986263	8.226567		2D	0	13.8	3	0	1	1	14	610	10001010	704	00001111	01111111			
	2013 06 14	05:45:00	63	62.987103	8.224903		3D	103	7.1	4	6	19	10	12	609	01001010	688	00001111	01111111			
	2013 06 14	06:15:00	24	62.985635	8.226100		3D	124	3.0	4	2	8	8	13	613	01000010	688	00001111	01111111			
	2013 06 14	06:45:00	74	62.984527	8.224382		3D	124	3.2	4	4	44	30	12	609	01000010	704	00001111	11111111			
	2013 06 14	07:15:00	23	62.984305	8.223775		3D	120	2.7	5	2	5	0	12	613	01000010	704	00001111	11111111			
	2013 06 14	07:45:00	62	62.984178	8.223600		3D	119	3.7	5	1	0	0	17	611	01000010	704	00001111	11111111			
	2013 06 14	08:15:00	31	62.984492	8.223165		3D	101	2.6	4	1	15	14	13	612	01000010	704	00001111	11111111			
	2013 06 14	08:45:00	67	62.983930	8.223087		3D	130	3.6	5	1	21	10	13	609	01000010	704	00001111	11111111			
	2013 06 14	09:15:00	29	62.983555	8.220915		3D	53	7.1	4	10	5	3	13	612	01000010	704	00001111	11111111			
	2013 06 14	09:45:00		Time Out								55	31	13	609	00001000	704	00001111	11111111			
	2013 06 14	10:15:00	58	62.984548	8.223423		3D	28	2.5	6	30	0	0	13	610	01000010	704	00001111	11111111			
	2013 06 14	10:45:00	59	62.984123	8.224092		3D	129	2.0	6	8	0	0	16	611	01000010	704	00001111	11111111			
	2013 06 14	11:15:00	26	62.984282	8.224120		3D	136	2.5	4	5	0	0	17	615	01000010	704	00001111	11111111			
	2013 06 14	11:45:00	41	62.983418	8.224052		3D	132	2.5	4	8	16	9	16	612	01000010	704	00001111	11111111			
	2013 06 14	12:15:00	79	62.984512	8.225375		2D	0	12.8	3	0	47	25	13	609	10001010	704	00001111	11111111			
	2013 06 14	12:45:00		Time Out								44	35	13	609	00001000	704	00001111	11111111			
	2013 06 14	13:15:00	80	62.983308	8.224730		2D	0	2.9	3	0	47	40	13	609	10001010	704	00001111	11111111			
	2013 06 14	13:45:00	72	62.983883	8.223622		3D	139	3.4	4	4	32	21	13	609	01000010	704	00001111	11111111			
	2013 06 14	14:15:00	69	62.984563	8.224073		3D	109	2.2	4	0	2	0	15	610	01000010	704	00001111	11111111			
	2013 06 14	14:45:00	55	62.984245	8.224118		3D	109	2.8	4	9	3	2	17	612	01000010	704	00001111	11111111			
	2013 06 14	15:15:00	56	62.984193	8.224320		3D	110	1.7	5	9	0	0	18	612	01001010	704	00001111	11111111			
	2013 06 14	15:45:00	59	62.984275	8.223960		3D	125	2.4	5	5	0	0	16	611	01000010	704	00001111	11111111			
	2013 06 14	16:15:00	35	62.984100	8.223948		3D	121	1.6	4	0	21	17	15	612	01000010	704	00001111	11111111			
	2013 06 14	16:45:00		Time Out								29	13	15	610	00001000	704	00001111	11111111			
	2013 06 14	17:15:00		Time Out								38	22	14	609	00001000	704	00001111	11111111			
	2013 06 14	17:45:00		Time Out								50	36	14	609	00001000	704	00001111	11111111			
	2013 06 14	18:15:00		Time Out								51	32	14	609	00001000	704	00001111	11111111			
	2013 06 14	18:45:00	58	62.988070	8.244753		3D	122	5.3	4	16	24	9	14	610	01000010	704	00001111	11111111			
	2013 06 14	19:15:00	87	62.988465	8.245115		3D	29	2.3	4	0	38	22	13	609	01000010	704	00001111	11111111			
	2013 06 14	19:45:00	92	62.988043	8.244815		3D	18	5.5	5	0	37	18	13	608	01001010	704	00001111	11111111			
	2013 06 14	20:15:00	25	62.988700	8.243040		3D	49	4.3	5	3	5	3	13	613	01000010	704	00001111	11111111			
	2013 06 14	20:45:00	29	62.988803	8.243115		3D	20	4.2	4	11	4	0	12	611	01000010	720	00001111	00111111			
	2013 06 14	21:15:00	26	62.988968	8.243648		3D	57	8.7	4	1	2	0	13	613	01000010	704	00001111	11111111			
	2013 06 14	21:45:00	73	62.988552	8.239432		3D	49	2.8	5	8	0	0	13	609	01000010	704	00001111	11111111			
	2013 06 14	22:15:00	22	62.988082	8.238385		3D	53	2.0	4	4	1	0	13	614	01000010	708	00001111	01111111			
	2013 06 14	22:45:00	66	62.988700	8.239113		3D	0	12.0	4	6	0	0	13	609	01000010	704	00001111	11111111			
	2013 06 14	23:15:00	56	62.988072	8.238678		3D	87	1.3	4	3	0	0	13	610	01001010	704	00001111	11111111			
	2013 06 14	23:45:00		Time Out								10	7	14	610	00001000	704	00001111	11111111			
	2013 06 15	00:15:00	67	62.988207	8.238900		3D	86	6.4	4	5	0	0	12	609	01000010	704	00001111	11111111			
	2013 06 15	00:45:00	58	62.988710	8.239343		3D	0	2.9	5	4	0	0	14	610	01000010	704	00001111	11111111			
	2013 06 15	01:15:00	60	62.988343	8.238713		3D	17	6.2	4	16	0	0	13	610	01001010	704	00001111	11111111			
	2013 06 15	01:45:00	80	62.989080	8.238738		3D	35	3.4	5	17	1	2	13	609	01001010	704	00001111	11111111			
	2013 06 15	02:15:00	54	62.987410	8.238008		3D	152	7.2	4	15	1	1	13	609	01000010	704	00001111	11111111			
	2013 06 15	02:45:00		Time Out								2	3	12	609	00001000	708	00001111	01111111			
	2013 06 15	03:15:00	61	62.988288	8.238730		3D	91	2.3	4	2	0	0	13	609	01000010	704	00001111	11111111			
	2013 06 15	03:45:00		Time Out								0	4	15	609	00001000	704	00001111	11111111			
	2013 06 15	04:15:00	25	62.989150	8.244702		3D	32	3.2	5	2	12	7	12	613	01000010	704	00001111	11111111			
	2013 06 15	04:45:00	23	62.988600	8.243128		3D	31	3.5	4	1	11	5	11	614	01000010	704	00001111	11111111			
	2013 06 15	05:15:00	31	62.987607	8.243992		3D	36	4.5	4	22	14	8	12	612	01000010	700	00001111	11111111			
	2013 06 15	05:45:00	42	62.987637	8.244863		3D	39	4.7	4	0	11	5	12	610	01000010	704	00001111	11111111			
	2013 06 15	06:15:00	65	62.987263	8.246022		3D	31	1.8	5	2	12	8	13	609	01000010	704	00001111	11111111			
	2013 06 15	06:45:00	22	62.987453	8.245177		3D	37	2.5	4	0	3	5	15	615	01000010	704	00001111	11111111			
	2013 06 15	07:15:00	39	62.987580	8.244965		3D	15	4.2	5	3	13	6	15	612	01000010	704	00001111	11111111			
	2013 06 15	07:45:00	39	62.987303	8.245435		3D	44	6.3	5	1	0	0	16	613	01000010	704	00001111	11111111			
	2013 06 15	08:15:00	24	62.986133	8.249295		3D	31	8.3	4	1	7	9	20	617	01000010	704	00001111	11111111			
	2013 06 15	08:45:00	40	62.986218	8.249172		3D	31	4.4	4	2	0	0	20	614	01000010	704	00001111	11111111			
	2013 06 15	09:15:00	74	62.986425	8.248863		2D	0	4.0	3	0	0	0	21	613	10001010	704	00001111	11111111			
	2013 06 15	09:45:00	60	62.986308	8.248792		3D	21	2.5	4	0	7	3	21	613	01000010	704	00001111	11111111			
	2013 06 15	10:15:00	59	62.986370	8.248822		3D	21	1.8	5	2	0	0	21	613	01001010	704	00001111	11111111			
	2013 06 15	10:45:00	57	62.986347	8.248725		2D	0	3.3	3	0	0	0	21	613	10001010	704	00001111	11111111			
	2013 06 15	11:15:00	21	62.986315	8.249102		3D	52	1.7	4	0	0	0	21	619	01000010	704	00001111	11111111			
	2013 06 15	11:45:00	63	62.986232	8.249233		2D	0	3.1	3	0	17	8	21	613	10001010	704	00001111	11111111			
	2013 06 15	12:15:00		Time Out								12	8	21	612	00001000	704	00001111	11111111			
	2013 06 15	12:45:00	75	62.995120	8.206622		2D	0	11.1	3	0	19	18	19	612	10001010	704	00001111	11111111			
	2013 06 15	13:15:00	58	62.993652	8.205442		2D	0	4.9	3	0	28	13	17	611	10001010	684	00011111	01111111			
	2013 06 15	13:45:00	65	62.988412	8.208780		2D	0	8.2	3	0	20	24	18	611	10001010	676	00001111	01111111			
	2013 06 15	14:15:00	67	62.988818	8.221350		2D	0	2.9	3	0	35	16	19	612	10001010	704	00001111	01111111			
	2013 06 15	14:45:00	92	62.984992	8.222555		2D	0	3.0	3	0	20	16	16	610	10001010	708	00001111	01111111			
	2013 06 15	15:15:00	25	62.984907	8.222763		3D	62	1.7	4	13	0	0	15	614	01000010	704	00001111	11111111			
	2013 06 15	15:45:00		Time Out								54	23	15	610	00001000	704	00001111	11111111			
	2013 06 15	16:15:00		Time Out								32	27	15	610	00001000	712	00001111	01111111			
	2013 06 15	16:45:00		Time Out								51	37	14	610	00001000	712	00001111	01111111			
	2013 06 15	17:15:00	74	62.989055	8.222112		2D	0	3.5	3	0	27	20	14	610	10001010	700	00001111	01111111			
	2013 06 15	17:45:00	92	62.988010	8.219880		2D	0	2.0	3	0	48	43	14	609	10001010	708	00001111	01111111			
	2013 06 15	18:15:00	59	62.987407	8.216212		2D	0	2.7	3	0	31	26	13	609	10001010	712	00001111	01111111			
	2013 06 15	18:45:00	55	62.985313	8.216037		2D	0	6.8	3	0	1	0	13	610	10001010	680	00001111	01111111			
	2013 06 15	19:15:00	59	62.987898	8.217790		3D	202	4.0	4	0	0	0	13	610	01000010	704	00001111	11111111			
	2013 06 15	19:45:00	20	62.988037	8.217583		3D	216	2.5	4	0	0	0	12	615	01000010	704	00001111	11111111			
	2013 06 15	20:15:00	22	62.987092	8.217382		3D	378	2.5	4	14	7	6	11	615	01000010	704	00001111	11111111			
	2013 06 15	20:45:00	89	62.989332	8.214423		3D	289	5.2	4	1	51	26	10	608	01001010	704	00001111	01111111			
	2013 06 15	21:15:00	27	62.988378	8.220695		3D	280	4.2	4	7	14	7	10	612	01000010	692	00001111	11111111			
	2013 06 15	21:45:00	48	62.988005	8.219252		3D	278	3.4	4	3	25	12	10	609	01000010	700	00001111	11111111			
	2013 06 15	22:15:00	58	62.988033	8.219173		3D	244	1.4	5	2	2	0	11	609	01000010	700	00001111	11111111			
	2013 06 15	22:45:00	23	62.988168	8.219038		3D	262	1.2	6	2	0	0	11	613	01000010	704	00001111	11111111			
	2013 06 15	23:15:00	34	62.988018	8.218898		3D	264	1.4	5	3	2	1	11	611	01000010	704	00001111	11111111			
	2013 06 15	23:45:00	41	62.988235	8.218950		3D	249	2.7	4	0	0	0	12	611	01000010	704	00001111	11111111			
	2013 06 16	00:15:00	23	62.988223	8.218942		3D	257	2.2	5	9	0	0	11	614	01000010	704	00001111	11111111			
	2013 06 16	00:45:00	66	62.988027	8.218728		3D	232	1.5	5	9	0	0	8	608	01000010	704	00001111	11111111			
	2013 06 16	01:15:00	27	62.988230	8.218772		3D	239	1.5	5	5	0	1	8	611	01000010	704	00001111	11111111			
	2013 06 16	01:45:00	56	62.988110	8.217490		2D	0	6.8	3	0	20	19	7	608	10001010	704	00001111	11111111			
	2013 06 16	02:15:00	25	62.988082	8.218603		3D	229	2.2	4	3	0	0	9	612	01000010	700	00001111	11111111			
	2013 06 16	02:45:00	89	62.988260	8.218442		3D	235	1.9	4	1	1	0	10	608	01001010	704	00001111	11111111			
	2013 06 16	03:15:00	60	62.988397	8.218558		3D	256	6.5	4	0	0	0	10	609	01000010	704	00001111	11111111			
	2013 06 16	03:45:00	20	62.988183	8.218465		3D	261	7.7	4	0	0	0	12	615	01000010	720	00001111	01111111			
	2013 06 16	04:15:00	41	62.988283	8.218338		3D	261	2.7	4	0	1	4	12	611	01000010	704	00001111	11111111			
	2013 06 16	04:45:00	54	62.988630	8.218907		3D	261	2.4	4	4	12	0	13	610	01001010	704	00001111	11111111			
	2013 06 16	05:15:00	22	62.988802	8.219233		3D	227	2.6	4	2	8	4	12	615	01000010	704	00001111	11111111			
	2013 06 16	05:45:00	37	62.988817	8.218865		3D	229	6.0	4	11	15	10	12	612	01000010	700	00001111	11111111			
	2013 06 16	06:15:00	81	62.987905	8.217777		3D	229	2.1	4	8	22	19	15	611	01001010	712	00001111	01111111			
	2013 06 16	06:45:00	55	62.988345	8.218475		2D	0	4.3	3	0	4	3	17	612	10001010	704	00001111	11111111			
	2013 06 16	07:15:00	57	62.988122	8.219040		3D	261	1.5	6	4	1	0	22	615	01001010	712	00001111	01111111			
	2013 06 16	07:45:00	31	62.987982	8.219163		3D	243	3.7	5	1	17	14	19	618	01000010	708	00001111	01111111			
	2013 06 16	08:15:00	22	62.987195	8.215023		3D	226	3.1	4	1	1	0	16	618	01000010	704	00001111	11111111			
	2013 06 16	08:45:00	22	62.987313	8.214863		3D	239	3.6	5	3	6	9	16	617	01000010	704	00001111	11111111			
	2013 06 16	09:15:00	63	62.987070	8.214763		3D	0	12.1	4	0	1	0	16	611	01000010	700	00001111	11111111			
	2013 06 16	09:45:00		Time Out								1	1	18	612	00001000	704	00001111	11111111			
	2013 06 16	10:15:00	57	62.987460	8.213873		2D	0	1.7	3	0	29	21	18	612	10001010	704	00001111	11111111			
	2013 06 16	10:45:00		Time Out								67	35	19	612	00001000	720	00001111	00111111			
	2013 06 16	11:15:00		Time Out								34	25	18	612	00001000	676	00001111	11111111			
	2013 06 16	11:45:00		Time Out								52	26	19	612	00001000	704	00001111	11111111			
	2013 06 16	12:15:00	77	62.987852	8.219413		3D	224	1.6	4	17	0	0	15	611	01001010	704	00001111	11111111			
	2013 06 16	12:45:00	31	62.987775	8.219902		3D	232	1.6	4	14	0	0	15	612	01000010	704	00001111	00111111			
	2013 06 16	13:15:00	60	62.988028	8.219642		3D	234	2.4	4	1	7	8	15	611	01000010	704	00001111	11111111			
	2013 06 16	13:45:00	48	62.989198	8.221653		3D	235	3.1	4	44	22	17	17	612	01000010	704	00001111	11111111			
	2013 06 16	14:15:00	80	62.988813	8.221697		2D	0	2.4	3	0	28	17	18	612	10001010	708	00001111	01111111			
	2013 06 16	14:45:00		Time Out								16	11	17	611	00001000	708	00001111	01111111			
	2013 06 16	15:15:00	41	62.988063	8.220937		3D	308	3.4	4	13	0	2	16	613	01000010	704	00001111	01111111			
	2013 06 16	15:45:00	23	62.987722	8.222293		3D	283	2.3	4	8	2	2	15	616	01000010	704	00001111	11111111			
	2013 06 16	16:15:00	63	62.988422	8.221858		3D	230	2.3	4	0	25	7	15	611	01000010	708	00001111	01111111			
	2013 06 16	16:45:00	40	62.988528	8.221595		3D	239	1.6	4	2	13	7	16	613	01000010	704	00001111	01111111			
	2013 06 16	17:15:00		Time Out								44	26	15	611	00001000	704	00001111	01111111			
	2013 06 16	17:45:00	79	62.988030	8.219267		2D	0	2.4	3	0	6	4	16	611	10001010	700	00001111	11111111			
	2013 06 16	18:15:00	56	62.987185	8.217348		2D	0	1.9	3	0	35	18	15	611	10001010	704	00001111	11111111			
	2013 06 16	18:45:00	59	62.987303	8.217385		2D	0	1.7	3	0	16	12	13	610	10001010	700	00001111	11111111			
	2013 06 16	19:15:00	63	62.988050	8.218408		3D	247	2.0	5	4	4	2	13	610	01000010	704	00001111	11111111			
	2013 06 16	19:45:00	23	62.988103	8.218388		3D	248	2.5	5	2	0	0	13	615	01000010	704	00001111	11111111			
	2013 06 16	20:15:00	21	62.988135	8.218597		3D	230	2.5	4	1	0	0	13	616	01000010	704	00001111	11111111			
	2013 06 16	20:45:00	61	62.988152	8.218858		3D	340	4.2	5	1	0	0	13	610	01000010	704	00001111	11111111			
	2013 06 16	21:15:00	31	62.987452	8.217735		3D	270	2.2	6	1	7	12	12	613	01000010	704	00001111	11111111			
	2013 06 16	21:45:00	36	62.986982	8.215448		3D	264	2.5	4	1	11	6	11	612	01000010	704	00001111	11111111			
	2013 06 16	22:15:00	56	62.986443	8.210813		2D	0	4.8	3	0	29	17	11	610	10001010	700	00001111	11111111			
	2013 06 16	22:45:00	74	62.986963	8.212533		2D	0	12.7	3	0	43	22	10	609	10001010	700	00001111	11111111			
	2013 06 16	23:15:00	70	62.986953	8.213898		3D	0	11.6	4	5	26	18	10	609	01000010	696	00001111	11111111			
	2013 06 16	23:45:00	66	62.988133	8.218428		3D	230	2.8	5	6	0	0	11	609	01000010	704	00001111	11111111			
	2013 06 17	00:15:00	52	62.987987	8.218258		3D	207	3.3	4	4	0	0	11	610	01000010	704	00001111	11111111			
	2013 06 17	00:45:00	58	62.988643	8.219778		3D	206	3.4	4	8	9	4	11	609	01000010	700	00001111	11111111			
	2013 06 17	01:15:00	25	62.988040	8.218392		3D	435	3.7	5	8	0	0	11	613	01000010	704	00001111	11111111			
	2013 06 17	01:45:00	27	62.988108	8.218450		3D	215	2.6	4	2	0	0	11	613	01000010	668	00001111	11111111			
	2013 06 17	02:15:00	33	62.988162	8.218257		3D	234	2.2	4	0	3	0	9	611	01000010	700	00001111	11111111			
	2013 06 17	02:45:00	40	62.988283	8.218553		3D	254	2.4	4	4	3	1	11	611	01000010	700	00001111	11111111			
	2013 06 17	03:15:00	89	62.989198	8.222308		3D	269	2.5	5	6	28	16	11	609	01001010	704	00001111	11111111			
	2013 06 17	03:45:00	74	62.989332	8.223250		2D	0	5.7	3	0	37	23	11	609	10001010	700	00001111	11111111			
	2013 06 17	04:15:00	20	62.988735	8.222643		3D	182	2.4	4	4	5	3	11	616	01000010	696	00001111	11111111			
	2013 06 17	04:45:00	22	62.988252	8.222322		3D	161	2.4	4	4	2	5	12	616	01000010	708	00001111	01111111			
	2013 06 17	05:15:00	56	62.989228	8.222258		3D	161	1.7	4	20	0	0	12	610	01001010	704	00001111	01111111			
	2013 06 17	05:45:00	64	62.989237	8.222693		2D	0	3.0	3	0	22	10	12	610	10001010	704	00001111	01111111			
	2013 06 17	06:15:00	69	62.988935	8.222358		3D	161	2.9	4	1	0	0	11	609	01000010	712	00001111	01111111			
	2013 06 17	06:45:00	67	62.988860	8.222327		3D	200	3.7	5	2	28	20	12	610	01000010	704	00001111	01111111			
	2013 06 17	07:15:00	41	62.988940	8.222280		3D	193	4.0	5	2	0	0	10	611	01000010	712	00001111	01111111			
	2013 06 17	07:45:00	70	62.988955	8.222632		3D	158	2.9	4	0	0	0	10	609	01000010	700	00001111	01111111			
	2013 06 17	08:15:00	33	62.989183	8.222190		3D	163	4.1	5	4	10	4	11	612	01000010	700	00001111	01111111			
	2013 06 17	08:45:00	41	62.989533	8.221872		3D	165	5.1	4	5	4	6	11	611	01000010	716	00001111	01111111			
	2013 06 17	09:15:00		Time Out								0	1	11	609	00001000	700	00001111	11111111			
	2013 06 17	09:45:00	59	62.988908	8.222578		3D	169	2.2	5	0	0	0	12	610	01000010	700	00001111	11111111			
	2013 06 17	10:15:00		Time Out								5	1	12	610	00001000	700	00001111	01111111			
	2013 06 17	10:45:00		Time Out								1	0	13	611	00001000	720	00001111	01111111			
	2013 06 17	11:15:00		Time Out								1	2	15	611	00001000	700	00001111	11111111			
	2013 06 17	11:45:00		Time Out								34	27	14	611	00001000	696	00001111	01111111			
	2013 06 17	12:15:00		Time Out								34	25	13	611	00001000	712	00001111	01111111			
	2013 06 17	12:45:00	73	62.989055	8.224682		3D	170	1.6	4	20	32	12	13	610	01000010	700	00001111	01111111			
	2013 06 17	13:15:00	55	62.992363	8.232590		2D	0	7.5	3	0	22	12	14	612	10001010	700	00001111	11111111			
	2013 06 17	13:45:00	58	62.990928	8.229655		3D	171	1.7	5	1	30	16	13	611	01000010	704	00001111	11111111			
	2013 06 17	14:15:00	21	62.990495	8.228860		3D	227	4.4	4	0	0	0	13	617	01000010	700	00001111	11111111			
	2013 06 17	14:45:00	56	62.990380	8.229132		2D	0	11.3	3	0	0	0	16	612	10001010	700	00001111	11111111			
	2013 06 17	15:15:00	56	62.990607	8.227143		3D	229	2.5	4	6	21	12	14	612	01001010	700	00001111	11111111			
	2013 06 17	15:45:00	21	62.989455	8.222275		3D	250	2.2	4	0	6	5	12	617	01000010	700	00001111	11111111			
	2013 06 17	16:15:00	40	62.988767	8.222040		3D	248	6.5	4	3	9	7	11	611	01000010	700	00001111	11111111			
	2013 06 17	16:45:00		Time Out								31	16	11	609	00001000	704	00001111	01111111			
	2013 06 17	17:15:00	75	62.988773	8.219657		2D	0	2.6	3	0	22	11	11	609	10001010	720	00001111	00111111			
	2013 06 17	17:45:00		Time Out								45	20	11	609	00001000	700	00001111	11111111			
	2013 06 17	18:15:00	56	62.987388	8.216297		3D	230	1.9	5	22	18	13	11	610	01001010	680	00001111	01111111			
	2013 06 17	18:45:00		Time Out								8	5	12	609	00001000	696	00001111	11111111			
	2013 06 17	19:15:00	59	62.988087	8.218350		3D	180	3.3	4	4	0	0	13	611	01000010	700	00001111	11111111			
	2013 06 17	19:45:00	63	62.987790	8.218628		3D	227	2.4	4	0	4	4	15	612	01000010	700	00001111	11111111			
	2013 06 17	20:15:00	57	62.986680	8.213715		2D	0	5.7	3	0	28	9	11	610	10001010	700	00001111	11111111			
	2013 06 17	20:45:00	56	62.987088	8.212517		2D	0	5.2	3	0	24	17	10	609	10001010	700	00001111	11111111			
	2013 06 17	21:15:00	90	62.985565	8.210200		2D	0	12.6	3	0	41	19	9	608	10001010	696	00001111	11111111			
	2013 06 17	21:45:00	72	62.986795	8.213467		3D	296	3.3	4	4	4	2	10	609	01000010	700	00001111	11111111			
	2013 06 17	22:15:00	56	62.986743	8.213438		3D	292	1.7	4	4	2	2	10	609	01001010	700	00001111	11111111			
	2013 06 17	22:45:00	72	62.986972	8.213462		3D	339	2.3	4	1	0	0	11	609	01000010	700	00001111	11111111			
	2013 06 17	23:15:00	54	62.987025	8.213572		3D	339	6.1	5	4	0	0	10	610	01000010	700	00001111	11111111			
	2013 06 17	23:45:00	60	62.986782	8.213357		3D	277	3.3	4	0	0	0	11	610	01000010	700	00001111	11111111			
	2013 06 18	00:15:00	58	62.987178	8.212912		3D	316	5.4	5	1	0	0	13	611	01000010	700	00001111	11111111			
	2013 06 18	00:45:00	22	62.986937	8.213688		3D	272	3.2	5	4	0	0	13	617	01000010	700	00001111	11111111			
	2013 06 18	01:15:00	55	62.986822	8.213592		2D	0	4.1	3	0	1	0	14	612	10001010	704	00001111	11111111			
	2013 06 18	01:45:00	32	62.986632	8.212943		3D	306	2.5	4	4	19	10	10	613	01000010	700	00001111	11111111			
	2013 06 18	02:15:00	77	62.986872	8.213217		3D	310	3.5	4	5	39	28	9	608	01001010	696	00001111	11111111			
	2013 06 18	02:45:00		Time Out								27	13	9	608	00001000	696	00001111	11111111			
	2013 06 18	03:15:00	58	62.986848	8.213988		2D	0	3.3	3	0	12	6	9	609	10001010	700	00001111	11111111			
	2013 06 18	03:45:00	72	62.986015	8.214587		3D	0	12.8	5	3	1	3	11	609	01000010	700	00001111	11111111			
	2013 06 18	04:15:00	20	62.986862	8.213578		3D	278	2.4	4	0	0	0	12	616	01000010	700	00001111	11111111			
	2013 06 18	04:45:00	24	62.986677	8.213610		3D	305	2.5	5	3	1	1	12	616	01000010	700	00001111	11111111			
	2013 06 18	05:15:00	28	62.984852	8.215327		3D	310	8.7	4	2	11	7	11	614	01000010	704	00001111	11111111			
	2013 06 18	05:45:00	31	62.985633	8.216015		3D	314	5.3	4	5	10	8	10	613	01000010	696	00001111	11111111			
	2013 06 18	06:15:00	38	62.985778	8.216507		3D	315	4.0	4	4	6	0	10	612	01000010	696	00001111	11111111			
	2013 06 18	06:45:00	69	62.987827	8.218278		3D	261	3.5	4	1	1	3	11	610	01000010	696	00001111	11111111			
	2013 06 18	07:15:00	56	62.988143	8.218345		3D	259	2.2	5	0	1	0	13	611	01000010	700	00001111	11111111			
