	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2015 06 22	13:58:00	52	62.914088	8.185183		3D	50	5.2	4	0	0	0	26	595	01000011	0	00000001	00000000	Init		
	2015 07 02	08:39:00	52	62.984455	8.228125		3D	132	3.8	4	0	0	0	24	603	01000011	0	00000001	00000000	Init		
	2015 07 02	08:45:00	80	62.985047	8.227712		2D	0	2.7	3	0	0	4	25	606	10000010	0	00000001	00000000			
	2015 07 02	09:15:00	70	62.986652	8.220405		2D	0	4.7	3	0	48	41	26	609	10000010	0	00000001	00000000			
	2015 07 02	09:45:00	71	62.985720	8.221010		2D	0	2.3	3	0	25	0	26	609	10000010	0	00000001	00000000			
	2015 07 02	10:15:00	45	62.985443	8.223143		3D	162	2.1	4	0	7	0	26	610	01000010	0	00000001	00000000			
	2015 07 02	10:45:00	45	62.985285	8.222960		3D	139	2.0	5	0	14	2	26	610	01000010	0	00000001	00000000			
	2015 07 02	11:15:00	44	62.985490	8.222900		3D	156	2.9	4	0	23	7	26	610	01000010	0	00000001	00000000			
	2015 07 02	11:45:00	44	62.985272	8.223048		3D	148	2.1	5	0	1	1	27	610	01000010	0	00000001	00000000			
	2015 07 02	12:15:00	44	62.985327	8.222990		3D	147	5.4	4	0	0	0	28	611	01000010	0	00000001	00000000			
	2015 07 02	12:45:00	44	62.985235	8.223055		3D	133	2.1	5	0	1	0	28	611	01000010	0	00000001	00000000			
	2015 07 02	13:15:00	44	62.985167	8.222983		3D	137	1.7	6	0	2	0	27	611	01000010	0	00000001	00000000			
	2015 07 02	13:45:00	69	62.985310	8.223055		3D	137	1.8	5	0	29	16	28	610	01000010	0	00000001	00000000			
	2015 07 02	14:15:00	75	62.985190	8.222755		3D	137	4.4	4	0	40	2	24	609	01000010	0	00000001	00000000			
	2015 07 02	14:45:00	44	62.985198	8.223090		3D	156	3.3	4	0	0	0	26	608	01000010	0	00000001	00000000			
	2015 07 02	15:15:00	73	62.985343	8.223002		3D	129	5.0	4	0	36	20	25	609	01000010	0	00000001	00000000			
	2015 07 02	15:45:00	44	62.984955	8.223412		3D	128	2.9	4	0	26	30	25	609	01000010	0	00000001	00000000			
	2015 07 02	16:15:00	44	62.984390	8.223420		3D	127	2.3	5	0	31	31	24	609	01000010	0	00000001	00000000			
	2015 07 02	16:45:00	44	62.985228	8.225667		3D	115	1.6	6	0	28	23	27	610	01000010	0	00000001	00000000			
	2015 07 02	17:15:00	44	62.985208	8.225422		3D	116	1.8	4	0	32	26	26	610	01000010	0	00000001	00000000			
	2015 07 02	17:45:00	44	62.985243	8.225163		3D	125	2.0	6	0	12	12	25	611	01000010	0	00000001	00000000			
	2015 07 02	18:15:00	44	62.984838	8.224947		3D	109	4.6	4	0	32	27	24	610	01000010	0	00000001	00000000			
	2015 07 02	18:45:00	44	62.985127	8.226155		3D	104	2.0	5	0	36	24	22	609	01000010	0	00000001	00000000			
	2015 07 02	19:15:00	44	62.985143	8.226205		3D	115	2.0	5	0	3	3	22	609	01000010	0	00000001	00000000			
	2015 07 02	19:45:00	57	62.985343	8.225930		3D	105	3.6	5	0	28	17	22	608	01000010	0	00000001	00000000			
	2015 07 02	20:15:00	44	62.985097	8.229315		3D	103	5.8	5	0	21	25	21	608	01000010	0	00000001	00000000			
	2015 07 02	20:45:00	44	62.985812	8.233448		3D	97	1.3	7	0	23	27	21	608	01000010	0	00000001	00000000			
	2015 07 02	21:15:00	44	62.985897	8.234805		3D	95	1.6	7	0	20	20	19	608	01000010	0	00000001	00000000			
	2015 07 02	21:45:00	62	62.985763	8.234683		3D	67	3.4	4	0	3	5	19	606	01000010	0	00000001	00000000			
	2015 07 02	22:15:00	44	62.985997	8.234277		3D	96	2.5	7	0	0	0	20	608	01000010	0	00000001	00000000			
	2015 07 02	22:45:00	44	62.985777	8.234862		3D	95	1.6	6	0	2	2	19	607	01000010	0	00000001	00000000			
	2015 07 02	23:15:00		Time Out								20	6	19	604	00001000	0	00000001	00000000			
	2015 07 02	23:45:00	44	62.985942	8.233617		3D	98	1.3	7	0	0	0	21	608	01000010	0	00000001	00000000			
	2015 07 03	00:15:00	44	62.985905	8.233587		3D	98	2.1	6	0	1	0	20	608	01000010	0	00000001	00000000			
	2015 07 03	00:45:00	89	62.985957	8.233848		3D	108	6.4	4	0	2	0	20	605	01000010	0	00000001	00000000			
	2015 07 03	01:15:00	41	62.985875	8.233655		3D	90	2.3	5	0	2	0	19	607	01000010	0	00000001	00000000			
	2015 07 03	01:45:00	44	62.985635	8.232463		3D	95	1.6	7	0	19	15	16	605	01000010	0	00000001	00000000			
	2015 07 03	02:15:00	44	62.985807	8.233580		3D	96	1.6	7	0	19	8	15	604	01000010	0	00000001	00000000			
	2015 07 03	02:45:00	44	62.985807	8.233790		3D	94	1.1	7	0	4	6	17	605	01000010	0	00000001	00000000			
	2015 07 03	03:15:00	44	62.985825	8.233697		3D	90	2.5	5	0	0	0	19	606	01000010	0	00000001	00000000			
	2015 07 03	03:45:00	44	62.985782	8.233162		3D	104	4.1	4	0	23	11	19	606	01000010	0	00000001	00000000			
	2015 07 03	04:15:00	71	62.984432	8.229708		3D	-44	3.0	4	0	50	50	17	605	01000010	0	00000001	00000000			
	2015 07 03	04:45:00	44	62.985133	8.226183		3D	111	1.7	4	0	19	15	20	606	01000010	0	00000001	00000000			
	2015 07 03	05:15:00	44	62.985075	8.226195		3D	108	1.6	5	0	2	0	21	608	01000010	0	00000001	00000000			
	2015 07 03	05:45:00	44	62.985278	8.227347		3D	116	5.7	4	0	33	30	18	606	01000010	0	00000001	00000000			
	2015 07 03	06:15:00	74	62.984917	8.227130		3D	104	3.1	4	0	44	31	18	605	01000010	0	00000001	00000000			
	2015 07 03	06:45:00	44	62.984912	8.226413		3D	107	2.5	5	0	33	32	18	606	01000010	0	00000001	00000000			
	2015 07 03	07:15:00	44	62.984862	8.226383		3D	110	1.5	6	0	34	25	19	606	01000010	0	00000001	00000000			
	2015 07 03	07:45:00	44	62.985142	8.226182		3D	116	1.1	7	0	0	0	19	606	01000010	0	00000001	00000000			
	2015 07 03	08:15:00	46	62.985175	8.226247		3D	122	1.3	6	0	0	0	23	608	01000010	0	00000001	00000000			
	2015 07 03	08:45:00	44	62.985145	8.226213		3D	110	4.3	4	0	0	0	22	608	01000010	0	00000001	00000000			
	2015 07 03	09:15:00	44	62.985138	8.226295		3D	113	2.3	5	0	0	0	24	608	01000010	0	00000001	00000000			
	2015 07 03	09:45:00	61	62.985273	8.225430		3D	121	3.8	4	0	43	39	20	606	01000010	0	00000001	00000000			
	2015 07 03	10:15:00	46	62.985273	8.225228		3D	119	3.4	5	0	34	31	19	605	01000010	0	00000001	00000000			
	2015 07 03	10:45:00	43	62.985300	8.225547		3D	118	1.5	6	0	38	23	19	606	01000010	0	00000001	00000000			
	2015 07 03	11:15:00		Time Out								44	41	20	603	00001000	0	00000001	00000000			
	2015 07 03	11:45:00	76	62.987525	8.214052		3D	112	2.3	4	0	51	26	19	605	01000010	0	00000001	00000000			
	2015 07 03	12:15:00	86	62.990268	8.207857		3D	340	4.9	4	0	54	52	20	605	01000010	0	00000001	00000000			
	2015 07 03	12:45:00	45	62.990233	8.204597		3D	335	2.5	6	0	0	0	20	606	01000010	0	00000001	00000000			
	2015 07 03	13:15:00	62	62.990193	8.203198		3D	340	2.3	4	0	39	32	21	606	01000010	0	00000001	00000000			
	2015 07 03	13:45:00	46	62.990257	8.203582		3D	345	1.9	6	0	0	1	22	608	01000010	0	00000001	00000000			
	2015 07 03	14:15:00	67	62.990317	8.201562		3D	329	1.7	5	0	43	35	21	606	01000010	0	00000001	00000000			
	2015 07 03	14:45:00	62	62.989913	8.200238		3D	326	2.2	4	0	27	17	19	605	01000010	0	00000001	00000000			
	2015 07 03	15:15:00	44	62.989965	8.199447		3D	313	4.2	6	0	22	9	18	605	01000010	0	00000001	00000000			
	2015 07 03	15:45:00	74	62.989852	8.198712		3D	328	2.3	5	0	38	28	18	604	01000010	0	00000001	00000000			
	2015 07 03	16:15:00	44	62.989912	8.198527		3D	328	1.0	8	0	0	1	18	605	01000010	0	00000001	00000000			
	2015 07 03	16:45:00	44	62.989887	8.198437		3D	334	1.4	7	0	0	0	16	605	01000010	0	00000001	00000000			
	2015 07 03	17:15:00	44	62.989925	8.198447		3D	330	1.4	6	0	21	9	15	603	01000010	0	00000001	00000000			
	2015 07 03	17:45:00	44	62.990187	8.198597		3D	339	2.4	4	0	23	20	14	602	01000010	0	00000001	00000000			
	2015 07 03	18:15:00	44	62.990203	8.198498		3D	343	2.2	6	0	0	0	14	603	01000010	0	00000001	00000000			
	2015 07 03	18:45:00	44	62.990358	8.198412		3D	343	1.4	7	0	26	15	13	601	01000010	0	00000001	00000000			
	2015 07 03	19:15:00	44	62.990455	8.198988		3D	348	2.0	6	0	19	13	13	601	01000010	0	00000001	00000000			
	2015 07 03	19:45:00	44	62.990500	8.198912		3D	346	1.2	8	0	30	20	13	601	01000010	0	00000001	00000000			
	2015 07 03	20:15:00	71	62.990763	8.198987		3D	351	3.0	7	0	24	12	12	599	01000010	0	00000001	00000000			
	2015 07 03	20:45:00	44	62.990728	8.199063		3D	351	2.0	7	0	2	0	13	601	01000010	0	00000001	00000000			
	2015 07 03	21:15:00	74	62.991847	8.198782		3D	59	5.0	4	0	33	25	12	599	01000010	0	00000001	00000000			
	2015 07 03	21:45:00	44	62.990152	8.205200		3D	333	1.3	6	0	11	3	12	600	01000010	0	00000001	00000000			
	2015 07 03	22:15:00	44	62.990052	8.205578		3D	330	1.1	9	0	0	0	13	601	01000010	0	00000001	00000000			
	2015 07 03	22:45:00	44	62.990055	8.205572		3D	327	0.8	10	0	0	0	16	602	01000010	0	00000001	00000000			
	2015 07 03	23:15:00	44	62.990055	8.205572		3D	335	0.9	7	0	4	2	15	603	01000010	0	00000001	00000000			
	2015 07 03	23:45:00	44	62.990065	8.205578		3D	336	2.5	4	0	0	0	15	603	01000010	0	00000001	00000000			
	2015 07 04	00:15:00	71	62.990097	8.207568		3D	338	2.7	4	0	17	14	15	601	01000010	0	00000001	00000000			
	2015 07 04	00:45:00	44	62.990088	8.205222		3D	321	6.3	4	0	1	0	15	603	01000010	0	00000001	00000000			
