	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2013 06 05	13:05:00	98	62.914135	8.184867		3D	37	1.6	5	0	4	17	23	614	01000011	0	00000001	00000000	Init		
	2013 06 13	11:38:00	113	62.984613	8.228160		3D	95	2.1	5	0	43	29	24	608	01000011	0	00000001	00000000	Init		
	2013 06 13	11:45:00	30	62.984630	8.228132		3D	103	2.3	5	0	4	0	23	615	01000010	0	00000001	00000000			
	2013 06 13	12:15:00	30	62.984627	8.228218		3D	111	4.2	4	0	5	0	23	617	01000010	0	00000001	00000000			
	2013 06 13	12:45:00	30	62.988315	8.236532		3D	101	3.3	4	0	17	13	22	617	01000010	0	00000001	00000000			
	2013 06 13	13:15:00	66	62.987980	8.234347		2D	0	2.9	3	0	39	36	22	615	10000010	0	00000001	00000000			
	2013 06 13	13:45:00	45	62.987378	8.233330		3D	115	2.0	4	0	26	21	23	615	01000010	0	00000001	00000000			
	2013 06 13	14:15:00	45	62.985442	8.225248		3D	118	1.0	8	0	0	0	22	615	01000010	0	00000001	00000000			
	2013 06 13	14:45:00	30	62.985478	8.225213		3D	119	1.1	7	0	10	10	23	617	01000010	0	00000001	00000000			
	2013 06 13	15:15:00	30	62.985422	8.224097		3D	122	1.2	7	0	23	20	22	617	01000010	0	00000001	00000000			
	2013 06 13	15:45:00	30	62.985213	8.223813		3D	109	1.8	6	0	16	16	22	617	01000010	0	00000001	00000000			
	2013 06 13	16:15:00	30	62.985207	8.223757		3D	115	1.9	5	0	3	6	21	617	01000010	0	00000001	00000000			
	2013 06 13	16:45:00	30	62.985607	8.223618		3D	134	1.9	4	0	15	17	19	616	01000010	0	00000001	00000000			
	2013 06 13	17:15:00	44	62.985743	8.224467		3D	128	2.1	4	0	33	25	17	615	01000010	0	00000001	00000000			
	2013 06 13	17:45:00	30	62.985795	8.223690		3D	133	1.9	4	0	0	0	18	616	01000010	0	00000001	00000000			
	2013 06 13	18:15:00	81	62.987457	8.235307		2D	0	2.1	3	0	61	48	17	613	10000010	0	00000001	00000000			
	2013 06 13	18:45:00	68	62.987490	8.235687		3D	99	2.4	4	0	36	34	16	613	01000010	0	00000001	00000000			
	2013 06 13	19:15:00	62	62.986743	8.233737		2D	0	7.2	3	0	31	31	15	612	10000010	0	00000001	00000000			
	2013 06 13	19:45:00	71	62.985385	8.231083		3D	92	2.7	4	0	27	22	14	611	01000010	0	00000001	00000000			
	2013 06 13	20:15:00	30	62.986230	8.236212		3D	93	3.4	4	0	17	15	15	614	01000010	0	00000001	00000000			
	2013 06 13	20:45:00	50	62.986105	8.236570		3D	84	4.6	4	0	40	33	15	613	01000010	0	00000001	00000000			
	2013 06 13	21:15:00	30	62.986082	8.237155		3D	104	5.3	4	0	17	11	15	615	01000010	0	00000001	00000000			
	2013 06 13	21:45:00	42	62.985493	8.238155		3D	212	3.2	4	0	9	4	15	614	01000010	0	00000001	00000000			
	2013 06 13	22:15:00	42	62.985988	8.234935		3D	90	2.3	4	0	14	18	14	613	01000010	0	00000001	00000000			
	2013 06 13	22:45:00	51	62.985865	8.232893		3D	120	1.4	5	0	0	0	14	613	01000010	0	00000001	00000000			
	2013 06 13	23:15:00	30	62.986052	8.233332		3D	139	1.3	5	0	1	0	15	614	01000010	0	00000001	00000000			
	2013 06 13	23:45:00	42	62.985828	8.233057		3D	98	1.2	5	0	0	0	14	613	01000010	0	00000001	00000000			
	2013 06 14	00:15:00	44	62.985817	8.232912		3D	108	3.6	5	0	0	0	14	613	01000010	0	00000001	00000000			
	2013 06 14	00:45:00	64	62.985287	8.232543		2D	0	4.9	3	0	29	16	14	612	10000010	0	00000001	00000000			
	2013 06 14	01:15:00	42	62.985682	8.233557		3D	128	3.4	4	0	0	0	13	613	01000010	0	00000001	00000000			
	2013 06 14	01:45:00	30	62.985688	8.232865		3D	100	5.9	4	0	15	13	13	615	01000010	0	00000001	00000000			
	2013 06 14	02:15:00	32	62.984802	8.224192		3D	129	1.5	6	0	13	11	12	614	01000010	0	00000001	00000000			
	2013 06 14	02:45:00	51	62.986523	8.223510		3D	166	1.7	4	0	2	1	12	611	01000010	0	00000001	00000000			
	2013 06 14	03:15:00	47	62.989320	8.227722		3D	222	1.8	4	0	29	26	11	611	01000010	0	00000001	00000000			
	2013 06 14	03:45:00	71	62.989738	8.228745		3D	241	2.3	5	0	36	32	10	611	01000010	0	00000001	00000000			
	2013 06 14	04:15:00	42	62.989607	8.224783		3D	242	3.3	4	0	14	8	10	611	01000010	0	00000001	00000000			
	2013 06 14	04:45:00	39	62.990538	8.225752		3D	276	1.6	7	0	0	0	11	612	01000010	0	00000001	00000000			
	2013 06 14	05:15:00	30	62.990330	8.225772		3D	259	2.1	6	0	15	8	11	613	01000010	0	00000001	00000000			
	2013 06 14	05:45:00	30	62.990295	8.225457		3D	271	1.8	6	0	0	0	11	614	01000010	0	00000001	00000000			
	2013 06 14	06:15:00	30	62.990150	8.225467		3D	259	1.6	4	0	17	13	11	614	01000010	0	00000001	00000000			
	2013 06 14	06:45:00	85	62.989462	8.224560		2D	0	3.5	3	0	55	46	11	611	10000010	0	00000001	00000000			
	2013 06 14	07:15:00	42	62.989678	8.224915		3D	246	2.6	4	0	0	0	11	612	01000010	0	00000001	00000000			
	2013 06 14	07:45:00	30	62.989913	8.225228		3D	255	3.2	4	0	20	13	11	613	01000010	0	00000001	00000000			
	2013 06 14	08:15:00	61	62.990805	8.225607		2D	0	2.9	3	0	27	20	11	611	10000010	0	00000001	00000000			
	2013 06 14	08:45:00	64	62.990295	8.222707		3D	283	2.8	5	0	20	26	12	611	01000010	0	00000001	00000000			
	2013 06 14	09:15:00	30	62.990447	8.223098		3D	285	6.7	5	0	2	0	11	613	01000010	0	00000001	00000000			
	2013 06 14	09:45:00	62	62.990795	8.225448		3D	218	2.7	4	0	49	43	12	612	01000010	0	00000001	00000000			
	2013 06 14	10:15:00	30	62.989207	8.221065		3D	208	2.2	4	0	1	1	11	614	01000010	0	00000001	00000000			
	2013 06 14	10:45:00	30	62.989352	8.225065		3D	247	2.1	4	0	15	16	13	614	01000010	0	00000001	00000000			
	2013 06 14	11:15:00	30	62.989328	8.225013		3D	238	2.1	4	0	0	0	16	615	01000010	0	00000001	00000000			
