	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2014 06 23	14:18:00	128	62.986343	8.248780		3D	29	4.5	5	0	65	57	19	615	01000011	0	00000001	00000000	Init		
	2014 06 23	14:45:00	30	62.986298	8.248808		3D	26	2.6	4	0	3	3	19	618	01000010	0	00000001	00000000			
	2014 06 23	15:15:00	30	62.987127	8.221907		3D	206	1.8	4	0	18	16	21	619	01000010	0	00000001	00000000			
	2014 06 23	15:45:00	30	62.990252	8.203782		3D	336	1.6	4	0	17	14	16	619	01000010	0	00000001	00000000			
	2014 06 23	16:15:00	46	62.990065	8.201168		3D	324	1.7	5	0	32	27	9	613	01000010	0	00000001	00000000			
	2014 06 23	16:45:00	65	62.989922	8.200418		2D	0	2.8	3	0	49	32	8	610	10000010	0	00000001	00000000			
	2014 06 23	17:15:00	73	62.989803	8.200075		3D	322	3.5	4	0	37	25	8	608	01000010	0	00000001	00000000			
	2014 06 23	17:45:00	46	62.989703	8.199663		3D	322	5.1	4	0	30	28	8	611	01000010	0	00000001	00000000			
	2014 06 23	18:15:00	45	62.989365	8.198698		3D	326	1.8	4	0	27	17	7	611	01000010	0	00000001	00000000			
	2014 06 23	18:45:00	30	62.989912	8.197360		3D	333	1.5	4	0	19	15	6	612	01000010	0	00000001	00000000			
	2014 06 23	19:15:00	41	62.989877	8.197628		3D	329	1.1	8	0	29	14	6	610	01000010	0	00000001	00000000			
	2014 06 23	19:45:00	30	62.989740	8.199420		3D	323	1.1	7	0	23	18	6	611	01000010	0	00000001	00000000			
	2014 06 23	20:15:00	30	62.989753	8.204932		3D	328	2.8	5	0	4	2	6	612	01000010	0	00000001	00000000			
	2014 06 23	20:45:00	30	62.990155	8.205120		3D	324	2.2	4	0	0	0	6	612	01000010	0	00000001	00000000			
	2014 06 23	21:15:00	43	62.989680	8.199440		3D	318	2.8	5	0	31	22	6	610	01000010	0	00000001	00000000			
	2014 06 23	21:45:00	30	62.989762	8.199472		3D	362	3.4	5	0	1	0	7	612	01000010	0	00000001	00000000			
	2014 06 23	22:15:00	44	62.989773	8.199245		3D	321	1.3	7	0	2	0	8	611	01000010	0	00000001	00000000			
	2014 06 23	22:45:00	30	62.989812	8.199187		3D	312	1.3	7	0	0	0	10	613	01000010	0	00000001	00000000			
	2014 06 23	23:15:00	30	62.989780	8.199242		3D	321	2.1	5	0	0	0	13	615	01000010	0	00000001	00000000			
	2014 06 23	23:45:00	30	62.989770	8.199252		3D	324	2.3	5	0	0	0	12	615	01000010	0	00000001	00000000			
	2014 06 24	00:15:00	30	62.989688	8.199388		3D	343	5.3	4	0	0	0	14	615	01000010	0	00000001	00000000			
	2014 06 24	00:45:00	46	62.989787	8.199233		3D	322	1.1	7	0	0	0	15	614	01000010	0	00000001	00000000			
	2014 06 24	01:15:00	30	62.989798	8.199240		3D	333	1.1	7	0	0	0	15	616	01000010	0	00000001	00000000			
	2014 06 24	01:45:00	30	62.989767	8.199103		3D	329	1.3	6	0	12	10	12	615	01000010	0	00000001	00000000			
