	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2015 06 10	14:11:00	43	62.914093	8.185095		3D	51	1.9	5	0	0	0	23	597	01000011	0	00000001	00000000	Init		
	2015 06 12	11:47:00	51	62.910897	8.210958		3D	52	2.0	7	0	0	2	21	608	01000011	0	00000001	00000000	Init		
	2015 06 12	12:15:00	30	62.911043	8.210708		3D	56	2.2	8	0	10	5	18	610	01000010	0	00000001	00000000			
	2015 06 12	12:45:00	30	62.911597	8.209347		3D	48	1.7	7	0	20	15	15	609	01000010	0	00000001	00000000			
	2015 06 12	13:15:00	30	62.910717	8.208792		3D	30	1.4	5	0	11	13	14	608	01000010	0	00000001	00000000			
	2015 06 12	13:45:00	30	62.911222	8.208835		3D	44	1.3	5	0	17	8	14	608	01000010	0	00000001	00000000			
	2015 06 12	14:15:00	69	62.911545	8.209248		3D	54	1.5	6	0	21	12	14	606	01000010	0	00000001	00000000			
	2015 06 12	14:45:00	30	62.911517	8.209303		3D	50	3.0	5	0	0	0	16	609	01000010	0	00000001	00000000			
	2015 06 12	15:15:00	30	62.911518	8.209333		3D	70	2.4	4	0	0	1	16	609	01000010	0	00000001	00000000			
	2015 06 12	15:45:00	44	62.911758	8.209890		3D	46	1.1	8	0	30	24	13	608	01000010	0	00000001	00000000			
	2015 06 12	16:15:00	30	62.911827	8.209888		3D	50	1.2	6	0	19	12	12	608	01000010	0	00000001	00000000			
	2015 06 12	16:45:00	30	62.909263	8.221343		3D	206	2.6	5	0	18	11	13	608	01000010	0	00000001	00000000			
	2015 06 12	17:15:00	30	62.905435	8.223077		3D	345	2.6	4	0	11	10	11	606	01000010	0	00000001	00000000			
	2015 06 12	17:45:00	44	62.906493	8.226597		3D	370	2.0	4	0	22	9	8	603	01000010	0	00000001	00000000			
	2015 06 12	18:15:00	44	62.905283	8.225222		3D	390	2.4	5	0	7	2	7	601	01000010	0	00000001	00000000			
	2015 06 12	18:45:00	30	62.903183	8.223462		3D	381	3.0	4	0	4	7	8	603	01000010	0	00000001	00000000			
	2015 06 12	19:15:00	33	62.903525	8.223302		3D	412	0.9	9	0	0	0	8	601	01000010	0	00000001	00000000			
	2015 06 12	19:45:00	30	62.903422	8.223235		3D	398	1.1	7	0	18	11	7	602	01000010	0	00000001	00000000			
	2015 06 12	20:15:00	30	62.903380	8.223275		3D	401	1.8	6	0	16	14	7	602	01000010	0	00000001	00000000			
	2015 06 12	20:45:00	37	62.903947	8.223257		3D	402	1.1	7	0	13	9	8	601	01000010	0	00000001	00000000			
	2015 06 12	21:15:00	30	62.903978	8.223418		3D	423	1.3	6	0	0	0	7	601	01000010	0	00000001	00000000			
	2015 06 12	21:45:00	30	62.903795	8.223333		3D	404	1.4	5	0	0	0	7	602	01000010	0	00000001	00000000			
	2015 06 12	22:15:00	44	62.903852	8.223263		3D	389	1.4	6	0	0	0	10	603	01000010	0	00000001	00000000			
	2015 06 12	22:45:00	30	62.903852	8.223238		3D	409	1.3	6	0	0	0	12	604	01000010	0	00000001	00000000			
	2015 06 12	23:15:00	30	62.902888	8.223027		3D	394	8.3	4	0	15	9	6	601	01000010	0	00000001	00000000			
	2015 06 12	23:45:00	30	62.902583	8.224227		3D	412	8.7	4	0	5	6	6	600	01000010	0	00000001	00000000			
	2015 06 13	00:15:00	71	62.902797	8.223652		3D	394	2.0	4	0	0	0	8	598	01000010	0	00000001	00000000			
	2015 06 13	00:45:00	30	62.902677	8.223365		3D	367	1.6	4	0	0	0	9	603	01000010	0	00000001	00000000			
	2015 06 13	01:15:00	30	62.902750	8.223512		3D	396	1.6	4	0	0	0	11	603	01000010	0	00000001	00000000			
	2015 06 13	01:45:00		Time Out								44	33	9	598	00001000	0	00000001	00000000			
	2015 06 13	02:15:00		Time Out								34	16	6	596	00001000	0	00000001	00000000			
	2015 06 13	02:45:00	62	62.900377	8.224460		3D	380	2.2	6	0	31	21	6	597	01000010	0	00000001	00000000			
	2015 06 13	03:15:00	30	62.900470	8.224358		3D	390	1.6	6	0	1	0	7	599	01000010	0	00000001	00000000			
	2015 06 13	03:45:00	30	62.899303	8.223055		3D	375	1.1	7	0	19	8	8	601	01000010	0	00000001	00000000			
	2015 06 13	04:15:00	30	62.898425	8.223753		3D	381	1.2	6	0	11	6	7	600	01000010	0	00000001	00000000			
	2015 06 13	04:45:00	30	62.898353	8.223822		3D	372	1.9	4	0	0	0	8	600	01000010	0	00000001	00000000			
	2015 06 13	05:15:00	30	62.898377	8.223833		3D	378	3.0	4	0	1	0	11	603	01000010	0	00000001	00000000			
	2015 06 13	05:45:00	63	62.898615	8.222980		2D	0	2.1	3	0	14	8	8	598	10000010	0	00000001	00000000			
	2015 06 13	06:15:00	76	62.898095	8.223673		2D	0	1.5	3	0	33	23	8	598	10000010	0	00000001	00000000			
	2015 06 13	06:45:00	41	62.898603	8.223527		3D	405	1.4	5	0	1	0	9	597	01000010	0	00000001	00000000			
	2015 06 13	07:15:00	41	62.898417	8.223572		3D	390	1.5	5	0	7	5	10	599	01000010	0	00000001	00000000			
	2015 06 13	07:45:00	41	62.898525	8.223710		3D	373	3.7	5	0	0	0	11	602	01000010	0	00000001	00000000			
	2015 06 13	08:15:00	30	62.898613	8.223810		3D	390	2.9	4	0	12	10	9	601	01000010	0	00000001	00000000			
	2015 06 13	08:45:00	41	62.898645	8.223430		3D	415	1.4	5	0	0	0	9	599	01000010	0	00000001	00000000			
	2015 06 13	09:15:00	30	62.898890	8.223780		3D	364	1.1	6	0	0	0	10	601	01000010	0	00000001	00000000			
	2015 06 13	09:45:00	51	62.898757	8.223800		3D	401	1.0	6	0	0	0	12	601	01000010	0	00000001	00000000			
	2015 06 13	10:15:00	62	62.898665	8.223092		2D	0	2.8	3	0	22	23	9	599	10000010	0	00000001	00000000			
	2015 06 13	10:45:00	79	62.898753	8.223073		3D	389	2.0	4	0	19	12	9	598	01000010	0	00000001	00000000			
	2015 06 13	11:15:00	61	62.900105	8.222330		3D	367	3.6	4	0	32	9	9	600	01000010	0	00000001	00000000			
	2015 06 13	11:45:00	30	62.900430	8.224855		3D	393	1.8	4	0	4	12	10	601	01000010	0	00000001	00000000			
	2015 06 13	12:15:00	41	62.900355	8.224773		3D	398	1.6	5	0	0	0	10	600	01000010	0	00000001	00000000			
	2015 06 13	12:45:00	30	62.900352	8.224738		3D	377	1.5	5	0	0	0	11	601	01000010	0	00000001	00000000			
	2015 06 13	13:15:00	30	62.900367	8.225028		3D	387	1.8	4	0	0	2	12	602	01000010	0	00000001	00000000			
	2015 06 13	13:45:00	41	62.900270	8.224715		3D	433	2.8	4	0	15	8	13	603	01000010	0	00000001	00000000			
	2015 06 13	14:15:00		Time Out								34	28	11	600	00001000	0	00000001	00000000			
	2015 06 13	14:45:00	87	62.896958	8.225140		2D	0	4.8	3	0	35	18	9	597	10000010	0	00000001	00000000			
	2015 06 13	15:15:00	43	62.897303	8.225342		3D	412	1.5	6	0	5	14	8	599	01000010	0	00000001	00000000			
	2015 06 13	15:45:00	30	62.897268	8.225215		3D	413	1.4	6	0	0	0	7	598	01000010	0	00000001	00000000			
	2015 06 13	16:15:00	30	62.897487	8.225458		3D	431	1.2	6	0	0	0	9	599	01000010	0	00000001	00000000			
	2015 06 13	16:45:00	32	62.897697	8.225260		3D	430	4.2	4	0	0	0	11	601	01000010	0	00000001	00000000			
	2015 06 13	17:15:00	47	62.897325	8.225827		3D	390	2.4	4	0	0	2	13	600	01000010	0	00000001	00000000			
	2015 06 13	17:45:00	30	62.897105	8.225470		3D	409	1.8	4	0	13	12	8	600	01000010	0	00000001	00000000			
	2015 06 13	18:15:00	42	62.897038	8.225782		3D	415	1.2	7	0	4	11	7	597	01000010	0	00000001	00000000			
	2015 06 13	18:45:00		Time Out								0	0	9	598	00001000	0	00000001	00000000			
	2015 06 13	19:15:00	31	62.897283	8.225803		3D	416	1.9	6	0	0	0	10	600	01000010	0	00000001	00000000			
	2015 06 13	19:45:00	43	62.897352	8.225428		3D	457	1.5	6	0	0	0	11	600	01000010	0	00000001	00000000			
	2015 06 13	20:15:00	47	62.896895	8.226190		3D	425	1.8	5	0	12	11	7	597	01000010	0	00000001	00000000			
	2015 06 13	20:45:00		Time Out								44	18	6	595	00001000	0	00000001	00000000			
	2015 06 13	21:15:00		Time Out								17	9	7	595	00001000	0	00000001	00000000			
	2015 06 13	21:45:00	45	62.897700	8.232290		3D	471	1.3	6	0	22	16	6	594	01000010	0	00000001	00000000			
	2015 06 13	22:15:00	80	62.897708	8.231065		2D	0	2.7	3	0	38	19	6	594	10000010	0	00000001	00000000			
	2015 06 13	22:45:00		Time Out								47	30	6	594	00001000	0	00000001	00000000			
	2015 06 13	23:15:00		Time Out								0	0	7	596	00001000	0	00000001	00000000			
	2015 06 13	23:45:00		Time Out								0	0	9	595	00001000	0	00000001	00000000			
	2015 06 14	00:15:00		Time Out								0	0	9	596	00001000	0	00000001	00000000			
	2015 06 14	00:45:00		Time Out								1	0	12	599	00001000	0	00000001	00000000			
	2015 06 14	01:15:00		Time Out								43	32	6	596	00001000	0	00000001	00000000			
	2015 06 14	01:45:00		Time Out								47	23	5	594	00001000	0	00000001	00000000			
	2015 06 14	02:15:00		Time Out								52	39	5	592	00001000	0	00000001	00000000			
	2015 06 14	02:45:00		Time Out								42	32	5	593	00001000	0	00000001	00000000			
	2015 06 14	03:15:00	70	62.892482	8.225138		3D	439	1.1	7	0	3	2	5	593	01000010	0	00000001	00000000			
	2015 06 14	03:45:00	74	62.892482	8.225215		3D	450	2.3	6	0	0	0	7	590	01000010	0	00000001	00000000			
	2015 06 14	04:15:00	62	65.885972	9.468282		2D	0	2.9	3	0	23	17	5	594	10000010	0	00000001	00000000			
	2015 06 14	04:15:00		Time Out								52	39	5	593	00001000	0	00000001	00000000			
	2015 06 14	04:45:00		Time Out								40	31	5	593	00001000	0	00000001	00000000			
	2015 06 14	05:15:00		Time Out								24	12	5	594	00001000	0	00000001	00000000			
	2015 06 14	05:45:00		Time Out								0	0	8	594	00001000	0	00000001	00000000			
