	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2014 06 23	14:30:00	95	62.986667	8.249598		3D	175	4.8	4	0	17	15	19	619	01000011	0	00000001	00000000	Init		
	2014 06 23	14:45:00	30	62.986385	8.248993		3D	47	5.3	4	0	4	5	20	621	01000010	0	00000001	00000000			
	2014 06 23	15:15:00	30	62.987093	8.221970		3D	203	6.0	4	0	9	14	23	624	01000010	0	00000001	00000000			
	2014 06 23	15:45:00	33	62.990285	8.203245		3D	340	2.0	5	0	21	11	16	621	01000010	0	00000001	00000000			
	2014 06 23	16:15:00	75	62.990350	8.200807		2D	0	3.3	3	0	19	10	11	616	10000010	0	00000001	00000000			
	2014 06 23	16:45:00	80	62.990487	8.200545		2D	0	2.8	3	0	23	12	10	614	10000010	0	00000001	00000000			
	2014 06 23	17:15:00	71	62.990523	8.200950		3D	346	3.1	4	0	43	27	8	614	01000010	0	00000001	00000000			
	2014 06 23	17:45:00	45	62.990238	8.200020		3D	320	3.4	4	0	7	6	9	615	01000010	0	00000001	00000000			
	2014 06 23	18:15:00	63	62.989887	8.197697		2D	0	3.7	3	0	36	28	8	614	10000010	0	00000001	00000000			
	2014 06 23	18:45:00	44	62.988665	8.194608		3D	316	4.1	5	0	21	18	7	614	01000010	0	00000001	00000000			
	2014 06 23	19:15:00	30	62.988502	8.195213		3D	320	3.4	5	0	13	14	8	616	01000010	0	00000001	00000000			
	2014 06 23	19:45:00	30	62.988603	8.195150		3D	301	5.0	5	0	17	18	6	616	01000010	0	00000001	00000000			
	2014 06 23	20:15:00	44	62.988452	8.196073		3D	314	3.3	4	0	21	15	6	614	01000010	0	00000001	00000000			
	2014 06 23	20:45:00	30	62.988468	8.197637		3D	355	3.9	4	0	0	0	10	617	01000010	0	00000001	00000000			
	2014 06 23	21:15:00	30	62.988503	8.197392		3D	318	5.0	4	0	23	17	10	617	01000010	0	00000001	00000000			
	2014 06 23	21:45:00	44	62.988618	8.197080		3D	318	2.1	5	0	9	8	7	615	01000010	0	00000001	00000000			
	2014 06 23	22:15:00	30	62.988552	8.196977		3D	323	2.7	5	0	0	0	11	617	01000010	0	00000001	00000000			
	2014 06 23	22:45:00	30	62.988553	8.197092		3D	335	5.0	4	0	0	0	14	619	01000010	0	00000001	00000000			
	2014 06 23	23:15:00	45	62.988513	8.196983		3D	316	2.1	5	0	0	0	15	618	01000010	0	00000001	00000000			
	2014 06 23	23:45:00	30	62.988515	8.197040		3D	318	2.3	5	0	0	0	16	620	01000010	0	00000001	00000000			
	2014 06 24	00:15:00	30	62.988448	8.197058		3D	332	5.3	4	0	0	4	16	620	01000010	0	00000001	00000000			
	2014 06 24	00:45:00	45	62.988560	8.197003		3D	305	1.9	4	0	1	0	15	617	01000010	0	00000001	00000000			
	2014 06 24	01:15:00	30	62.988517	8.196887		3D	318	2.1	4	0	0	0	12	618	01000010	0	00000001	00000000			
	2014 06 24	01:45:00	45	62.988667	8.196950		3D	310	3.5	5	0	0	0	14	616	01000010	0	00000001	00000000			
	2014 06 24	02:15:00	61	62.988640	8.197045		3D	321	5.6	4	0	0	0	16	616	01000010	0	00000001	00000000			
	2014 06 24	02:45:00	30	62.989022	8.197885		3D	344	2.6	4	0	19	16	14	619	01000010	0	00000001	00000000			
	2014 06 24	03:15:00	30	62.988983	8.198520		3D	331	2.3	4	0	19	20	7	616	01000010	0	00000001	00000000			
	2014 06 24	03:45:00	44	62.989117	8.198645		3D	317	1.2	10	0	23	10	6	613	01000010	0	00000001	00000000			
	2014 06 24	04:15:00	30	62.989215	8.198193		3D	320	1.3	9	0	12	1	7	615	01000010	0	00000001	00000000			
	2014 06 24	04:45:00	30	62.989222	8.198737		3D	316	1.4	8	0	16	5	8	615	01000010	0	00000001	00000000			
	2014 06 24	05:15:00	30	62.989202	8.198792		3D	321	1.4	7	0	14	12	9	615	01000010	0	00000001	00000000			
	2014 06 24	05:45:00	30	62.989177	8.198962		3D	329	2.8	5	0	0	0	14	617	01000010	0	00000001	00000000			
	2014 06 24	06:15:00	45	62.989223	8.198697		3D	322	1.3	8	0	0	0	19	618	01000010	0	00000001	00000000			
	2014 06 24	06:45:00	30	62.989022	8.198277		3D	318	1.4	8	0	22	16	16	619	01000010	0	00000001	00000000			
	2014 06 24	07:15:00	30	62.989292	8.197995		3D	327	1.4	8	0	8	4	12	618	01000010	0	00000001	00000000			
	2014 06 24	07:45:00	30	62.989692	8.197667		3D	329	1.6	6	0	0	0	14	617	01000010	0	00000001	00000000			
	2014 06 24	08:15:00	30	62.989275	8.199562		3D	402	5.6	4	0	0	0	22	620	01000010	0	00000001	00000000			
	2014 06 24	08:45:00	45	62.989642	8.197760		3D	335	2.9	5	0	2	6	25	620	01000010	0	00000001	00000000			
	2014 06 24	09:15:00	30	62.990205	8.205022		3D	333	3.7	4	0	9	7	15	619	01000010	0	00000001	00000000			
	2014 06 24	09:45:00	30	62.990245	8.204953		3D	340	3.2	4	0	0	0	19	620	01000010	0	00000001	00000000			
