	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2012 06 07	12:45:00	30	62.984650	8.228262		3D	97	3.8	4	0	15	8	24	621	01000010	0	00000001	00000000			
	2012 06 07	13:15:00	30	62.984735	8.228230		3D	100	8.3	4	0	17	4	27	622	01000010	0	00000001	00000000			
	2012 06 07	13:45:00	30	62.984818	8.226237		3D	143	8.5	4	0	23	14	21	621	01000010	0	00000001	00000000			
	2012 06 07	14:15:00	44	62.985220	8.224945		3D	116	2.0	5	0	9	4	22	618	01000010	0	00000001	00000000			
	2012 06 07	14:45:00	30	62.985215	8.225305		3D	147	2.3	4	0	1	0	21	620	01000010	0	00000001	00000000			
	2012 06 07	15:15:00	44	62.985227	8.224950		3D	121	1.6	5	0	0	0	20	617	01000010	0	00000001	00000000			
	2012 06 07	15:45:00	30	62.985267	8.225128		3D	122	1.6	5	0	19	17	19	618	01000010	0	00000001	00000000			
	2012 06 07	16:15:00	44	62.985290	8.226053		3D	111	2.1	5	0	34	22	20	617	01000010	0	00000001	00000000			
	2012 06 07	16:45:00	30	62.985347	8.225657		3D	113	1.8	5	0	9	3	18	618	01000010	0	00000001	00000000			
	2012 06 07	17:15:00	44	62.985310	8.225388		3D	116	1.9	6	0	0	0	16	614	01000010	0	00000001	00000000			
	2012 06 07	17:45:00	30	62.985522	8.226003		3D	115	1.6	6	0	19	21	15	615	01000010	0	00000001	00000000			
	2012 06 07	18:15:00	44	62.985412	8.226450		3D	118	2.3	4	0	34	22	13	612	01000010	0	00000001	00000000			
	2012 06 07	18:45:00	37	62.985522	8.226220		3D	123	1.9	5	0	28	20	13	612	01000010	0	00000001	00000000			
	2012 06 07	19:15:00	30	62.985393	8.226532		3D	129	1.6	6	0	19	21	12	612	01000010	0	00000001	00000000			
	2012 06 07	19:45:00	30	62.985313	8.225885		3D	127	2.0	5	0	1	0	12	611	01000010	0	00000001	00000000			
	2012 06 07	20:15:00	30	62.985352	8.225685		3D	104	3.2	4	0	0	0	12	612	01000010	0	00000001	00000000			
	2012 06 07	20:45:00	30	62.985243	8.225925		3D	119	4.4	4	0	0	0	11	611	01000010	0	00000001	00000000			
	2012 06 07	21:15:00	44	62.985528	8.226143		3D	108	1.3	7	0	35	23	9	608	01000010	0	00000001	00000000			
	2012 06 07	21:45:00	30	62.985503	8.226032		3D	109	1.2	7	0	20	14	9	609	01000010	0	00000001	00000000			
	2012 06 07	22:15:00	44	62.985338	8.225890		3D	112	1.0	8	0	0	0	9	608	01000010	0	00000001	00000000			
	2012 06 07	22:45:00	30	62.985330	8.225953		3D	116	1.0	8	0	0	0	9	608	01000010	0	00000001	00000000			
	2012 06 07	23:15:00	30	62.985340	8.226082		3D	128	2.7	5	0	7	10	13	612	01000010	0	00000001	00000000			
	2012 06 07	23:45:00	30	62.984828	8.226440		3D	106	3.5	4	0	3	3	9	609	01000010	0	00000001	00000000			
	2012 06 08	00:15:00	30	62.985825	8.224100		3D	0	3.3	4	0	0	0	11	610	01000010	0	00000001	00000000			
	2012 06 08	00:45:00	44	62.985077	8.226360		3D	107	1.2	7	0	0	0	14	612	01000010	0	00000001	00000000			
	2012 06 08	01:15:00	30	62.985053	8.226313		3D	114	1.2	7	0	0	0	14	613	01000010	0	00000001	00000000			
	2012 06 08	01:45:00	30	62.985007	8.226273		3D	112	2.0	6	0	0	0	14	614	01000010	0	00000001	00000000			
	2012 06 08	02:15:00	30	62.985715	8.226690		3D	11	4.2	4	0	0	0	11	612	01000010	0	00000001	00000000			
	2012 06 08	02:45:00	30	62.985172	8.226355		3D	95	3.3	4	0	0	0	12	611	01000010	0	00000001	00000000			
	2012 06 08	03:15:00	30	62.985175	8.227910		3D	99	6.2	4	0	3	2	11	611	01000010	0	00000001	00000000			
	2012 06 08	03:45:00	62	62.984538	8.225705		3D	102	2.5	4	0	46	28	10	608	01000010	0	00000001	00000000			
	2012 06 08	04:15:00	44	62.984977	8.226382		3D	117	3.3	4	0	16	5	10	608	01000010	0	00000001	00000000			
	2012 06 08	04:45:00	44	62.985082	8.226313		3D	111	1.2	6	0	0	0	11	609	01000010	0	00000001	00000000			
	2012 06 08	05:15:00	30	62.985023	8.226337		3D	109	2.0	4	0	0	0	14	612	01000010	0	00000001	00000000			
	2012 06 08	05:45:00	44	62.985015	8.226375		3D	115	2.0	5	0	1	7	17	614	01000010	0	00000001	00000000			
	2012 06 08	06:15:00	30	62.985323	8.226242		3D	111	2.1	5	0	22	13	15	615	01000010	0	00000001	00000000			
	2012 06 08	06:45:00	33	62.985330	8.226562		3D	133	2.2	6	0	21	15	12	611	01000010	0	00000001	00000000			
	2012 06 08	07:15:00	30	62.985307	8.226100		3D	117	2.2	5	0	16	18	12	611	01000010	0	00000001	00000000			
	2012 06 08	07:45:00	30	62.985358	8.226528		3D	131	3.5	5	0	21	16	12	612	01000010	0	00000001	00000000			
	2012 06 08	08:15:00	44	62.985298	8.226460		3D	110	1.5	7	0	0	0	13	611	01000010	0	00000001	00000000			
