	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2013 06 05	11:59:00	50	62.914127	8.184748		3D	49	1.0	8	0	0	0	22	616	01000011	0	00000001	00000000	Init		
	2013 06 21	08:03:00	65	62.910887	8.211078		3D	55	2.9	5	0	3	1	21	602	01000011	0	00000001	00000000	Init		
	2013 06 21	08:15:00	30	62.910922	8.211028		3D	61	2.9	5	0	0	0	20	615	01000010	0	00000001	00000000			
	2013 06 21	08:45:00	30	62.910913	8.211083		3D	56	5.2	4	0	0	0	18	615	01000010	0	00000001	00000000			
	2013 06 21	09:15:00	45	62.910818	8.210968		3D	25	3.6	5	0	19	15	17	614	01000010	0	00000001	00000000			
	2013 06 21	09:45:00	46	62.911050	8.210887		3D	64	4.5	5	0	9	6	18	613	01000010	0	00000001	00000000			
	2013 06 21	10:15:00	30	62.911230	8.209150		3D	41	3.6	5	0	17	15	17	615	01000010	0	00000001	00000000			
	2013 06 21	10:45:00	30	62.911633	8.210055		3D	42	2.5	5	0	20	6	17	615	01000010	0	00000001	00000000			
	2013 06 21	11:15:00	30	62.911477	8.209607		3D	51	1.6	4	0	12	13	15	615	01000010	0	00000001	00000000			
	2013 06 21	11:45:00	45	62.911355	8.208978		3D	45	1.3	6	0	7	0	16	614	01000010	0	00000001	00000000			
	2013 06 21	12:15:00	47	62.910465	8.209547		3D	45	4.3	4	0	15	11	16	614	01000010	0	00000001	00000000			
	2013 06 21	12:45:00	30	62.910658	8.209553		3D	32	2.1	4	0	0	1	17	615	01000010	0	00000001	00000000			
	2013 06 21	13:15:00	44	62.910898	8.209905		3D	39	1.4	7	0	0	0	16	614	01000010	0	00000001	00000000			
	2013 06 21	13:45:00	30	62.910990	8.209625		3D	45	1.1	6	0	0	0	18	615	01000010	0	00000001	00000000			
	2013 06 21	14:15:00	30	62.910862	8.209503		3D	46	1.8	6	0	11	2	18	615	01000010	0	00000001	00000000			
	2013 06 21	14:45:00	30	62.910935	8.209505		3D	45	2.1	4	0	0	0	18	615	01000010	0	00000001	00000000			
	2013 06 21	15:15:00	61	62.910935	8.209412		3D	46	4.2	4	0	2	2	19	614	01000010	0	00000001	00000000			
	2013 06 21	15:45:00	45	62.910802	8.210165		3D	52	2.8	5	0	23	9	19	615	01000010	0	00000001	00000000			
	2013 06 21	16:15:00	30	62.911283	8.210638		3D	49	5.4	4	0	11	6	18	616	01000010	0	00000001	00000000			
	2013 06 21	16:45:00	34	62.911775	8.210152		3D	50	1.7	6	0	12	11	16	615	01000010	0	00000001	00000000			
	2013 06 21	17:15:00	30	62.911715	8.209450		3D	120	3.2	4	0	5	2	16	615	01000010	0	00000001	00000000			
	2013 06 21	17:45:00	30	62.908755	8.219607		3D	184	2.8	4	0	19	13	15	615	01000010	0	00000001	00000000			
	2013 06 21	18:15:00	86	62.905165	8.219117		2D	0	2.5	3	0	56	36	13	611	10000010	0	00000001	00000000			
	2013 06 21	18:45:00	75	62.905573	8.228040		3D	143	1.7	4	0	25	25	13	611	01000010	0	00000001	00000000			
	2013 06 21	19:15:00	45	62.906760	8.229387		3D	396	2.3	5	0	1	0	15	611	01000010	0	00000001	00000000			
	2013 06 21	19:45:00	30	62.906753	8.229407		3D	361	1.6	5	0	0	1	16	615	01000010	0	00000001	00000000			
