	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2015 06 11	09:39:00	58	62.914117	8.184987		3D	57	3.4	4	0	0	0	22	571	01000011	0	00000001	00000000	Init		
	2015 07 02	08:40:00	55	62.984608	8.228068		3D	102	2.2	5	0	0	1	23	577	01000011	0	00000001	00000000	Init		
	2015 07 02	08:45:00	30	62.984543	8.228088		3D	104	2.3	5	0	0	0	24	596	01000010	0	00000001	00000000			
	2015 07 02	09:15:00	30	62.985100	8.226015		3D	109	4.0	4	0	17	13	26	599	01000010	0	00000001	00000000			
	2015 07 02	09:45:00	54	62.985338	8.224280		3D	226	3.4	4	0	36	0	25	598	01000010	0	00000001	00000000			
	2015 07 02	10:15:00	30	62.985267	8.223092		3D	159	2.1	4	0	3	1	23	598	01000010	0	00000001	00000000			
	2015 07 02	10:45:00	30	62.985120	8.223643		3D	193	3.4	4	0	0	0	25	601	01000010	0	00000001	00000000			
	2015 07 02	11:15:00	68	62.985167	8.223132		3D	143	1.6	5	0	22	12	25	599	01000010	0	00000001	00000000			
	2015 07 02	11:45:00	30	62.985413	8.223062		3D	127	2.8	4	0	0	0	27	600	01000010	0	00000001	00000000			
	2015 07 02	12:15:00	75	62.985172	8.223117		2D	0	2.8	3	0	23	11	27	596	10000010	0	00000001	00000000			
	2015 07 02	12:45:00	44	62.985153	8.223020		3D	127	4.0	4	0	0	0	26	596	01000010	0	00000001	00000000			
	2015 07 02	13:15:00	44	62.985378	8.224077		3D	186	6.9	4	0	0	1	26	598	01000010	0	00000001	00000000			
	2015 07 02	13:45:00	62	62.985673	8.223898		2D	0	3.4	3	0	30	13	25	597	10000010	0	00000001	00000000			
	2015 07 02	14:15:00	74	62.985195	8.224732		2D	0	6.0	3	0	0	0	24	595	10000010	0	00000001	00000000			
	2015 07 02	14:45:00	50	62.985255	8.223058		3D	141	2.2	4	0	6	1	25	598	01000010	0	00000001	00000000			
	2015 07 02	15:15:00	45	62.985015	8.222658		3D	70	1.7	4	0	0	1	26	599	01000010	0	00000001	00000000			
	2015 07 02	15:45:00	30	62.984918	8.223160		3D	121	1.5	4	0	22	21	25	600	01000010	0	00000001	00000000			
	2015 07 02	16:15:00	44	62.984598	8.223638		3D	122	1.2	6	0	27	21	23	597	01000010	0	00000001	00000000			
	2015 07 02	16:45:00	30	62.985213	8.225673		3D	112	1.2	5	0	24	13	26	598	01000010	0	00000001	00000000			
