	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2014 06 23	14:45:00		Time Out								28	17	20	617	00001000	0	00000001	00000000			
	2014 06 23	15:15:00		Time Out								42	41	21	617	00001000	0	00000001	00000000			
	2014 06 23	15:45:00	68	62.990275	8.203170		3D	338	4.2	4	0	34	28	17	617	01000010	0	00000001	00000000			
	2014 06 23	16:15:00	63	62.989242	8.203085		3D	198	3.0	4	0	35	31	11	615	01000010	0	00000001	00000000			
	2014 06 23	16:45:00	87	62.993188	8.192662		2D	0	3.5	3	0	29	22	12	613	10000010	0	00000001	00000000			
	2014 06 23	17:15:00	78	62.990708	8.197982		2D	0	2.4	3	0	16	15	11	612	10000010	0	00000001	00000000			
	2014 06 23	17:45:00	69	62.990248	8.200608		3D	336	2.5	5	0	4	2	10	613	01000010	0	00000001	00000000			
	2014 06 23	18:15:00	75	62.989433	8.198705		3D	306	3.5	4	0	37	21	9	613	01000010	0	00000001	00000000			
	2014 06 23	18:45:00	75	62.989772	8.197953		3D	334	1.3	6	0	36	21	8	612	01000010	0	00000001	00000000			
	2014 06 23	19:15:00	86	62.989057	8.197828		3D	197	1.7	4	0	46	43	8	612	01000010	0	00000001	00000000			
	2014 06 23	19:45:00	61	62.989570	8.199650		3D	321	3.4	5	0	31	21	7	612	01000010	0	00000001	00000000			
	2014 06 23	20:15:00	45	62.989813	8.204872		3D	322	2.2	6	0	6	5	8	613	01000010	0	00000001	00000000			
	2014 06 23	20:45:00	45	62.990153	8.205155		3D	323	0.9	9	0	4	2	8	613	01000010	0	00000001	00000000			
	2014 06 23	21:15:00	45	62.989898	8.199207		3D	316	4.3	5	0	15	17	8	613	01000010	0	00000001	00000000			
	2014 06 23	21:45:00	45	62.989870	8.198637		3D	332	5.7	5	0	14	20	7	612	01000010	0	00000001	00000000			
	2014 06 23	22:15:00	45	62.989877	8.198753		3D	331	1.8	7	0	1	2	9	613	01000010	0	00000001	00000000			
	2014 06 23	22:45:00	45	62.989865	8.198730		3D	328	2.4	6	0	0	1	11	614	01000010	0	00000001	00000000			
	2014 06 23	23:15:00	45	62.989835	8.198687		3D	321	1.3	7	0	1	2	13	615	01000010	0	00000001	00000000			
	2014 06 23	23:45:00	45	62.989847	8.198718		3D	329	1.0	7	0	1	0	13	615	01000010	0	00000001	00000000			
	2014 06 24	00:15:00	45	62.989862	8.198672		3D	318	2.0	5	0	0	0	13	615	01000010	0	00000001	00000000			
	2014 06 24	00:45:00	45	62.989857	8.198695		3D	317	5.0	4	0	0	0	14	614	01000010	0	00000001	00000000			
	2014 06 24	01:15:00	70	62.989895	8.198743		3D	331	1.7	6	0	7	6	13	614	01000010	0	00000001	00000000			
	2014 06 24	01:45:00	45	62.989875	8.198720		3D	327	1.2	8	0	0	0	13	615	01000010	0	00000001	00000000			
	2014 06 24	02:15:00	45	62.989658	8.198543		3D	298	3.7	4	0	34	15	9	614	01000010	0	00000001	00000000			
	2014 06 24	02:45:00	45	62.989812	8.198792		3D	328	2.6	4	0	0	0	11	613	01000010	0	00000001	00000000			
	2014 06 24	03:15:00	75	62.989858	8.198687		3D	328	1.4	7	0	5	2	13	613	01000010	0	00000001	00000000			
	2014 06 24	03:45:00	70	62.989982	8.198435		3D	326	1.6	9	0	31	18	11	613	01000010	0	00000001	00000000			
	2014 06 24	04:15:00	45	62.989343	8.198813		3D	320	1.5	7	0	7	7	9	612	01000010	0	00000001	00000000			
	2014 06 24	04:45:00	45	62.989757	8.198858		3D	331	3.9	6	0	20	14	10	613	01000010	0	00000001	00000000			
	2014 06 24	05:15:00	45	62.989717	8.198977		3D	325	2.5	7	0	0	1	13	614	01000010	0	00000001	00000000			
	2014 06 24	05:45:00	45	62.989718	8.198970		3D	324	1.9	7	0	0	3	15	615	01000010	0	00000001	00000000			
	2014 06 24	06:15:00	45	62.989672	8.198015		3D	335	3.4	5	0	19	10	14	615	01000010	0	00000001	00000000			
	2014 06 24	06:45:00	69	62.988940	8.195818		3D	338	1.9	5	0	0	3	12	613	01000010	0	00000001	00000000			
	2014 06 24	07:15:00	45	62.988998	8.195450		3D	339	3.2	5	0	16	13	12	613	01000010	0	00000001	00000000			
