Date,Time,TTF,Lat,Long,X,Y,Temp
2014-06-25,00:15:00,45,62.990212,8.203557,3.0,3.0,11.0
2014-06-25,00:45:00,30,62.990217,8.203475,0.0,0.0,10.0
2014-06-25,01:15:00,30,62.990273,8.204907,2.0,2.0,7.0
2014-06-25,01:45:00,30,62.990095,8.205383,0.0,0.0,8.0
2014-06-25,02:15:00,30,62.99024,8.205315,4.0,2.0,8.0
2014-06-25,02:45:00,45,62.990093,8.205362,1.0,0.0,10.0
2014-06-25,03:15:00,30,62.990095,8.205345,0.0,0.0,9.0
2014-06-25,03:45:00,30,62.990393,8.204748,16.0,9.0,7.0
2014-06-25,04:15:00,30,62.990218,8.204238,9.0,4.0,7.0
2014-06-25,04:45:00,37,62.990047,8.202012,21.0,12.0,8.0
2014-06-25,05:15:00,30,62.989885,8.204525,13.0,5.0,7.0
2014-06-25,05:45:00,45,62.990002,8.205432,0.0,0.0,10.0
2014-06-25,06:15:00,30,62.990115,8.205385,0.0,1.0,13.0
2014-06-25,06:45:00,30,62.990095,8.205353,0.0,0.0,17.0
2014-06-25,07:15:00,30,62.989455,8.203987,21.0,16.0,17.0
2014-06-25,07:45:00,70,62.988712,8.204622,42.0,12.0,15.0
2014-06-25,08:15:00,45,62.989617,8.201005,16.0,13.0,13.0
2014-06-25,08:45:00,34,62.9897,8.197927,26.0,9.0,14.0
2014-06-25,09:15:00,30,62.989748,8.197333,24.0,17.0,14.0
2014-06-25,09:45:00,30,62.989655,8.196098,17.0,3.0,15.0
2014-06-25,10:15:00,34,62.989573,8.196517,10.0,9.0,14.0
2014-06-25,10:45:00,45,62.988105,8.192637,9.0,10.0,15.0
2014-06-25,11:15:00,32,62.988258,8.192938,0.0,0.0,16.0
2014-06-25,11:45:00,39,62.988135,8.19291,0.0,0.0,17.0
2014-06-25,12:15:00,30,62.988152,8.192953,6.0,3.0,20.0
2014-06-25,12:45:00,30,62.987943,8.193027,20.0,12.0,18.0
2014-06-25,13:15:00,30,62.988445,8.19197,15.0,11.0,17.0
2014-06-25,13:45:00,61,62.988548,8.191937,39.0,30.0,17.0
2014-06-25,14:15:00,45,62.988492,8.191973,20.0,14.0,18.0
2014-06-25,14:45:00,30,62.988418,8.192635,17.0,14.0,14.0
2014-06-25,15:15:00,30,62.988532,8.192303,0.0,0.0,14.0
2014-06-25,15:45:00,45,62.98866,8.192025,0.0,0.0,13.0
2014-06-25,16:15:00,30,62.988908,8.19356,18.0,16.0,15.0
2014-06-25,16:45:00,45,62.990112,8.2045,25.0,22.0,11.0
2014-06-25,17:15:00,30,62.990217,8.205477,0.0,0.0,14.0
2014-06-25,17:45:00,45,62.98942,8.206057,1.0,0.0,18.0
2014-06-25,18:15:00,30,62.990347,8.204643,17.0,16.0,13.0
2014-06-25,18:45:00,32,62.989517,8.203622,13.0,8.0,12.0
2014-06-25,19:15:00,30,62.989372,8.20309,21.0,11.0,10.0
2014-06-25,19:45:00,51,62.989495,8.202155,23.0,9.0,9.0
2014-06-25,20:15:00,63,62.989597,8.201487,29.0,19.0,8.0
2014-06-25,20:45:00,30,62.989735,8.201087,11.0,12.0,8.0
2014-06-25,21:15:00,30,62.989575,8.203282,15.0,9.0,7.0
2014-06-25,21:45:00,30,62.990113,8.2054,0.0,0.0,8.0
2014-06-25,22:15:00,30,62.99013,8.20543,0.0,0.0,9.0
2014-06-25,22:45:00,44,62.990108,8.205388,1.0,0.0,13.0
2014-06-25,23:15:00,30,62.990102,8.2054,0.0,1.0,12.0
2014-06-25,23:45:00,30,62.9901,8.205392,1.0,1.0,11.0
2014-06-26,00:15:00,30,62.990117,8.205385,0.0,0.0,12.0
2014-06-26,00:45:00,30,62.990083,8.205478,0.0,0.0,12.0
2014-06-26,01:15:00,44,62.990088,8.205432,0.0,0.0,12.0
2014-06-26,01:45:00,30,62.990113,8.205433,0.0,0.0,12.0
2014-06-26,02:15:00,30,62.99016,8.205535,0.0,0.0,9.0
2014-06-26,02:45:00,63,62.990067,8.205373,8.0,8.0,11.0
