Date,Time,TTF,Lat,Long,X,Y,Temp
2015-06-13,00:15:00,30,62.9032,8.223712,1.0,1.0,5.0
2015-06-13,00:45:00,61,62.903085,8.223692,3.0,6.0,7.0
2015-06-13,01:15:00,30,62.902938,8.223557,0.0,0.0,8.0
2015-06-13,01:45:00,41,62.90256,8.224005,25.0,22.0,7.0
2015-06-13,02:15:00,61,62.901382,8.223812,29.0,24.0,6.0
2015-06-13,02:45:00,41,62.900352,8.224672,24.0,19.0,6.0
2015-06-13,03:15:00,30,62.900307,8.224563,18.0,12.0,6.0
2015-06-13,03:45:00,30,62.898478,8.223698,16.0,11.0,6.0
2015-06-13,04:15:00,30,62.898417,8.224103,0.0,0.0,8.0
2015-06-13,04:45:00,41,62.898423,8.223852,0.0,1.0,10.0
2015-06-13,05:15:00,34,62.898397,8.223987,0.0,0.0,11.0
2015-06-13,05:45:00,Time Out,35.0,24.0,0.0,,
2015-06-13,06:15:00,78,62.897897,8.223772,27.0,10.0,9.0
2015-06-13,06:45:00,Time Out,46.0,22.0,0.0,,
2015-06-13,07:15:00,70,62.898385,8.224325,1.0,0.0,7.0
2015-06-13,07:45:00,30,62.898307,8.22428,2.0,0.0,9.0
2015-06-13,08:15:00,62,62.898337,8.224112,17.0,9.0,11.0
2015-06-13,08:45:00,55,62.898538,8.223892,1.0,0.0,10.0
2015-06-13,09:15:00,41,62.89833,8.224305,1.0,0.0,12.0
2015-06-13,09:45:00,30,62.8983,8.224098,11.0,14.0,9.0
2015-06-13,10:15:00,30,62.900215,8.222533,21.0,14.0,8.0
2015-06-13,10:45:00,41,62.900137,8.222987,8.0,1.0,9.0
2015-06-13,11:15:00,59,62.9002,8.223407,0.0,0.0,13.0
2015-06-13,11:45:00,30,62.90039,8.224638,14.0,14.0,14.0
2015-06-13,12:15:00,30,62.90024,8.224727,0.0,0.0,13.0
2015-06-13,12:45:00,30,62.900345,8.224752,0.0,0.0,15.0
2015-06-13,13:15:00,30,62.898695,8.223712,16.0,11.0,13.0
2015-06-13,13:45:00,31,62.898728,8.223103,14.0,11.0,10.0
2015-06-13,14:15:00,41,62.898527,8.22338,17.0,19.0,10.0
2015-06-13,14:45:00,41,62.898375,8.223852,2.0,3.0,13.0
2015-06-13,15:15:00,30,62.898285,8.224037,0.0,0.0,15.0
2015-06-13,15:45:00,30,62.898327,8.224048,2.0,0.0,14.0
2015-06-13,16:15:00,32,62.898282,8.223247,16.0,9.0,9.0
2015-06-13,16:45:00,Time Out,23.0,36.0,0.0,,
2015-06-13,17:15:00,77,62.898272,8.223112,41.0,38.0,8.0
2015-06-13,17:45:00,64,62.898295,8.222848,39.0,33.0,8.0
2015-06-13,18:15:00,41,62.898422,8.22293,0.0,0.0,8.0
2015-06-13,18:45:00,30,62.898587,8.222903,11.0,8.0,8.0
