Date,Time,TTF,Lat,Long,X,Y,Temp
2015-07-03,00:15:00,42,62.985798,8.233768,0,0.0,20.0
2015-07-03,00:45:00,42,62.985767,8.233708,0,1.0,21.0
2015-07-03,01:15:00,30,62.985828,8.233722,2,4.0,20.0
2015-07-03,01:45:00,42,62.985795,8.233608,0,1.0,18.0
2015-07-03,02:15:00,30,62.985858,8.233755,0,0.0,19.0
2015-07-03,02:45:00,30,62.985858,8.233717,0,0.0,21.0
2015-07-03,03:15:00,30,62.985835,8.23358,0,0.0,21.0
2015-07-03,03:45:00,30,62.985465,8.232547,13,13.0,18.0
2015-07-03,04:15:00,41,62.984668,8.231273,19,10.0,18.0
2015-07-03,04:45:00,30,62.985,8.226913,3,1.0,18.0
2015-07-03,05:15:00,30,62.984677,8.224365,19,19.0,17.0
2015-07-03,05:45:00,41,62.984892,8.2272,2,2.0,17.0
2015-07-03,06:15:00,30,62.98491,8.2302,12,10.0,17.0
2015-07-03,06:45:00,49,62.985663,8.233567,2,0.0,19.0
2015-07-03,07:15:00,30,62.985227,8.233915,0,1.0,21.0
2015-07-03,07:45:00,60,62.985955,8.233595,0,0.0,23.0
2015-07-03,08:15:00,30,62.986018,8.233473,2,0.0,25.0
2015-07-03,08:45:00,42,62.984995,8.226083,28,16.0,23.0
2015-07-03,09:15:00,30,62.984437,8.225138,19,18.0,19.0
2015-07-03,09:45:00,30,62.984757,8.224893,20,22.0,19.0
2015-07-03,10:15:00,30,62.984977,8.225023,16,19.0,19.0
2015-07-03,10:45:00,30,62.985373,8.225543,1,2.0,19.0
2015-07-03,11:15:00,48,62.98532,8.223045,33,27.0,21.0
2015-07-03,11:45:00,42,62.988027,8.215118,26,20.0,20.0
2015-07-03,12:15:00,30,62.990237,8.204175,16,8.0,20.0
2015-07-03,12:45:00,86,62.990025,8.200052,42,34.0,20.0
2015-07-03,13:15:00,30,62.989865,8.198842,15,15.0,20.0
2015-07-03,13:45:00,40,62.989817,8.198403,22,20.0,20.0
2015-07-03,14:15:00,30,62.989705,8.197947,0,0.0,19.0
2015-07-03,14:45:00,42,62.989905,8.197618,25,20.0,19.0
2015-07-03,15:15:00,41,62.989962,8.197805,17,18.0,17.0
2015-07-03,15:45:00,30,62.990095,8.197833,14,8.0,19.0
2015-07-03,16:15:00,30,62.990152,8.197522,1,1.0,19.0
2015-07-03,16:45:00,30,62.99,8.19782,7,13.0,16.0
2015-07-03,17:15:00,30,62.990247,8.198208,12,12.0,15.0
2015-07-03,17:45:00,30,62.990083,8.199055,15,17.0,14.0
2015-07-03,18:15:00,30,62.990132,8.199468,1,2.0,14.0
2015-07-03,18:45:00,30,62.990188,8.199578,0,0.0,16.0
2015-07-03,19:15:00,30,62.990022,8.199585,20,10.0,14.0
2015-07-03,19:45:00,30,62.990095,8.199753,8,8.0,13.0
