Date,Time,TTF,Lat,Long,X,Y,Temp
2012-06-10,00:15:00,30,62.989838,8.206153,0.0,0.0,11.0
2012-06-10,00:45:00,35,62.99026,8.205097,22.0,15.0,9.0
2012-06-10,01:15:00,30,62.990982,8.204232,8.0,6.0,8.0
2012-06-10,01:45:00,30,62.98986,8.206195,0.0,0.0,9.0
2012-06-10,02:15:00,44,62.989747,8.205345,33.0,20.0,8.0
2012-06-10,02:45:00,30,62.991108,8.204203,22.0,18.0,7.0
2012-06-10,03:15:00,30,62.990697,8.203873,8.0,10.0,8.0
2012-06-10,03:45:00,45,62.990292,8.204695,0.0,0.0,9.0
2012-06-10,04:15:00,30,62.990312,8.204747,0.0,0.0,9.0
2012-06-10,04:45:00,30,62.990117,8.204542,0.0,0.0,8.0
2012-06-10,05:15:00,44,62.990247,8.204692,0.0,0.0,10.0
2012-06-10,05:45:00,30,62.990507,8.20438,10.0,7.0,9.0
2012-06-10,06:15:00,30,62.990982,8.203828,18.0,14.0,10.0
2012-06-10,06:45:00,45,62.990033,8.200625,0.0,0.0,11.0
2012-06-10,07:15:00,30,62.989987,8.200535,14.0,11.0,11.0
2012-06-10,07:45:00,30,62.989952,8.20042,0.0,0.0,11.0
2012-06-10,08:15:00,35,62.989955,8.200837,18.0,18.0,12.0
2012-06-10,08:45:00,34,62.990555,8.200812,19.0,20.0,12.0
2012-06-10,09:15:00,39,62.992652,8.207085,26.0,20.0,11.0
2012-06-10,09:45:00,Time Out,55.0,41.0,0.0,,
2012-06-10,10:15:00,70,62.992143,8.213015,31.0,25.0,11.0
2012-06-10,10:45:00,45,62.992198,8.212922,0.0,0.0,13.0
2012-06-10,11:15:00,30,62.992013,8.212848,18.0,17.0,13.0
2012-06-10,11:45:00,30,62.992072,8.21321,24.0,20.0,13.0
2012-06-10,12:15:00,61,62.9919,8.21515,34.0,25.0,13.0
2012-06-10,12:45:00,61,62.991945,8.215188,48.0,28.0,12.0
2012-06-10,13:15:00,Time Out,55.0,46.0,0.0,,
2012-06-10,13:45:00,62,62.991872,8.210102,43.0,26.0,12.0
2012-06-10,14:15:00,74,62.991855,8.214998,47.0,38.0,12.0
2012-06-10,14:45:00,30,62.991912,8.215365,0.0,1.0,12.0
2012-06-10,15:15:00,38,62.99142,8.215387,15.0,13.0,12.0
2012-06-10,15:45:00,30,62.989717,8.218808,15.0,16.0,12.0
2012-06-10,16:15:00,30,62.987612,8.21592,18.0,20.0,11.0
2012-06-10,16:45:00,44,62.987893,8.214002,0.0,0.0,13.0
2012-06-10,17:15:00,30,62.987807,8.213928,3.0,3.0,14.0
2012-06-10,17:45:00,30,62.98786,8.214013,16.0,14.0,14.0
2012-06-10,18:15:00,43,62.987898,8.21419,0.0,0.0,15.0
2012-06-10,18:45:00,30,62.987668,8.213257,11.0,9.0,12.0
2012-06-10,19:15:00,41,62.98788,8.214525,28.0,16.0,11.0
2012-06-10,19:45:00,61,62.989407,8.218675,44.0,29.0,9.0
2012-06-10,20:15:00,44,62.987632,8.21137,28.0,17.0,10.0
2012-06-10,20:45:00,30,62.988052,8.21492,15.0,14.0,10.0
2012-06-10,21:15:00,30,62.987923,8.214628,21.0,15.0,10.0
2012-06-10,21:45:00,30,62.987872,8.214533,0.0,0.0,10.0
2012-06-10,22:15:00,44,62.98803,8.214352,0.0,1.0,12.0
2012-06-10,22:45:00,30,62.98786,8.213648,0.0,0.0,11.0
2012-06-10,23:15:00,30,62.987897,8.213592,0.0,0.0,15.0
2012-06-10,23:45:00,30,62.987765,8.213708,0.0,0.0,16.0
2012-06-11,00:15:00,42,62.987763,8.21366,0.0,0.0,13.0
2012-06-11,00:45:00,30,62.987788,8.213633,0.0,0.0,13.0
2012-06-11,01:15:00,30,62.987655,8.21372,15.0,13.0,11.0
2012-06-11,01:45:00,30,62.987583,8.215007,19.0,11.0,9.0
2012-06-11,02:15:00,30,62.98826,8.208653,0.0,0.0,10.0
2012-06-11,02:45:00,30,62.98772,8.22462,22.0,19.0,10.0
2012-06-11,03:15:00,44,62.987735,8.214892,29.0,24.0,9.0
2012-06-11,03:45:00,30,62.987635,8.213642,16.0,16.0,9.0
2012-06-11,04:15:00,30,62.987605,8.215235,10.0,9.0,10.0
2012-06-11,04:45:00,44,62.987923,8.214617,0.0,0.0,12.0
2012-06-11,05:15:00,30,62.988068,8.214568,0.0,0.0,13.0
2012-06-11,05:45:00,30,62.987913,8.21478,0.0,0.0,15.0
2012-06-11,06:15:00,38,62.98747,8.213465,11.0,11.0,13.0
2012-06-11,06:45:00,30,62.988032,8.21757,12.0,9.0,12.0
2012-06-11,07:15:00,43,62.987532,8.215667,26.0,23.0,12.0
2012-06-11,07:45:00,44,62.988008,8.22023,32.0,22.0,12.0
2012-06-11,08:15:00,44,62.988077,8.21728,1.0,4.0,12.0
2012-06-11,08:45:00,30,62.988077,8.216365,1.0,0.0,13.0
2012-06-11,09:15:00,30,62.988077,8.216327,0.0,0.0,17.0
2012-06-11,09:45:00,43,62.988148,8.216315,0.0,0.0,16.0
2012-06-11,10:15:00,30,62.98796,8.219387,20.0,18.0,14.0
2012-06-11,10:45:00,Time Out,65.0,49.0,0.0,,
2012-06-11,11:15:00,62,62.98777,8.223142,20.0,7.0,14.0
2012-06-11,11:45:00,44,62.987643,8.215587,27.0,20.0,13.0
2012-06-11,12:15:00,30,62.98851,8.213032,0.0,0.0,13.0
2012-06-11,12:45:00,44,62.987702,8.215908,5.0,4.0,15.0
2012-06-11,13:15:00,30,62.988717,8.212417,2.0,0.0,17.0
2012-06-11,13:45:00,71,62.988003,8.21732,34.0,36.0,15.0
2012-06-11,14:15:00,30,62.988132,8.217385,19.0,13.0,13.0
2012-06-11,14:45:00,33,62.988165,8.215743,18.0,12.0,13.0
2012-06-11,15:15:00,30,62.98806,8.214723,0.0,0.0,14.0
2012-06-11,15:45:00,41,62.987915,8.214623,0.0,0.0,15.0
2012-06-11,16:15:00,69,62.988083,8.215602,44.0,30.0,14.0
2012-06-11,16:45:00,43,62.988637,8.217072,24.0,18.0,12.0
2012-06-11,17:15:00,74,62.987762,8.21636,51.0,28.0,11.0
2012-06-11,17:45:00,30,62.987453,8.224225,23.0,23.0,12.0
2012-06-11,18:15:00,30,62.990353,8.212388,21.0,13.0,10.0
2012-06-11,18:45:00,67,62.989848,8.205353,17.0,10.0,11.0
2012-06-11,19:15:00,30,62.989857,8.205367,0.0,1.0,11.0
2012-06-11,19:45:00,30,62.98991,8.205625,6.0,5.0,11.0
2012-06-11,20:15:00,30,62.990545,8.211393,19.0,14.0,9.0
2012-06-11,20:45:00,30,62.990295,8.214338,8.0,11.0,9.0
2012-06-11,21:15:00,30,62.990097,8.216218,0.0,0.0,10.0
2012-06-11,21:45:00,44,62.989868,8.216428,0.0,0.0,11.0
2012-06-11,22:15:00,30,62.98988,8.216588,0.0,0.0,10.0
2012-06-11,22:45:00,30,62.989855,8.21644,0.0,0.0,11.0
2012-06-11,23:15:00,30,62.98988,8.216537,0.0,0.0,12.0
2012-06-11,23:45:00,30,62.989912,8.216605,0.0,0.0,11.0
2012-06-12,00:15:00,44,62.989975,8.216458,1.0,0.0,11.0
2012-06-12,00:45:00,30,62.989985,8.216553,0.0,0.0,12.0
2012-06-12,01:15:00,30,62.9905,8.21024,16.0,10.0,9.0
2012-06-12,01:45:00,30,62.98997,8.20677,8.0,14.0,8.0
2012-06-12,02:15:00,42,62.994033,8.204253,32.0,21.0,8.0
2012-06-12,02:45:00,30,62.99397,8.202953,22.0,16.0,8.0
2012-06-12,03:15:00,30,62.994415,8.203423,22.0,14.0,8.0
2012-06-12,03:45:00,61,62.993438,8.204268,32.0,24.0,8.0
2012-06-12,04:15:00,44,62.994197,8.202875,29.0,25.0,8.0
2012-06-12,04:45:00,44,62.994133,8.203308,0.0,0.0,11.0
2012-06-12,05:15:00,30,62.99414,8.203392,0.0,0.0,13.0
2012-06-12,05:45:00,30,62.993808,8.203225,16.0,16.0,10.0
2012-06-12,06:15:00,30,62.99349,8.2037,20.0,16.0,9.0
2012-06-12,06:45:00,30,62.993058,8.201895,15.0,20.0,9.0
2012-06-12,07:15:00,54,62.99382,8.205532,35.0,21.0,9.0
2012-06-12,07:45:00,44,62.993298,8.205527,29.0,24.0,10.0
2012-06-12,08:15:00,30,62.993432,8.205423,10.0,4.0,10.0
2012-06-12,08:45:00,30,62.993452,8.205508,0.0,0.0,13.0
2012-06-12,09:15:00,30,62.993388,8.205532,0.0,0.0,17.0
2012-06-12,09:45:00,44,62.993542,8.204697,25.0,14.0,13.0
2012-06-12,10:15:00,81,62.993485,8.204498,52.0,28.0,12.0
2012-06-12,10:45:00,44,62.993383,8.207985,36.0,26.0,13.0
2012-06-12,11:15:00,39,62.991735,8.210607,25.0,19.0,14.0
2012-06-12,11:45:00,64,62.99221,8.215762,47.0,40.0,14.0
2012-06-12,12:15:00,30,62.990833,8.218588,16.0,11.0,13.0
