Date,Time,TTF,Lat,Long,X,Y,Temp
2012-06-10,00:15:00,62,62.89822,8.24105,37.0,27.0,7.0
2012-06-10,00:45:00,43,62.898188,8.24118,4.0,2.0,7.0
2012-06-10,01:15:00,30,62.898172,8.241077,0.0,0.0,7.0
2012-06-10,01:45:00,30,62.898195,8.24121,0.0,0.0,7.0
2012-06-10,02:15:00,30,62.898237,8.240492,15.0,9.0,7.0
2012-06-10,02:45:00,30,62.897305,8.241613,12.0,8.0,6.0
2012-06-10,03:15:00,30,62.89734,8.242717,17.0,10.0,6.0
2012-06-10,03:45:00,44,62.897218,8.24251,1.0,0.0,5.0
2012-06-10,04:15:00,30,62.897292,8.242768,0.0,0.0,5.0
2012-06-10,04:45:00,30,62.895892,8.24502,14.0,8.0,5.0
2012-06-10,05:15:00,44,62.894995,8.2461,2.0,2.0,6.0
2012-06-10,05:45:00,30,62.894978,8.246312,0.0,0.0,7.0
2012-06-10,06:15:00,45,62.895015,8.246263,0.0,1.0,8.0
2012-06-10,06:45:00,30,62.894998,8.24628,2.0,2.0,8.0
2012-06-10,07:15:00,30,62.896633,8.243622,6.0,0.0,9.0
2012-06-10,07:45:00,30,62.897403,8.2418,19.0,17.0,9.0
2012-06-10,08:15:00,30,62.898133,8.240698,19.0,11.0,8.0
2012-06-10,08:45:00,71,62.898362,8.239575,41.0,23.0,10.0
2012-06-10,09:15:00,45,62.895912,8.244623,13.0,13.0,9.0
2012-06-10,09:45:00,30,62.891748,8.245213,19.0,17.0,9.0
2012-06-10,10:15:00,60,62.891845,8.24515,30.0,27.0,10.0
2012-06-10,10:45:00,68,62.891683,8.24561,3.0,4.0,12.0
2012-06-10,11:15:00,40,62.891863,8.245265,14.0,11.0,13.0
2012-06-10,11:45:00,30,62.891987,8.246182,18.0,9.0,10.0
2012-06-10,12:15:00,44,62.891593,8.244035,27.0,23.0,10.0
2012-06-10,12:45:00,30,62.891792,8.245455,0.0,1.0,11.0
2012-06-10,13:15:00,45,62.891667,8.245533,0.0,1.0,13.0
2012-06-10,13:45:00,30,62.891767,8.245358,0.0,0.0,13.0
2012-06-10,14:15:00,30,62.891752,8.245437,0.0,1.0,12.0
2012-06-10,14:45:00,30,62.887563,8.233707,4.0,1.0,11.0
2012-06-10,15:15:00,50,62.88859,8.23372,24.0,21.0,11.0
2012-06-10,15:45:00,71,62.8886,8.236847,47.0,25.0,11.0
2012-06-10,16:15:00,60,62.888485,8.236842,34.0,16.0,11.0
2012-06-10,16:45:00,62,62.889265,8.240942,44.0,25.0,10.0
2012-06-10,17:15:00,30,62.892015,8.246478,14.0,5.0,10.0
2012-06-10,17:45:00,30,62.89235,8.247802,0.0,0.0,9.0
2012-06-10,18:15:00,45,62.892307,8.24722,2.0,0.0,10.0
2012-06-10,18:45:00,30,62.892365,8.247033,0.0,0.0,10.0
2012-06-10,19:15:00,30,62.891857,8.245125,4.0,4.0,9.0
2012-06-10,19:45:00,79,62.891905,8.244888,47.0,32.0,8.0
2012-06-10,20:15:00,62,62.892103,8.247453,29.0,22.0,8.0
2012-06-10,20:45:00,44,62.893407,8.252143,25.0,14.0,7.0
2012-06-10,21:15:00,30,62.894257,8.25597,0.0,1.0,5.0
2012-06-10,21:45:00,30,62.894242,8.256025,0.0,0.0,5.0
2012-06-10,22:15:00,30,62.894208,8.25636,12.0,8.0,5.0
2012-06-10,22:45:00,30,62.897658,8.253755,15.0,11.0,5.0
2012-06-10,23:15:00,45,62.897697,8.253938,11.0,3.0,6.0
2012-06-10,23:45:00,30,62.897638,8.253857,0.0,0.0,6.0
2012-06-11,00:15:00,30,62.897667,8.253845,13.0,6.0,7.0
2012-06-11,00:45:00,44,62.897645,8.253875,6.0,8.0,7.0
2012-06-11,01:15:00,30,62.897682,8.253758,8.0,4.0,7.0
2012-06-11,01:45:00,30,62.89766,8.253785,0.0,2.0,6.0
2012-06-11,02:15:00,30,62.900565,8.247902,13.0,3.0,4.0
2012-06-11,02:45:00,45,62.899297,8.250717,24.0,23.0,5.0
2012-06-11,03:15:00,30,62.89877,8.250642,16.0,11.0,6.0
2012-06-11,03:45:00,45,62.89885,8.250968,0.0,0.0,6.0
2012-06-11,04:15:00,30,62.898907,8.25096,0.0,1.0,7.0
2012-06-11,04:45:00,30,62.898695,8.250917,0.0,0.0,7.0
2012-06-11,05:15:00,30,62.89889,8.25088,4.0,2.0,9.0
2012-06-11,05:45:00,38,62.8996,8.24906,23.0,10.0,8.0
2012-06-11,06:15:00,30,62.901767,8.24564,3.0,0.0,8.0
2012-06-11,06:45:00,30,62.90179,8.245622,0.0,0.0,9.0
