Date,Time,TTF,Lat,Long,X,Y,Temp
2014-06-13,00:15:00,44,62.90542,8.224957,0,0.0,13.0
2014-06-13,00:45:00,30,62.905435,8.224938,0,0.0,13.0
2014-06-13,01:15:00,30,62.904543,8.223635,1,0.0,11.0
2014-06-13,01:45:00,30,62.90379,8.223175,0,0.0,10.0
2014-06-13,02:15:00,42,62.90372,8.223198,0,0.0,11.0
2014-06-13,02:45:00,30,62.903647,8.223193,0,0.0,13.0
2014-06-13,03:15:00,30,62.903697,8.223242,0,0.0,14.0
2014-06-13,03:45:00,30,62.902808,8.223798,14,13.0,10.0
2014-06-13,04:15:00,30,62.90351,8.224197,16,15.0,8.0
2014-06-13,04:45:00,30,62.902315,8.226805,22,15.0,7.0
2014-06-13,05:15:00,30,62.902298,8.226848,17,8.0,7.0
2014-06-13,05:45:00,44,62.902337,8.226732,26,15.0,8.0
2014-06-13,06:15:00,30,62.902193,8.226738,10,2.0,10.0
2014-06-13,06:45:00,30,62.901267,8.227945,9,4.0,10.0
2014-06-13,07:15:00,30,62.901145,8.22783,11,6.0,9.0
2014-06-13,07:45:00,43,62.900958,8.227925,0,0.0,11.0
2014-06-13,08:15:00,30,62.901067,8.227833,0,0.0,13.0
2014-06-13,08:45:00,30,62.89901,8.225433,16,15.0,9.0
2014-06-13,09:15:00,30,62.899445,8.22633,15,9.0,10.0
2014-06-13,09:45:00,63,62.900325,8.22604,34,14.0,10.0
2014-06-13,10:15:00,41,62.900262,8.223983,19,11.0,9.0
2014-06-13,10:45:00,42,62.900348,8.224467,0,4.0,9.0
2014-06-13,11:15:00,30,62.900435,8.224365,0,0.0,14.0
2014-06-13,11:45:00,72,62.900002,8.225292,11,25.0,14.0
2014-06-13,12:15:00,75,62.899737,8.225455,0,0.0,14.0
2014-06-13,12:45:00,43,62.90039,8.224793,0,0.0,15.0
2014-06-13,13:15:00,30,62.900207,8.224487,10,8.0,13.0
2014-06-13,13:45:00,30,62.900752,8.22221,16,4.0,11.0
2014-06-13,14:15:00,30,62.900053,8.223767,13,17.0,11.0
2014-06-13,14:45:00,37,62.898485,8.22437,15,13.0,11.0
2014-06-13,15:15:00,66,62.898693,8.225163,0,1.0,13.0
2014-06-13,15:45:00,30,62.898755,8.22521,0,0.0,15.0
2014-06-13,16:15:00,30,62.898783,8.225152,2,1.0,16.0
2014-06-13,16:45:00,42,62.89881,8.225447,0,0.0,12.0
2014-06-13,17:15:00,30,62.899783,8.228397,11,8.0,11.0
2014-06-13,17:45:00,30,62.899137,8.228628,0,2.0,10.0
2014-06-13,18:15:00,43,62.899183,8.229378,0,0.0,12.0
2014-06-13,18:45:00,30,62.899193,8.229303,1,0.0,16.0
2014-06-13,19:15:00,30,62.899173,8.22932,0,0.0,19.0
2014-06-13,19:45:00,30,62.89843,8.23187,16,8.0,11.0
2014-06-13,20:15:00,30,62.897627,8.231882,22,12.0,8.0
2014-06-13,20:45:00,42,62.897493,8.233657,28,18.0,6.0
2014-06-13,21:15:00,43,62.897518,8.235967,9,21.0,5.0
2014-06-13,21:45:00,30,62.897778,8.236495,0,1.0,5.0
2014-06-13,22:15:00,30,62.897683,8.23652,0,0.0,8.0
2014-06-13,22:45:00,43,62.897758,8.236397,0,0.0,10.0
2014-06-13,23:15:00,30,62.89711,8.240493,16,9.0,6.0
2014-06-13,23:45:00,36,62.897757,8.240762,23,14.0,5.0
2014-06-14,00:15:00,30,62.89775,8.241627,2,2.0,5.0
2014-06-14,00:45:00,37,62.897722,8.241585,0,0.0,6.0
