Date,Time,TTF,Lat,Long,2D3D,Alt,DOP,SVs,FOM,X,Y,Temp,Bat,Status,SCap,GPS,GSM
2016-06-18,00:15:00,38,62.986315,8.248872,3D,47.0,1.1,7,0,0,0.0,17.0,602.0,1000010.0,0.0,1.0,00000000
2016-06-18,00:45:00,30,62.986395,8.2489,3D,48.0,1.5,5,0,10,2.0,16.0,603.0,1000010.0,0.0,1.0,00000000
2016-06-18,01:15:00,60,62.986265,8.248782,2D,0.0,3.2,3,0,0,0.0,16.0,601.0,10000010.0,0.0,1.0,00000000
2016-06-18,01:45:00,44,62.98637,8.248903,3D,33.0,1.3,6,0,0,0.0,15.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,02:15:00,30,62.986223,8.248783,3D,-11.0,3.3,5,0,0,0.0,14.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,02:45:00,30,62.98633,8.248842,3D,26.0,1.7,4,0,11,12.0,13.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,03:15:00,44,62.98634,8.248708,3D,19.0,2.1,5,0,2,0.0,14.0,599.0,1000010.0,0.0,1.0,00000000
2016-06-18,03:45:00,30,62.986363,8.248922,3D,42.0,2.9,4,0,0,0.0,14.0,600.0,1000010.0,0.0,1.0,00000000
2016-06-18,04:15:00,44,62.986257,8.248682,3D,27.0,2.2,5,0,2,2.0,15.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,04:45:00,30,62.98612,8.248823,3D,-4.0,3.4,4,0,0,0.0,16.0,603.0,1000010.0,0.0,1.0,00000000
2016-06-18,05:15:00,30,62.987117,8.24878,3D,90.0,5.8,4,0,0,0.0,16.0,603.0,1000010.0,0.0,1.0,00000000
2016-06-18,05:45:00,30,62.985048,8.249438,3D,-16.0,9.1,4,0,5,0.0,15.0,602.0,1000010.0,0.0,1.0,00000000
2016-06-18,06:15:00,44,62.984837,8.249802,3D,-23.0,6.7,4,0,1,1.0,14.0,600.0,1000010.0,0.0,1.0,00000000
2016-06-18,06:45:00,30,62.986292,8.249027,3D,47.0,4.0,4,0,0,0.0,14.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,07:15:00,44,62.986323,8.248863,3D,27.0,1.9,6,0,1,0.0,14.0,600.0,1000010.0,0.0,1.0,00000000
2016-06-18,07:45:00,30,62.986402,8.2487,3D,36.0,1.7,5,0,9,12.0,14.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,08:15:00,30,62.986335,8.24887,3D,42.0,1.6,5,0,10,7.0,13.0,600.0,1000010.0,0.0,1.0,00000000
2016-06-18,08:45:00,45,62.986305,8.248808,3D,35.0,1.3,7,0,0,1.0,15.0,599.0,1000010.0,0.0,1.0,00000000
2016-06-18,09:15:00,30,62.986367,8.248805,3D,43.0,1.4,6,0,2,0.0,15.0,602.0,1000010.0,0.0,1.0,00000000
2016-06-18,09:45:00,30,62.986215,8.249373,3D,-2.0,3.6,4,0,16,16.0,14.0,600.0,1000010.0,0.0,1.0,00000000
2016-06-18,10:15:00,39,62.986058,8.249797,3D,29.0,1.7,5,0,20,15.0,12.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-18,10:45:00,39,62.986428,8.249515,3D,27.0,2.1,4,0,18,10.0,12.0,597.0,1000010.0,0.0,1.0,00000000
2016-06-18,11:15:00,33,62.986458,8.24902,3D,35.0,1.9,5,0,17,12.0,12.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-18,11:45:00,62,62.98588,8.249842,3D,8.0,2.0,5,0,44,34.0,13.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-18,12:15:00,31,62.985718,8.250897,3D,12.0,2.8,4,0,19,13.0,12.0,597.0,1000010.0,0.0,1.0,00000000
2016-06-18,12:45:00,44,62.985897,8.24988,3D,11.0,2.1,5,0,0,0.0,14.0,599.0,1000010.0,0.0,1.0,00000000
2016-06-18,13:15:00,30,62.9861,8.250033,3D,18.0,1.8,5,0,12,14.0,13.0,600.0,1000010.0,0.0,1.0,00000000
2016-06-18,13:45:00,44,62.98595,8.249933,3D,20.0,1.4,6,0,5,4.0,16.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,14:15:00,30,62.985982,8.249983,3D,13.0,1.4,6,0,4,2.0,16.0,602.0,1000010.0,0.0,1.0,00000000
2016-06-18,14:45:00,30,62.986052,8.249972,3D,16.0,1.5,5,0,3,1.0,15.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,15:15:00,30,62.985858,8.250048,3D,10.0,1.9,5,0,21,16.0,13.0,601.0,1000010.0,0.0,1.0,00000000
2016-06-18,15:45:00,48,62.986148,8.249715,3D,9.0,3.3,4,0,25,14.0,13.0,596.0,1000010.0,0.0,1.0,00000000
2016-06-18,16:15:00,71,62.986238,8.24952,3D,19.0,2.7,4,0,28,27.0,12.0,597.0,1000010.0,0.0,1.0,00000000
2016-06-18,16:45:00,32,62.986393,8.249185,3D,15.0,2.0,4,0,13,12.0,11.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-18,17:15:00,30,62.98616,8.248795,3D,14.0,2.3,4,0,2,2.0,10.0,597.0,1000010.0,0.0,1.0,00000000
2016-06-18,17:45:00,44,62.986072,8.248935,3D,29.0,1.5,5,0,2,2.0,11.0,596.0,1000010.0,0.0,1.0,00000000
2016-06-18,18:15:00,30,62.986087,8.248907,3D,27.0,1.3,5,0,0,0.0,11.0,596.0,1000010.0,0.0,1.0,00000000
2016-06-18,18:45:00,74,62.986135,8.249465,3D,19.0,1.8,5,0,30,29.0,11.0,594.0,1000010.0,0.0,1.0,00000000
2016-06-18,19:15:00,30,62.985635,8.250565,3D,5.0,1.4,5,0,19,16.0,11.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-18,19:45:00,30,62.985665,8.250842,3D,8.0,1.3,5,0,12,9.0,11.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-18,20:15:00,30,62.986097,8.250028,3D,13.0,1.2,5,0,9,13.0,11.0,597.0,1000010.0,0.0,1.0,00000000
2016-06-18,20:45:00,74,62.985972,8.249087,3D,35.0,1.3,5,0,6,0.0,11.0,594.0,1000010.0,0.0,1.0,00000000
2016-06-18,21:15:00,50,62.985483,8.248165,3D,65.0,4.0,4,0,2,0.0,11.0,595.0,1000010.0,0.0,1.0,00000000
2016-06-18,21:45:00,Time Out,0.0,0.0,12,595.0,1000.0,0,1,0,,,,,,,
2016-06-18,22:15:00,Time Out,11.0,5.0,15,598.0,1000.0,0,1,0,,,,,,,
2016-06-18,22:45:00,44,62.986022,8.248932,3D,11.0,1.4,6,0,1,0.0,14.0,597.0,1000010.0,0.0,1.0,00000000
2016-06-18,23:15:00,30,62.986067,8.248945,3D,18.0,1.4,5,0,0,2.0,14.0,600.0,1000010.0,0.0,1.0,00000000
2016-06-18,23:45:00,68,62.986045,8.249272,3D,35.0,4.1,4,0,3,6.0,12.0,596.0,1000010.0,0.0,1.0,00000000
2016-06-19,00:15:00,Time Out,2.0,0.0,12,596.0,1000.0,0,1,0,,,,,,,
2016-06-19,00:45:00,Time Out,8.0,2.0,12,594.0,1000.0,0,1,0,,,,,,,
2016-06-19,01:15:00,62,62.986317,8.249453,3D,27.0,2.4,4,0,19,22.0,10.0,593.0,1000010.0,0.0,1.0,00000000
2016-06-19,01:45:00,60,62.986325,8.249552,2D,0.0,2.3,3,0,27,28.0,9.0,593.0,10000010.0,0.0,1.0,00000000
2016-06-19,02:15:00,44,62.986128,8.249828,3D,7.0,1.8,4,0,11,6.0,9.0,594.0,1000010.0,0.0,1.0,00000000
2016-06-19,02:45:00,30,62.986187,8.249913,3D,-16.0,2.6,4,0,0,1.0,10.0,597.0,1000010.0,0.0,1.0,00000000
2016-06-19,03:15:00,64,62.985882,8.2502,2D,0.0,4.3,3,0,29,27.0,10.0,595.0,10000010.0,0.0,1.0,00000000
2016-06-19,03:45:00,44,62.986253,8.249757,3D,20.0,2.3,5,0,0,0.0,10.0,596.0,1000010.0,0.0,1.0,00000000
2016-06-19,04:15:00,30,62.986037,8.249713,3D,21.0,3.5,4,0,0,1.0,13.0,599.0,1000010.0,0.0,1.0,00000000
2016-06-19,04:45:00,64,62.986198,8.249805,2D,0.0,5.6,3,0,40,30.0,10.0,594.0,10000010.0,0.0,1.0,00000000
2016-06-19,05:15:00,44,62.985453,8.25099,3D,2.0,2.6,4,0,31,19.0,9.0,594.0,1000010.0,0.0,1.0,00000000
2016-06-19,05:45:00,44,62.986097,8.249863,3D,11.0,2.7,6,0,12,11.0,9.0,594.0,1000010.0,0.0,1.0,00000000
2016-06-19,06:15:00,30,62.986195,8.249855,3D,23.0,3.1,5,0,0,0.0,11.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-19,06:45:00,30,62.986225,8.249912,3D,24.0,2.8,5,0,3,11.0,11.0,598.0,1000010.0,0.0,1.0,00000000
2016-06-19,07:15:00,30,62.986258,8.25003,3D,10.0,2.3,4,0,8,5.0,9.0,595.0,1000010.0,0.0,1.0,00000000
2016-06-19,07:45:00,44,62.986043,8.248802,3D,34.0,1.8,5,0,10,5.0,9.0,595.0,1000010.0,0.0,1.0,00000000
2016-06-19,08:15:00,30,62.986413,8.249228,3D,28.0,1.6,6,0,2,1.0,10.0,595.0,1000010.0,0.0,1.0,00000000
2016-06-19,08:45:00,30,62.986283,8.249553,3D,50.0,2.1,5,0,1,0.0,9.0,594.0,1000010.0,0.0,1.0,00000000
