Date,Time,TTF,Lat,Long,X,Y,Temp
2013-06-16,00:15:00,30,62.988095,8.22462,0.0,0.0,9.0
2013-06-16,00:45:00,42,62.988358,8.224913,0.0,0.0,11.0
2013-06-16,00:45:00,Mortality,11.0,610.0,,,
2013-06-16,01:15:00,30,62.988437,8.224945,0.0,0.0,10.0
2013-06-16,01:45:00,30,62.988472,8.224797,0.0,0.0,9.0
2013-06-16,02:15:00,42,62.98849,8.22494,0.0,0.0,9.0
2013-06-16,02:45:00,30,62.988355,8.224747,0.0,0.0,10.0
2013-06-16,03:15:00,42,62.98873,8.225137,0.0,0.0,10.0
2013-06-16,03:45:00,30,62.987937,8.226803,0.0,0.0,9.0
2013-06-16,04:15:00,30,62.98747,8.225957,0.0,0.0,9.0
2013-06-16,04:45:00,30,62.987835,8.226652,0.0,0.0,10.0
2013-06-16,05:15:00,42,62.988223,8.227363,0.0,0.0,11.0
2013-06-16,05:45:00,30,62.988448,8.227123,0.0,0.0,11.0
2013-06-16,05:45:00,Mortality,11.0,612.0,,,
2013-06-16,06:15:00,39,62.988272,8.227703,0.0,0.0,14.0
2013-06-16,06:45:00,43,62.988507,8.227437,0.0,0.0,16.0
2013-06-16,07:15:00,30,62.988382,8.227428,0.0,0.0,18.0
2013-06-16,07:45:00,30,62.98862,8.228563,0.0,0.0,18.0
2013-06-16,08:15:00,45,62.98869,8.22867,0.0,0.0,16.0
2013-06-16,08:45:00,42,62.9886,8.228247,0.0,0.0,16.0
2013-06-16,09:15:00,30,62.989188,8.226967,0.0,0.0,17.0
2013-06-16,09:45:00,36,62.988747,8.228458,0.0,0.0,18.0
2013-06-16,10:15:00,43,62.988857,8.22897,0.0,0.0,18.0
2013-06-16,10:45:00,30,62.98867,8.228862,0.0,0.0,19.0
2013-06-16,11:15:00,30,62.988632,8.230098,0.0,0.0,20.0
2013-06-16,11:45:00,67,62.988728,8.230227,0.0,0.0,20.0
2013-06-16,12:15:00,42,62.988883,8.230757,0.0,0.0,19.0
2013-06-16,12:45:00,30,62.988928,8.230275,0.0,0.0,18.0
2013-06-16,13:15:00,34,62.988818,8.230328,0.0,0.0,21.0
2013-06-16,13:45:00,30,62.98868,8.229928,0.0,0.0,20.0
2013-06-16,14:15:00,30,62.98943,8.23154,0.0,0.0,19.0
2013-06-16,14:45:00,63,62.98922,8.231378,0.0,0.0,19.0
2013-06-16,15:15:00,42,62.988925,8.230218,0.0,0.0,16.0
2013-06-16,15:45:00,77,62.989397,8.227427,0.0,0.0,15.0
2013-06-16,16:15:00,42,62.988137,8.224295,0.0,0.0,16.0
2013-06-16,16:45:00,40,62.988215,8.224935,0.0,0.0,17.0
2013-06-16,17:15:00,62,62.988513,8.227628,0.0,0.0,18.0
2013-06-16,17:45:00,63,62.988353,8.228693,0.0,0.0,19.0
2013-06-16,18:15:00,30,62.988402,8.22984,0.0,0.0,16.0
2013-06-16,18:45:00,81,62.988292,8.229848,0.0,0.0,15.0
2013-06-16,18:45:00,Mortality,15.0,610.0,,,
2013-06-16,19:15:00,30,62.988157,8.229108,0.0,0.0,15.0
2013-06-16,19:45:00,42,62.986737,8.22674,0.0,0.0,13.0
2013-06-16,20:15:00,39,62.986908,8.226798,0.0,0.0,14.0
2013-06-16,20:45:00,30,62.986565,8.226203,0.0,0.0,14.0
2013-06-16,21:15:00,30,62.986822,8.227035,0.0,0.0,13.0
2013-06-16,21:45:00,30,62.986857,8.225915,0.0,0.0,13.0
2013-06-16,22:15:00,69,62.98854,8.223283,0.0,0.0,13.0
2013-06-16,22:45:00,42,62.988077,8.224367,0.0,0.0,13.0
2013-06-16,23:15:00,30,62.988128,8.22437,0.0,0.0,16.0
2013-06-16,23:45:00,30,62.988128,8.224438,0.0,0.0,16.0
2013-06-17,00:15:00,30,62.988047,8.224643,0.0,0.0,15.0
2013-06-17,00:45:00,43,62.988158,8.224427,0.0,0.0,13.0
2013-06-17,01:15:00,30,62.988292,8.223943,0.0,0.0,12.0
2013-06-17,01:45:00,30,62.987063,8.225712,0.0,0.0,13.0
2013-06-17,02:15:00,43,62.988035,8.224318,0.0,0.0,13.0
2013-06-17,02:45:00,30,62.987885,8.229108,0.0,0.0,12.0
2013-06-17,03:15:00,30,62.988113,8.229728,0.0,0.0,11.0
2013-06-17,03:45:00,30,62.988408,8.22825,0.0,0.0,12.0
2013-06-17,04:15:00,55,62.988568,8.229228,0.0,0.0,12.0
2013-06-17,04:45:00,40,62.98778,8.226965,0.0,0.0,11.0
2013-06-17,05:15:00,57,62.988053,8.224558,0.0,0.0,13.0
2013-06-17,05:45:00,30,62.988043,8.224658,0.0,0.0,13.0
2013-06-17,06:15:00,79,62.988188,8.224673,0.0,0.0,12.0
2013-06-17,06:45:00,30,62.989252,8.226507,0.0,0.0,12.0
2013-06-17,07:15:00,62,62.989287,8.227515,0.0,0.0,11.0
2013-06-17,07:45:00,30,62.989233,8.227813,0.0,0.0,10.0
2013-06-17,07:46:00,Mortality,10.0,611.0,,,
2013-06-17,08:15:00,30,62.989433,8.228032,0.0,0.0,11.0
2013-06-17,08:45:00,44,62.989412,8.227788,0.0,0.0,11.0
2013-06-17,09:15:00,Time Out,0.0,0.0,0.0,,
2013-06-17,09:45:00,43,62.9894,8.22828,0.0,0.0,13.0
2013-06-17,10:15:00,38,62.988963,8.229702,0.0,0.0,12.0
2013-06-17,10:45:00,30,62.989203,8.230162,0.0,0.0,11.0
2013-06-17,11:15:00,30,62.989278,8.230592,0.0,0.0,11.0
2013-06-17,11:45:00,78,62.989275,8.23086,0.0,0.0,12.0
2013-06-17,12:15:00,Time Out,0.0,0.0,0.0,,
2013-06-17,12:45:00,43,62.989123,8.230062,0.0,0.0,12.0
2013-06-17,13:15:00,30,62.989055,8.229968,0.0,0.0,13.0
2013-06-17,13:45:00,39,62.989275,8.231032,0.0,0.0,12.0
