Date,Time,TTF,Lat,Long,X,Y,Temp
2013-06-23,00:15:00,43,62.889355,8.228788,0.0,0.0,12.0
2013-06-23,00:45:00,30,62.889372,8.22887,0.0,0.0,14.0
2013-06-23,01:15:00,30,62.8894,8.228793,0.0,0.0,15.0
2013-06-23,01:45:00,30,62.889135,8.229768,16.0,17.0,12.0
2013-06-23,02:15:00,43,62.889132,8.235735,26.0,23.0,10.0
2013-06-23,02:45:00,30,62.88816,8.236203,15.0,17.0,10.0
2013-06-23,03:15:00,66,62.888893,8.240937,28.0,31.0,10.0
2013-06-23,03:45:00,42,62.889212,8.239972,18.0,10.0,10.0
2013-06-23,04:15:00,30,62.889173,8.239845,0.0,2.0,11.0
2013-06-23,04:45:00,42,62.88983,8.242638,21.0,9.0,10.0
2013-06-23,05:15:00,30,62.88938,8.239885,0.0,1.0,11.0
2013-06-23,05:45:00,30,62.889047,8.2402,4.0,0.0,12.0
2013-06-23,06:15:00,30,62.88903,8.240258,5.0,5.0,11.0
2013-06-23,06:45:00,42,62.889195,8.240105,0.0,0.0,13.0
2013-06-23,07:15:00,30,62.889327,8.240353,12.0,13.0,13.0
2013-06-23,07:45:00,30,62.889327,8.240702,4.0,16.0,14.0
2013-06-23,08:15:00,30,62.889508,8.241822,0.0,2.0,15.0
2013-06-23,08:45:00,30,62.89034,8.240402,2.0,2.0,18.0
2013-06-23,09:15:00,43,62.889818,8.242595,25.0,13.0,16.0
2013-06-23,09:45:00,42,62.888382,8.241422,15.0,12.0,16.0
2013-06-23,10:15:00,30,62.887202,8.240582,15.0,12.0,16.0
2013-06-23,10:45:00,31,62.88741,8.239665,0.0,0.0,16.0
2013-06-23,11:15:00,30,62.887312,8.239982,2.0,0.0,19.0
2013-06-23,11:45:00,30,62.887297,8.240248,3.0,3.0,22.0
2013-06-23,12:15:00,43,62.887452,8.242972,25.0,18.0,21.0
2013-06-23,12:45:00,30,62.887837,8.245753,18.0,9.0,20.0
2013-06-23,13:15:00,32,62.888565,8.24674,19.0,11.0,18.0
2013-06-23,13:45:00,30,62.888613,8.246748,0.0,0.0,26.0
2013-06-23,14:15:00,30,62.888593,8.246718,3.0,2.0,31.0
2013-06-23,14:45:00,30,62.888537,8.246975,16.0,12.0,24.0
2013-06-23,15:15:00,43,62.89015,8.247945,21.0,23.0,20.0
2013-06-23,15:45:00,30,62.891805,8.245705,17.0,16.0,16.0
2013-06-23,16:15:00,34,62.892258,8.24712,7.0,1.0,14.0
2013-06-23,16:45:00,30,62.890988,8.243382,0.0,0.0,14.0
2013-06-23,17:15:00,43,62.891043,8.243288,0.0,0.0,17.0
2013-06-23,17:45:00,30,62.891035,8.243295,0.0,1.0,16.0
2013-06-23,18:15:00,30,62.891012,8.245948,16.0,19.0,12.0
2013-06-23,18:45:00,43,62.890362,8.244738,26.0,24.0,10.0
2013-06-23,19:15:00,30,62.890083,8.242912,0.0,0.0,11.0
2013-06-23,19:45:00,30,62.890482,8.24206,21.0,13.0,10.0
2013-06-23,20:15:00,30,62.891268,8.244022,2.0,0.0,11.0
2013-06-23,20:45:00,30,62.891338,8.24401,1.0,0.0,12.0
2013-06-23,21:15:00,43,62.891275,8.24399,0.0,0.0,13.0
2013-06-23,21:45:00,30,62.891297,8.24387,1.0,0.0,14.0
2013-06-23,22:15:00,30,62.891293,8.243907,0.0,1.0,14.0
2013-06-23,22:45:00,30,62.891238,8.244143,0.0,1.0,14.0
2013-06-23,23:15:00,30,62.891262,8.243913,0.0,0.0,14.0
2013-06-23,23:45:00,30,62.891278,8.243887,0.0,0.0,14.0
2013-06-24,00:15:00,43,62.889972,8.248625,2.0,2.0,11.0
2013-06-24,00:45:00,30,62.889075,8.253707,12.0,14.0,10.0
2013-06-24,01:15:00,42,62.888842,8.252883,33.0,22.0,10.0
2013-06-24,01:45:00,30,62.88921,8.257817,14.0,11.0,10.0
2013-06-24,02:15:00,30,62.889667,8.257833,16.0,12.0,11.0
2013-06-24,02:45:00,42,62.889753,8.258163,3.0,1.0,11.0
2013-06-24,03:15:00,30,62.88952,8.25805,0.0,0.0,13.0
2013-06-24,03:45:00,30,62.888645,8.258517,0.0,0.0,14.0
2013-06-24,04:15:00,47,62.889573,8.257543,11.0,7.0,15.0
2013-06-24,04:45:00,30,62.888043,8.246782,18.0,12.0,11.0
2013-06-24,05:15:00,30,62.888805,8.245482,15.0,9.0,12.0
2013-06-24,05:45:00,40,62.888657,8.245788,0.0,0.0,13.0
2013-06-24,06:15:00,30,62.888435,8.24658,0.0,0.0,14.0
2013-06-24,06:45:00,42,62.888558,8.245932,0.0,0.0,16.0
2013-06-24,07:15:00,30,62.888548,8.245868,0.0,0.0,18.0
2013-06-24,07:45:00,30,62.888268,8.24649,14.0,12.0,16.0
2013-06-24,08:15:00,30,62.887858,8.245527,16.0,13.0,14.0
2013-06-24,08:45:00,30,62.88797,8.245122,18.0,16.0,14.0
2013-06-24,09:15:00,42,62.88797,8.244878,28.0,16.0,16.0
2013-06-24,09:45:00,30,62.887968,8.244998,0.0,1.0,17.0
2013-06-24,10:15:00,30,62.887975,8.244922,1.0,1.0,20.0
2013-06-24,10:45:00,32,62.887963,8.244893,3.0,3.0,21.0
2013-06-24,11:15:00,30,62.88805,8.244897,0.0,0.0,20.0
2013-06-24,11:45:00,30,62.888208,8.246562,18.0,16.0,17.0
2013-06-24,12:15:00,37,62.888497,8.246948,17.0,15.0,15.0
2013-06-24,12:45:00,30,62.888853,8.247347,15.0,7.0,16.0
2013-06-24,13:15:00,43,62.88856,8.248688,29.0,23.0,16.0
2013-06-24,13:45:00,30,62.888195,8.249785,17.0,8.0,16.0
2013-06-24,14:15:00,30,62.889952,8.260743,12.0,8.0,18.0
2013-06-24,14:45:00,30,62.891775,8.265088,19.0,11.0,20.0
2013-06-24,15:15:00,43,62.891395,8.262925,0.0,0.0,18.0
2013-06-24,15:45:00,30,62.89161,8.263198,0.0,0.0,17.0
2013-06-24,16:15:00,30,62.891695,8.26382,0.0,0.0,17.0
2013-06-24,16:45:00,30,62.89167,8.263808,2.0,1.0,15.0
2013-06-24,17:15:00,43,62.891658,8.263665,1.0,1.0,14.0
2013-06-24,17:45:00,30,62.89145,8.26397,11.0,11.0,13.0
2013-06-24,18:15:00,30,62.890052,8.264168,15.0,9.0,11.0
2013-06-24,18:45:00,43,62.888018,8.25539,29.0,27.0,11.0
2013-06-24,19:15:00,30,62.886985,8.25233,18.0,17.0,12.0
2013-06-24,19:45:00,30,62.886938,8.2527,15.0,7.0,12.0
2013-06-24,20:15:00,30,62.886963,8.252713,0.0,0.0,12.0
2013-06-24,20:45:00,30,62.887835,8.254715,12.0,5.0,12.0
2013-06-24,21:15:00,43,62.888737,8.252652,19.0,19.0,11.0
2013-06-24,21:45:00,30,62.888983,8.252018,0.0,1.0,11.0
2013-06-24,22:15:00,30,62.889035,8.251453,0.0,0.0,11.0
2013-06-24,22:45:00,42,62.888908,8.252558,0.0,0.0,11.0
2013-06-24,23:15:00,30,62.888843,8.252467,0.0,0.0,11.0
2013-06-24,23:45:00,30,62.88875,8.252392,0.0,0.0,11.0
2013-06-25,00:15:00,42,62.889097,8.25239,2.0,0.0,11.0
2013-06-25,00:45:00,30,62.88877,8.252037,11.0,9.0,9.0
2013-06-25,01:15:00,30,62.889288,8.253648,6.0,7.0,9.0
2013-06-25,01:45:00,62,62.889097,8.254288,39.0,24.0,9.0
2013-06-25,02:15:00,61,62.887475,8.24295,22.0,23.0,9.0
2013-06-25,02:45:00,42,62.885938,8.231358,17.0,11.0,9.0
2013-06-25,03:15:00,62,62.885292,8.227477,0.0,0.0,10.0
2013-06-25,03:45:00,42,62.88519,8.227232,1.0,0.0,11.0
2013-06-25,04:15:00,30,62.885208,8.227397,0.0,0.0,11.0
2013-06-25,04:45:00,30,62.886007,8.229697,14.0,11.0,10.0
2013-06-25,05:15:00,43,62.88623,8.230937,14.0,21.0,10.0
2013-06-25,05:45:00,42,62.886603,8.23208,12.0,9.0,10.0
2013-06-25,06:15:00,88,62.886623,8.23242,0.0,0.0,10.0
2013-06-25,06:45:00,30,62.8866,8.232278,0.0,0.0,11.0
2013-06-25,07:15:00,30,62.88671,8.231918,7.0,2.0,13.0
2013-06-25,07:45:00,30,62.883988,8.228758,14.0,12.0,11.0
2013-06-25,08:15:00,43,62.884133,8.228853,22.0,21.0,11.0
2013-06-25,08:45:00,43,62.884108,8.229013,1.0,0.0,11.0
2013-06-25,09:15:00,41,62.885045,8.229102,21.0,18.0,11.0
2013-06-25,09:45:00,30,62.885317,8.229923,19.0,9.0,11.0
2013-06-25,10:15:00,43,62.88685,8.232227,23.0,24.0,11.0
2013-06-25,10:45:00,30,62.88685,8.232142,0.0,1.0,11.0
2013-06-25,11:15:00,30,62.887032,8.232515,0.0,0.0,13.0
2013-06-25,11:45:00,43,62.886695,8.232025,0.0,3.0,16.0
2013-06-25,12:15:00,86,62.886637,8.232198,0.0,0.0,18.0
2013-06-25,12:45:00,44,62.886542,8.23195,3.0,2.0,15.0
2013-06-25,13:15:00,30,62.887223,8.231718,0.0,0.0,14.0
2013-06-25,13:45:00,30,62.886793,8.232025,0.0,1.0,16.0
2013-06-25,14:15:00,42,62.886853,8.231932,0.0,0.0,17.0
2013-06-25,14:45:00,30,62.886487,8.2315,18.0,18.0,12.0
2013-06-25,15:15:00,30,62.88634,8.230518,16.0,9.0,11.0
2013-06-25,15:45:00,63,62.886215,8.2312,22.0,17.0,10.0
2013-06-25,16:15:00,86,62.886648,8.231468,54.0,32.0,11.0
2013-06-25,16:45:00,70,62.886715,8.232073,0.0,1.0,10.0
