Date,Time,TTF,Lat,Long,X,Y,Temp
2012-06-10,00:15:00,30,62.98991,8.205953,5,6.0,10.0
2012-06-10,00:45:00,30,62.989623,8.204588,22,19.0,7.0
2012-06-10,01:15:00,41,62.990175,8.205048,29,28.0,6.0
2012-06-10,01:45:00,30,62.989832,8.20584,0,0.0,8.0
2012-06-10,02:15:00,44,62.989663,8.204867,27,27.0,7.0
2012-06-10,02:45:00,36,62.989788,8.205342,16,9.0,6.0
2012-06-10,03:15:00,30,62.99027,8.2048,16,14.0,6.0
2012-06-10,03:45:00,34,62.989932,8.205867,0,0.0,12.0
2012-06-10,04:15:00,30,62.989892,8.205985,0,0.0,17.0
2012-06-10,04:45:00,51,62.989478,8.203563,22,17.0,9.0
2012-06-10,05:15:00,30,62.989905,8.205938,0,0.0,10.0
2012-06-10,05:45:00,44,62.989907,8.205967,1,0.0,12.0
2012-06-10,06:15:00,30,62.991157,8.204557,15,17.0,10.0
2012-06-10,06:45:00,30,62.991208,8.204897,17,15.0,9.0
2012-06-10,07:15:00,30,62.98947,8.204293,19,18.0,8.0
2012-06-10,07:45:00,Time Out,56.0,43.0,0,,
2012-06-10,08:15:00,62,62.990443,8.215853,38,30.0,9.0
2012-06-10,08:45:00,57,62.98835,8.213967,32,18.0,9.0
2012-06-10,09:15:00,30,62.988902,8.212878,0,0.0,10.0
2012-06-10,09:45:00,55,62.990222,8.208518,35,17.0,9.0
2012-06-10,10:15:00,44,62.989998,8.207125,0,1.0,11.0
2012-06-10,10:45:00,67,62.989692,8.204447,49,43.0,10.0
2012-06-10,11:15:00,32,62.989965,8.206318,19,13.0,11.0
2012-06-10,11:45:00,44,62.990213,8.204522,29,29.0,11.0
2012-06-10,12:15:00,30,62.98996,8.205302,0,0.0,13.0
2012-06-10,12:45:00,44,62.989917,8.205357,1,3.0,15.0
2012-06-10,13:15:00,30,62.989922,8.20539,0,0.0,13.0
2012-06-10,13:45:00,44,62.989895,8.21605,23,17.0,10.0
2012-06-10,14:15:00,30,62.988067,8.214348,0,1.0,11.0
2012-06-10,14:45:00,31,62.987758,8.213932,0,0.0,15.0
2012-06-10,15:15:00,44,62.988102,8.214237,0,0.0,15.0
2012-06-10,15:45:00,30,62.987945,8.213833,16,8.0,12.0
2012-06-10,16:15:00,30,62.988588,8.215063,16,12.0,12.0
2012-06-10,16:45:00,30,62.988047,8.213933,10,12.0,12.0
2012-06-10,17:15:00,30,62.988133,8.21408,6,9.0,11.0
2012-06-10,17:45:00,30,62.987972,8.214567,0,1.0,13.0
2012-06-10,18:15:00,44,62.988033,8.214217,1,1.0,15.0
2012-06-10,18:45:00,30,62.98792,8.21314,8,14.0,12.0
2012-06-10,19:15:00,30,62.988162,8.213978,15,11.0,10.0
2012-06-10,19:45:00,30,62.988008,8.214472,12,6.0,10.0
2012-06-10,20:15:00,68,62.98797,8.213115,33,28.0,9.0
2012-06-10,20:45:00,30,62.98786,8.214265,0,0.0,9.0
