Date,Time,TTF,Lat,Long,X,Y,Temp
2016-06-18,00:15:00,30,62.988038,8.218325,0,0.0,11.0
2016-06-18,00:45:00,41,62.987708,8.218348,1,4.0,11.0
2016-06-18,01:15:00,45,62.987687,8.21471,20,19.0,9.0
2016-06-18,01:45:00,30,62.987867,8.214328,8,6.0,8.0
2016-06-18,02:15:00,70,62.988433,8.214807,26,22.0,8.0
2016-06-18,02:45:00,30,62.98834,8.214715,11,15.0,7.0
2016-06-18,03:15:00,62,62.988278,8.2181,17,7.0,7.0
2016-06-18,03:45:00,87,62.988568,8.223107,2,4.0,7.0
2016-06-18,04:15:00,80,62.988103,8.220517,37,21.0,8.0
2016-06-18,04:45:00,74,62.987892,8.22032,2,2.0,8.0
2016-06-18,05:15:00,54,62.985203,8.223068,21,16.0,8.0
2016-06-18,05:45:00,30,62.985465,8.222603,0,0.0,9.0
2016-06-18,06:15:00,61,62.98531,8.223107,6,6.0,10.0
2016-06-18,06:45:00,42,62.985182,8.223042,0,1.0,11.0
2016-06-18,07:15:00,30,62.985237,8.223002,1,1.0,12.0
2016-06-18,07:45:00,30,62.985225,8.223288,1,2.0,14.0
2016-06-18,08:15:00,30,62.985168,8.22296,1,0.0,14.0
2016-06-18,08:45:00,47,62.98684,8.22508,22,25.0,10.0
2016-06-18,09:15:00,88,62.98745,8.224022,55,43.0,10.0
2016-06-18,09:45:00,42,62.98526,8.222275,0,0.0,10.0
2016-06-18,10:15:00,42,62.985218,8.223043,0,0.0,11.0
2016-06-18,10:45:00,30,62.98519,8.22305,1,1.0,12.0
2016-06-18,11:15:00,41,62.985155,8.22317,5,6.0,13.0
2016-06-18,11:45:00,30,62.985202,8.222972,0,0.0,14.0
2016-06-18,12:15:00,35,62.9852,8.223013,0,1.0,14.0
2016-06-18,12:45:00,61,62.986967,8.2239,36,35.0,12.0
2016-06-18,13:15:00,41,62.98699,8.224052,30,19.0,10.0
2016-06-18,13:45:00,63,62.985235,8.223363,23,9.0,10.0
