Date,Time,TTF,Lat,Long,X,Y,Temp
2013-09-07,15:45:00,33,62.84651,8.40406,23.0,21.0,17.0
2013-09-07,16:15:00,42,62.846875,8.40374,32.0,25.0,16.0
2013-09-07,16:45:00,30,62.846113,8.40262,14.0,12.0,16.0
2013-09-07,17:15:00,30,62.846733,8.403985,19.0,14.0,16.0
2013-09-07,17:45:00,45,62.846468,8.403812,30.0,27.0,15.0
2013-09-07,18:15:00,42,62.846328,8.404615,30.0,21.0,15.0
2013-09-07,18:45:00,42,62.84653,8.402448,1.0,1.0,14.0
2013-09-07,19:15:00,30,62.84675,8.399662,21.0,9.0,15.0
2013-09-07,19:45:00,30,62.846678,8.396828,1.0,3.0,14.0
2013-09-07,20:15:00,30,62.846153,8.396412,0.0,0.0,13.0
2013-09-07,20:45:00,42,62.846005,8.396255,1.0,0.0,13.0
2013-09-07,21:15:00,30,62.845997,8.396247,0.0,0.0,14.0
2013-09-07,21:45:00,30,62.84597,8.39628,0.0,0.0,15.0
2013-09-07,22:15:00,30,62.84601,8.396238,0.0,0.0,15.0
2013-09-07,22:45:00,30,62.846093,8.396037,4.0,5.0,15.0
2013-09-07,23:15:00,42,62.845997,8.39626,4.0,6.0,15.0
2013-09-07,23:45:00,30,62.846008,8.396343,0.0,0.0,17.0
2013-09-08,00:15:00,30,62.845887,8.396355,0.0,0.0,15.0
2013-09-08,00:45:00,30,62.845952,8.396357,5.0,3.0,15.0
2013-09-08,01:15:00,30,62.845913,8.396155,1.0,2.0,16.0
2013-09-08,01:45:00,42,62.845952,8.396237,7.0,8.0,16.0
2013-09-08,02:15:00,30,62.84598,8.396323,0.0,0.0,16.0
2013-09-08,02:45:00,30,62.846447,8.396087,0.0,0.0,17.0
2013-09-08,03:15:00,30,62.846103,8.396065,6.0,8.0,16.0
2013-09-08,03:45:00,42,62.846652,8.396735,19.0,14.0,14.0
2013-09-08,04:15:00,42,62.84701,8.39774,28.0,17.0,14.0
2013-09-08,04:45:00,30,62.84753,8.399662,19.0,16.0,13.0
2013-09-08,05:15:00,30,62.846948,8.400523,14.0,5.0,14.0
2013-09-08,05:45:00,30,62.846212,8.401865,13.0,6.0,14.0
2013-09-08,06:15:00,42,62.846643,8.403935,27.0,16.0,15.0
2013-09-08,06:45:00,42,62.846218,8.403922,13.0,13.0,14.0
2013-09-08,07:15:00,30,62.846312,8.403897,1.0,0.0,16.0
2013-09-08,07:45:00,30,62.846295,8.403865,0.0,0.0,17.0
2013-09-08,08:15:00,42,62.846925,8.404065,32.0,13.0,18.0
2013-09-08,08:45:00,30,62.846965,8.40367,23.0,16.0,18.0
2013-09-08,09:15:00,30,62.846938,8.40387,0.0,0.0,23.0
2013-09-08,09:45:00,42,62.847035,8.403865,0.0,0.0,21.0
2013-09-08,10:15:00,30,62.846933,8.404085,21.0,17.0,20.0
2013-09-08,10:45:00,30,62.846028,8.40546,24.0,17.0,22.0
2013-09-08,11:15:00,30,62.846108,8.404433,0.0,0.0,21.0
2013-09-08,11:45:00,40,62.845907,8.404805,0.0,0.0,21.0
2013-09-08,12:15:00,30,62.846977,8.403522,22.0,12.0,23.0
2013-09-08,12:45:00,30,62.846067,8.404403,24.0,18.0,26.0
2013-09-08,13:15:00,30,62.845892,8.404342,0.0,0.0,22.0
2013-09-08,13:45:00,42,62.846302,8.404812,27.0,21.0,22.0
2013-09-08,14:15:00,42,62.846438,8.403203,31.0,19.0,23.0
2013-09-08,14:45:00,30,62.846593,8.403798,18.0,16.0,24.0
2013-09-08,15:15:00,30,62.847333,8.40303,3.0,2.0,22.0
2013-09-08,15:45:00,38,62.846713,8.402278,23.0,21.0,21.0
2013-09-08,16:15:00,30,62.846423,8.398895,14.0,9.0,19.0
2013-09-08,16:45:00,30,62.847308,8.397323,22.0,18.0,19.0
2013-09-08,17:15:00,30,62.846975,8.397773,10.0,13.0,19.0
2013-09-08,17:45:00,30,62.847053,8.397645,22.0,20.0,16.0
2013-09-08,18:15:00,42,62.846563,8.396798,26.0,11.0,16.0
2013-09-08,18:45:00,30,62.84616,8.396343,12.0,5.0,15.0
2013-09-08,19:15:00,41,62.846223,8.396497,11.0,7.0,15.0
2013-09-08,19:45:00,30,62.846095,8.396648,8.0,4.0,15.0
2013-09-08,20:15:00,30,62.846075,8.396448,3.0,7.0,15.0
2013-09-08,20:45:00,30,62.845957,8.396645,1.0,2.0,15.0
2013-09-08,21:15:00,42,62.846137,8.396397,1.0,0.0,15.0
2013-09-08,21:45:00,30,62.845913,8.39635,5.0,0.0,16.0
2013-09-08,22:15:00,42,62.845885,8.396293,6.0,5.0,16.0
2013-09-08,22:45:00,30,62.845907,8.396272,0.0,1.0,17.0
2013-09-08,23:15:00,30,62.845892,8.39621,0.0,5.0,15.0
2013-09-08,23:45:00,30,62.845942,8.39628,0.0,0.0,15.0
2013-09-09,00:15:00,30,62.84592,8.396282,2.0,0.0,14.0
2013-09-09,00:45:00,42,62.84595,8.396308,1.0,0.0,16.0
2013-09-09,01:15:00,30,62.845892,8.396307,0.0,0.0,16.0
2013-09-09,01:45:00,30,62.845905,8.396282,0.0,0.0,14.0
2013-09-09,02:15:00,30,62.845893,8.396268,10.0,8.0,14.0
2013-09-09,02:45:00,30,62.845957,8.396243,4.0,7.0,13.0
2013-09-09,03:15:00,30,62.845875,8.397137,18.0,10.0,12.0
2013-09-09,03:45:00,42,62.8454,8.397158,30.0,17.0,12.0
2013-09-09,04:15:00,42,62.845453,8.398235,29.0,20.0,12.0
2013-09-09,04:45:00,30,62.845812,8.397727,14.0,14.0,10.0
2013-09-09,05:15:00,30,62.847687,8.39875,22.0,10.0,11.0
2013-09-09,05:45:00,30,62.84709,8.396975,0.0,0.0,14.0
2013-09-09,06:15:00,42,62.847098,8.39696,0.0,0.0,15.0
2013-09-09,06:45:00,30,62.84716,8.39702,0.0,0.0,17.0
2013-09-09,07:15:00,30,62.847082,8.396963,0.0,2.0,19.0
2013-09-09,07:45:00,30,62.847295,8.398248,19.0,19.0,18.0
2013-09-09,08:15:00,42,62.848093,8.402253,32.0,21.0,20.0
2013-09-09,08:45:00,30,62.847982,8.402532,17.0,8.0,21.0
2013-09-09,09:15:00,30,62.848065,8.402253,17.0,13.0,21.0
2013-09-09,09:45:00,42,62.847588,8.401675,30.0,21.0,20.0
2013-09-09,10:15:00,42,62.846545,8.401908,26.0,17.0,22.0
2013-09-09,10:45:00,30,62.846688,8.402318,1.0,1.0,22.0
2013-09-09,11:15:00,30,62.846347,8.401762,0.0,0.0,22.0
2013-09-09,11:45:00,42,62.84637,8.401722,1.0,0.0,24.0
2013-09-09,12:15:00,30,62.846738,8.40182,22.0,8.0,23.0
2013-09-09,12:45:00,30,62.84663,8.400887,20.0,12.0,22.0
2013-09-09,13:15:00,30,62.845807,8.401092,20.0,15.0,22.0
2013-09-09,13:45:00,42,62.845493,8.400012,28.0,17.0,21.0
2013-09-09,14:15:00,30,62.845278,8.40006,15.0,10.0,21.0
2013-09-09,14:45:00,30,62.845012,8.399572,18.0,14.0,23.0
2013-09-09,15:15:00,30,62.84503,8.399518,18.0,13.0,20.0
