Date,Time,TTF,Lat,Long,X,Y,Temp
2016-06-18,00:15:00,30,62.985353,8.224737,3,1.0,12.0
2016-06-18,00:45:00,30,62.985315,8.224683,0,0.0,11.0
2016-06-18,01:15:00,44,62.985488,8.224993,18,2.0,9.0
2016-06-18,01:45:00,30,62.985637,8.224617,15,14.0,9.0
2016-06-18,02:15:00,44,62.98543,8.224503,0,0.0,9.0
2016-06-18,02:45:00,30,62.985422,8.22452,0,0.0,9.0
2016-06-18,03:15:00,30,62.985455,8.224498,0,1.0,8.0
2016-06-18,03:45:00,32,62.983937,8.222267,13,11.0,9.0
2016-06-18,04:15:00,71,62.983585,8.222163,46,36.0,9.0
2016-06-18,04:45:00,Time Out,56.0,41.0,0,,
2016-06-18,05:15:00,86,62.984113,8.222765,0,3.0,8.0
2016-06-18,05:45:00,34,62.983788,8.22381,8,7.0,8.0
2016-06-18,06:15:00,30,62.984643,8.228162,8,11.0,9.0
2016-06-18,06:45:00,43,62.985257,8.229517,11,19.0,9.0
2016-06-18,07:15:00,30,62.985293,8.224903,1,0.0,9.0
2016-06-18,07:45:00,30,62.985352,8.224673,0,0.0,10.0
2016-06-18,08:15:00,30,62.984677,8.224518,13,11.0,10.0
2016-06-18,08:45:00,30,62.984588,8.224755,10,7.0,10.0
2016-06-18,09:15:00,30,62.984635,8.224635,16,17.0,10.0
2016-06-18,09:45:00,41,62.984572,8.224685,6,4.0,10.0
2016-06-18,10:15:00,30,62.984178,8.225022,0,0.0,10.0
2016-06-18,10:45:00,54,62.983913,8.224943,28,31.0,10.0
2016-06-18,11:15:00,56,62.98397,8.224638,28,29.0,10.0
2016-06-18,11:45:00,42,62.984302,8.224678,27,25.0,11.0
2016-06-18,12:15:00,30,62.984177,8.224895,0,0.0,12.0
2016-06-18,12:45:00,30,62.984237,8.224865,0,0.0,14.0
2016-06-18,13:15:00,30,62.9843,8.224623,0,0.0,17.0
2016-06-18,13:45:00,30,62.984923,8.228938,18,21.0,14.0
2016-06-18,14:15:00,30,62.98608,8.238187,10,10.0,13.0
2016-06-18,14:45:00,61,62.98626,8.238538,27,20.0,12.0
2016-06-18,15:15:00,65,62.985942,8.23361,39,26.0,11.0
2016-06-18,15:45:00,36,62.985093,8.226017,27,18.0,11.0
2016-06-18,16:15:00,30,62.984928,8.226087,18,16.0,12.0
2016-06-18,16:45:00,41,62.98536,8.225613,0,0.0,11.0
2016-06-18,17:15:00,30,62.985448,8.225703,9,10.0,12.0
2016-06-18,17:45:00,78,62.987812,8.231103,32,30.0,10.0
2016-06-18,18:15:00,86,62.987552,8.23422,51,41.0,10.0
2016-06-18,18:45:00,Time Out,54.0,40.0,0,,
2016-06-18,19:15:00,42,62.98475,8.224895,28,23.0,10.0
2016-06-18,19:45:00,30,62.984712,8.224478,21,19.0,10.0
2016-06-18,20:15:00,30,62.986352,8.225178,0,0.0,9.0
2016-06-18,20:45:00,30,62.986215,8.224357,2,4.0,11.0
2016-06-18,21:15:00,30,62.985977,8.224598,3,4.0,13.0
2016-06-18,21:45:00,41,62.985918,8.224447,1,2.0,13.0
