Date,Time,TTF,Lat,Long,X,Y,Temp
2016-06-18,00:15:00,42,62.988008,8.217908,0.0,0.0,9.0
2016-06-18,00:45:00,41,62.98806,8.217927,0.0,2.0,9.0
2016-06-18,01:15:00,30,62.987757,8.215788,14.0,4.0,9.0
2016-06-18,01:45:00,42,62.987817,8.216412,0.0,0.0,8.0
2016-06-18,02:15:00,30,62.987852,8.216393,0.0,0.0,9.0
2016-06-18,02:45:00,30,62.98775,8.216605,5.0,0.0,9.0
2016-06-18,03:15:00,30,62.98816,8.219397,7.0,2.0,8.0
2016-06-18,03:45:00,41,62.988067,8.220362,23.0,4.0,8.0
2016-06-18,04:15:00,30,62.98817,8.22062,0.0,0.0,7.0
2016-06-18,04:45:00,42,62.98802,8.220543,5.0,7.0,7.0
2016-06-18,05:15:00,30,62.98517,8.223128,2.0,0.0,8.0
2016-06-18,05:45:00,30,62.985277,8.222963,0.0,0.0,9.0
2016-06-18,06:15:00,30,62.985467,8.22305,0.0,0.0,10.0
2016-06-18,06:45:00,35,62.98534,8.22298,0.0,0.0,13.0
2016-06-18,07:15:00,30,62.985187,8.223137,0.0,0.0,12.0
2016-06-18,07:45:00,30,62.985258,8.222792,0.0,0.0,12.0
2016-06-18,08:15:00,30,62.985183,8.22312,0.0,0.0,12.0
2016-06-18,08:45:00,62,62.986865,8.224863,7.0,4.0,11.0
2016-06-18,09:15:00,30,62.987383,8.224075,12.0,2.0,10.0
2016-06-18,09:45:00,30,62.985362,8.222768,4.0,2.0,10.0
2016-06-18,10:15:00,30,62.985125,8.223062,0.0,0.0,11.0
2016-06-18,10:45:00,42,62.985197,8.222753,0.0,0.0,13.0
2016-06-18,11:15:00,30,62.985113,8.223288,0.0,0.0,14.0
2016-06-18,11:45:00,42,62.985177,8.22314,1.0,0.0,13.0
2016-06-18,12:15:00,30,62.985213,8.223292,0.0,0.0,12.0
2016-06-18,12:45:00,30,62.987035,8.224697,17.0,12.0,12.0
2016-06-18,13:15:00,30,62.987187,8.224417,12.0,8.0,12.0
2016-06-18,13:45:00,44,62.98526,8.223013,2.0,2.0,11.0
2016-06-18,14:15:00,30,62.985213,8.223288,0.0,0.0,12.0
2016-06-18,14:45:00,30,62.98521,8.222983,0.0,0.0,13.0
2016-06-18,15:15:00,30,62.985408,8.223223,0.0,0.0,12.0
2016-06-18,15:45:00,30,62.986685,8.223742,11.0,2.0,12.0
2016-06-18,16:15:00,30,62.99001,8.229208,17.0,9.0,11.0
2016-06-18,16:45:00,30,62.989385,8.223845,16.0,7.0,11.0
2016-06-18,17:15:00,30,62.989785,8.224617,12.0,4.0,10.0
2016-06-18,17:45:00,43,62.989708,8.22418,17.0,2.0,9.0
2016-06-18,18:15:00,43,62.989572,8.223225,19.0,9.0,10.0
2016-06-18,18:45:00,74,62.989552,8.224912,36.0,6.0,10.0
2016-06-18,19:15:00,30,62.989002,8.223775,4.0,0.0,10.0
2016-06-18,19:45:00,42,62.987723,8.224138,23.0,3.0,9.0
2016-06-18,20:15:00,43,62.985702,8.222352,0.0,0.0,10.0
2016-06-18,20:45:00,30,62.985147,8.223222,0.0,0.0,12.0
2016-06-18,21:15:00,30,62.985322,8.22287,4.0,3.0,12.0
2016-06-18,21:45:00,30,62.985257,8.222592,0.0,0.0,11.0
2016-06-18,22:15:00,32,62.985378,8.222775,0.0,0.0,11.0
2016-06-18,22:45:00,30,62.985308,8.222987,0.0,0.0,10.0
2016-06-18,23:15:00,30,62.985303,8.223033,4.0,1.0,12.0
2016-06-18,23:45:00,42,62.985237,8.223077,1.0,0.0,11.0
2016-06-19,00:15:00,30,62.985263,8.223032,0.0,0.0,12.0
2016-06-19,00:45:00,30,62.985248,8.223143,0.0,0.0,12.0
2016-06-19,01:15:00,41,62.985135,8.223068,0.0,0.0,13.0
2016-06-19,01:45:00,30,62.985003,8.223368,0.0,0.0,12.0
2016-06-19,02:15:00,30,62.986368,8.223675,8.0,4.0,11.0
2016-06-19,02:45:00,30,62.986848,8.224685,12.0,3.0,10.0
2016-06-19,03:15:00,42,62.986792,8.22389,20.0,12.0,9.0
2016-06-19,03:45:00,43,62.987128,8.22439,18.0,10.0,9.0
2016-06-19,04:15:00,30,62.987097,8.224573,0.0,0.0,9.0
2016-06-19,04:45:00,42,62.986893,8.224838,1.0,0.0,9.0
2016-06-19,05:15:00,30,62.986882,8.224758,0.0,0.0,9.0
2016-06-19,05:45:00,30,62.986893,8.224718,0.0,0.0,9.0
2016-06-19,06:15:00,41,62.986963,8.22422,19.0,7.0,9.0
2016-06-19,06:45:00,43,62.98756,8.22651,15.0,3.0,9.0
2016-06-19,07:15:00,30,62.98755,8.226168,10.0,6.0,9.0
2016-06-19,07:45:00,72,62.98771,8.228238,18.0,2.0,9.0
2016-06-19,08:15:00,42,62.988085,8.228195,10.0,2.0,9.0
2016-06-19,08:45:00,30,62.988503,8.225622,1.0,2.0,10.0
2016-06-19,09:15:00,39,62.988412,8.225197,19.0,7.0,11.0
2016-06-19,09:45:00,30,62.985343,8.222758,0.0,0.0,10.0
2016-06-19,10:15:00,30,62.985223,8.222775,1.0,0.0,11.0
2016-06-19,10:45:00,30,62.985188,8.223115,3.0,3.0,12.0
2016-06-19,11:15:00,30,62.985235,8.223022,0.0,0.0,13.0
2016-06-19,11:45:00,42,62.985132,8.223135,0.0,0.0,15.0
2016-06-19,12:15:00,30,62.985247,8.223067,0.0,0.0,16.0
2016-06-19,12:45:00,30,62.985313,8.222685,0.0,0.0,16.0
2016-06-19,13:15:00,30,62.985298,8.223683,0.0,0.0,15.0
2016-06-19,13:45:00,42,62.984963,8.222553,5.0,4.0,14.0
2016-06-19,14:15:00,30,62.985782,8.22345,11.0,0.0,12.0
2016-06-19,14:45:00,31,62.988097,8.224128,12.0,6.0,12.0
2016-06-19,15:15:00,30,62.986912,8.227828,6.0,3.0,12.0
2016-06-19,15:45:00,30,62.986547,8.226873,7.0,4.0,11.0
2016-06-19,16:15:00,43,62.985313,8.225508,21.0,10.0,14.0
2016-06-19,16:45:00,30,62.985282,8.225558,17.0,9.0,16.0
2016-06-19,17:15:00,30,62.984992,8.226305,16.0,2.0,14.0
2016-06-19,17:45:00,42,62.985052,8.225797,22.0,7.0,13.0
2016-06-19,18:15:00,30,62.985327,8.225577,21.0,6.0,13.0
2016-06-19,18:45:00,42,62.985025,8.226412,28.0,18.0,13.0
2016-06-19,19:15:00,30,62.985157,8.230438,21.0,19.0,12.0
2016-06-19,19:45:00,30,62.98554,8.229312,14.0,3.0,11.0
2016-06-19,20:15:00,65,62.985588,8.228075,28.0,6.0,10.0
2016-06-19,20:45:00,30,62.986297,8.235717,0.0,2.0,9.0
2016-06-19,21:15:00,30,62.98602,8.235113,0.0,0.0,8.0
2016-06-19,21:45:00,30,62.986002,8.235102,0.0,0.0,7.0
2016-06-19,22:15:00,30,62.986042,8.235012,0.0,0.0,6.0
2016-06-19,22:45:00,30,62.986053,8.235102,0.0,0.0,6.0
2016-06-19,23:15:00,30,62.986603,8.234983,0.0,0.0,6.0
2016-06-19,23:45:00,34,62.985963,8.235202,1.0,0.0,6.0
2016-06-20,00:15:00,30,62.98595,8.23519,0.0,0.0,6.0
2016-06-20,00:45:00,30,62.986128,8.235133,0.0,0.0,5.0
2016-06-20,01:15:00,42,62.985138,8.227228,27.0,8.0,4.0
2016-06-20,01:45:00,30,62.985888,8.225767,17.0,11.0,5.0
2016-06-20,02:15:00,30,62.986087,8.22544,15.0,8.0,5.0
2016-06-20,02:45:00,30,62.98583,8.226157,19.0,4.0,5.0
2016-06-20,03:15:00,43,62.984953,8.227802,1.0,0.0,5.0
2016-06-20,03:45:00,30,62.984995,8.227563,1.0,0.0,6.0
2016-06-20,04:15:00,30,62.985395,8.225568,13.0,9.0,9.0
2016-06-20,04:45:00,44,62.985012,8.22566,15.0,14.0,11.0
2016-06-20,05:15:00,30,62.984943,8.224537,16.0,6.0,14.0
2016-06-20,05:45:00,30,62.984993,8.224678,0.0,0.0,15.0
2016-06-20,06:15:00,30,62.984995,8.224678,0.0,0.0,16.0
2016-06-20,06:45:00,30,62.98502,8.225182,14.0,5.0,17.0
2016-06-20,07:15:00,30,62.98483,8.226568,15.0,8.0,18.0
2016-06-20,07:45:00,30,62.984815,8.226647,10.0,11.0,18.0
2016-06-20,08:15:00,30,62.984787,8.226975,2.0,0.0,18.0
2016-06-20,08:45:00,42,62.984855,8.22682,0.0,0.0,17.0
2016-06-20,09:15:00,30,62.98444,8.22512,0.0,0.0,17.0
2016-06-20,09:45:00,30,62.984415,8.225183,0.0,0.0,18.0
2016-06-20,10:15:00,30,62.98438,8.225238,0.0,0.0,21.0
2016-06-20,10:45:00,30,62.984402,8.225242,0.0,0.0,19.0
2016-06-20,11:15:00,30,62.984285,8.225298,0.0,0.0,18.0
2016-06-20,11:45:00,42,62.984403,8.225312,0.0,0.0,18.0
2016-06-20,12:15:00,30,62.984985,8.226237,20.0,12.0,24.0
