Date,Time,TTF,Lat,Long,X,Y,Temp
2014-06-13,00:15:00,30,62.906147,8.226522,0.0,0.0,12.0
2014-06-13,00:45:00,30,62.906153,8.226428,0.0,0.0,11.0
2014-06-13,01:15:00,44,62.9046,8.223632,13.0,2.0,9.0
2014-06-13,01:45:00,30,62.903603,8.223092,15.0,8.0,9.0
2014-06-13,02:15:00,44,62.90375,8.223097,0.0,0.0,9.0
2014-06-13,02:45:00,30,62.903687,8.223045,0.0,0.0,10.0
2014-06-13,03:15:00,30,62.903595,8.22301,10.0,4.0,8.0
2014-06-13,03:45:00,30,62.903007,8.223397,5.0,6.0,9.0
2014-06-13,04:15:00,30,62.904423,8.223745,8.0,3.0,8.0
2014-06-13,04:45:00,30,62.902927,8.226797,13.0,2.0,7.0
2014-06-13,05:15:00,68,62.902148,8.227032,22.0,10.0,6.0
2014-06-13,05:45:00,61,62.902132,8.227185,38.0,21.0,7.0
2014-06-13,06:15:00,44,62.902193,8.227145,0.0,0.0,10.0
2014-06-13,06:45:00,30,62.901672,8.227783,6.0,9.0,14.0
2014-06-13,07:15:00,30,62.900883,8.228677,13.0,9.0,9.0
2014-06-13,07:45:00,30,62.900572,8.229413,0.0,0.0,9.0
2014-06-13,08:15:00,30,62.900677,8.229302,9.0,6.0,12.0
2014-06-13,08:45:00,30,62.897853,8.227135,14.0,12.0,8.0
2014-06-13,09:15:00,71,62.898833,8.225395,40.0,28.0,9.0
2014-06-13,09:45:00,60,62.900298,8.227402,25.0,17.0,9.0
2014-06-13,10:15:00,30,62.900275,8.223907,18.0,13.0,9.0
2014-06-13,10:45:00,43,62.900607,8.22465,1.0,1.0,9.0
2014-06-13,11:15:00,44,62.900373,8.224805,0.0,0.0,13.0
2014-06-13,11:45:00,30,62.900405,8.224735,1.0,1.0,16.0
2014-06-13,12:15:00,32,62.900288,8.224927,4.0,4.0,15.0
2014-06-13,12:45:00,30,62.90042,8.224532,0.0,0.0,12.0
2014-06-13,13:15:00,44,62.90056,8.22278,21.0,15.0,12.0
2014-06-13,13:45:00,44,62.900493,8.22281,25.0,21.0,12.0
2014-06-13,14:15:00,64,62.899818,8.223443,28.0,26.0,11.0
2014-06-13,14:45:00,41,62.898445,8.224097,17.0,15.0,12.0
2014-06-13,15:15:00,30,62.8988,8.225173,9.0,6.0,13.0
2014-06-13,15:45:00,44,62.898797,8.225217,0.0,0.0,16.0
2014-06-13,16:15:00,30,62.898872,8.225055,1.0,0.0,17.0
2014-06-13,16:45:00,44,62.898883,8.225192,2.0,0.0,19.0
2014-06-13,17:15:00,30,62.900487,8.22717,13.0,7.0,13.0
2014-06-13,17:45:00,30,62.901123,8.227085,15.0,7.0,12.0
2014-06-13,18:15:00,30,62.901055,8.228672,19.0,13.0,11.0
2014-06-13,18:45:00,44,62.90114,8.22794,0.0,0.0,14.0
2014-06-13,19:15:00,39,62.900235,8.228435,17.0,10.0,13.0
2014-06-13,19:45:00,30,62.89852,8.232273,14.0,7.0,12.0
2014-06-13,20:15:00,46,62.897723,8.231445,36.0,15.0,9.0
2014-06-13,20:45:00,89,62.898237,8.234247,50.0,33.0,6.0
2014-06-13,21:15:00,30,62.897937,8.236243,16.0,8.0,5.0
2014-06-13,21:45:00,30,62.897907,8.236582,12.0,5.0,5.0
2014-06-13,22:15:00,30,62.897855,8.23638,0.0,0.0,7.0
2014-06-13,22:45:00,30,62.897808,8.23647,0.0,0.0,8.0
2014-06-13,23:15:00,42,62.89726,8.241108,27.0,13.0,6.0
2014-06-13,23:45:00,30,62.897747,8.24103,13.0,5.0,5.0
2014-06-14,00:15:00,42,62.89774,8.241505,0.0,0.0,5.0
2014-06-14,00:45:00,30,62.897815,8.241438,0.0,1.0,8.0
2014-06-14,01:15:00,30,62.897675,8.24157,0.0,0.0,10.0
2014-06-14,01:45:00,35,62.897883,8.241187,17.0,13.0,10.0
2014-06-14,02:15:00,30,62.8979,8.240787,18.0,5.0,5.0
2014-06-14,02:45:00,30,62.897792,8.240668,0.0,0.0,5.0
2014-06-14,03:15:00,30,62.897763,8.240627,2.0,1.0,7.0
2014-06-14,03:45:00,30,62.897933,8.240563,4.0,4.0,8.0
2014-06-14,04:15:00,42,62.897797,8.240662,1.0,2.0,7.0
2014-06-14,04:45:00,30,62.896793,8.242377,21.0,15.0,5.0
2014-06-14,05:15:00,30,62.89691,8.242065,17.0,9.0,5.0
2014-06-14,05:45:00,30,62.896998,8.242138,2.0,0.0,6.0
2014-06-14,06:15:00,30,62.89739,8.242288,9.0,10.0,6.0
2014-06-14,06:45:00,30,62.897375,8.242347,8.0,7.0,6.0
2014-06-14,07:15:00,43,62.89744,8.241815,0.0,0.0,9.0
2014-06-14,07:45:00,30,62.896342,8.245058,20.0,12.0,12.0
2014-06-14,08:15:00,30,62.896012,8.245387,11.0,7.0,14.0
2014-06-14,08:45:00,34,62.89565,8.245393,23.0,10.0,13.0
2014-06-14,09:15:00,30,62.895793,8.245205,0.0,1.0,17.0
2014-06-14,09:45:00,30,62.895798,8.245233,1.0,0.0,17.0
2014-06-14,10:15:00,62,62.896615,8.244283,33.0,19.0,17.0
2014-06-14,10:45:00,30,62.895122,8.246027,0.0,0.0,19.0
2014-06-14,11:15:00,30,62.892748,8.249503,20.0,10.0,18.0
2014-06-14,11:45:00,30,62.892722,8.250783,2.0,0.0,21.0
2014-06-14,12:15:00,42,62.892702,8.250887,3.0,1.0,23.0
2014-06-14,12:45:00,30,62.89203,8.247207,12.0,10.0,19.0
2014-06-14,13:15:00,42,62.89173,8.244653,0.0,0.0,18.0
2014-06-14,13:45:00,30,62.891677,8.244823,3.0,2.0,19.0
2014-06-14,14:15:00,30,62.89143,8.245117,0.0,0.0,21.0
2014-06-14,14:45:00,30,62.891662,8.244858,7.0,8.0,22.0
2014-06-14,15:15:00,30,62.891637,8.244282,17.0,14.0,18.0
2014-06-14,15:45:00,64,62.891585,8.243852,36.0,18.0,16.0
2014-06-14,16:15:00,42,62.89167,8.244722,2.0,0.0,17.0
2014-06-14,16:45:00,30,62.891723,8.244678,10.0,8.0,19.0
2014-06-14,17:15:00,42,62.891843,8.244752,26.0,9.0,14.0
2014-06-14,17:45:00,64,62.891908,8.246403,44.0,19.0,11.0
2014-06-14,18:15:00,42,62.892917,8.250263,3.0,1.0,10.0
2014-06-14,18:45:00,60,62.892957,8.250283,23.0,14.0,10.0
2014-06-14,19:15:00,30,62.896787,8.24273,17.0,12.0,10.0
